sce,species,iter,ts,n,bins
sce_37,MAAM,5,0,1094,5.302870447487404
sce_37,MAAM,5,0,1114,5.3193757739266445
sce_37,MAAM,5,0,1160,5.335881100365883
sce_37,MAAM,5,0,1058,5.352386426805122
sce_37,MAAM,5,0,1056,5.368891753244362
sce_37,MAAM,5,0,1102,5.385397079683601
sce_37,MAAM,5,0,1146,5.401902406122841
sce_37,MAAM,5,0,1043,5.41840773256208
sce_37,MAAM,5,0,1032,5.434913059001319
sce_37,MAAM,5,0,1035,5.451418385440559
sce_37,MAAM,5,0,1074,5.467923711879798
sce_37,MAAM,5,0,1095,5.484429038319037
sce_37,MAAM,5,0,1095,5.500934364758277
sce_37,MAAM,5,0,1095,5.517439691197516
sce_37,MAAM,5,0,1035,5.533945017636755
sce_37,MAAM,5,0,1129,5.550450344075995
sce_37,MAAM,5,0,1088,5.566955670515234
sce_37,MAAM,5,0,1059,5.583460996954473
sce_37,MAAM,5,0,1023,5.599966323393713
sce_37,MAAM,5,0,1068,5.616471649832952
sce_37,MAAM,5,0,1062,5.632976976272191
sce_37,MAAM,5,0,1104,5.649482302711431
sce_37,MAAM,5,0,1036,5.66598762915067
sce_37,MAAM,5,0,1104,5.682492955589909
sce_37,MAAM,5,0,1110,5.698998282029149
sce_37,MAAM,5,0,1109,5.715503608468388
sce_37,MAAM,5,0,1159,5.732008934907627
sce_37,MAAM,5,0,1174,5.748514261346867
sce_37,MAAM,5,0,1113,5.765019587786106
sce_37,MAAM,5,0,1152,5.781524914225345
sce_37,MAAM,5,0,1231,5.798030240664585
sce_37,MAAM,5,0,1164,5.814535567103824
sce_37,MAAM,5,0,1259,5.831040893543063
sce_37,MAAM,5,0,1324,5.847546219982303
sce_37,MAAM,5,0,1251,5.864051546421542
sce_37,MAAM,5,0,1165,5.880556872860781
sce_37,MAAM,5,0,1293,5.897062199300021
sce_37,MAAM,5,0,1334,5.91356752573926
sce_37,MAAM,5,0,1298,5.930072852178499
sce_37,MAAM,5,0,1318,5.946578178617739
sce_37,MAAM,5,0,1467,5.963083505056978
sce_37,MAAM,5,0,1506,5.979588831496217
sce_37,MAAM,5,0,1579,5.996094157935457
sce_37,MAAM,5,0,1608,6.012599484374696
sce_37,MAAM,5,0,1616,6.029104810813935
sce_37,MAAM,5,0,1702,6.045610137253175
sce_37,MAAM,5,0,1807,6.062115463692414
sce_37,MAAM,5,0,1886,6.078620790131653
sce_37,MAAM,5,0,1979,6.095126116570893
sce_37,MAAM,5,0,2217,6.111631443010132
sce_37,MAAM,5,0,2260,6.128136769449371
sce_37,MAAM,5,0,2376,6.144642095888611
sce_37,MAAM,5,0,2521,6.16114742232785
sce_37,MAAM,5,0,2497,6.177652748767089
sce_37,MAAM,5,0,2656,6.194158075206329
sce_37,MAAM,5,0,2951,6.210663401645568
sce_37,MAAM,5,0,3275,6.227168728084807
sce_37,MAAM,5,0,3398,6.243674054524047
sce_37,MAAM,5,0,3673,6.260179380963286
sce_37,MAAM,5,0,4363,6.276684707402525
sce_37,MAAM,5,0,4892,6.293190033841765
sce_37,MAAM,5,0,5374,6.309695360281004
sce_37,MAAM,5,0,5354,6.326200686720243
sce_37,MAAM,5,0,6068,6.342706013159483
sce_37,MAAM,5,0,6292,6.359211339598722
sce_37,MAAM,5,0,6966,6.375716666037961
sce_37,MAAM,5,0,7137,6.392221992477201
sce_37,MAAM,5,0,7270,6.40872731891644
sce_37,MAAM,5,0,7753,6.425232645355679
sce_37,MAAM,5,0,7970,6.441737971794919
sce_37,MAAM,5,0,7906,6.458243298234158
sce_37,MAAM,5,0,9395,6.474748624673397
sce_37,MAAM,5,0,9857,6.491253951112637
sce_37,MAAM,5,0,8720,6.507759277551876
sce_37,MAAM,5,0,9016,6.524264603991115
sce_37,MAAM,5,0,8197,6.540769930430355
sce_37,MAAM,5,0,7302,6.557275256869594
sce_37,MAAM,5,0,7177,6.573780583308833
sce_37,MAAM,5,0,7077,6.590285909748073
sce_37,MAAM,5,0,7312,6.606791236187312
sce_37,MAAM,5,0,7227,6.623296562626551
sce_37,MAAM,5,0,7376,6.63980188906579
sce_37,MAAM,5,0,7561,6.65630721550503
sce_37,MAAM,5,0,7634,6.672812541944269
sce_37,MAAM,5,0,7615,6.689317868383508
sce_37,MAAM,5,0,7814,6.705823194822748
sce_37,MAAM,5,0,7717,6.722328521261987
sce_37,MAAM,5,0,8029,6.738833847701226
sce_37,MAAM,5,0,8113,6.755339174140466
sce_37,MAAM,5,0,8380,6.771844500579705
sce_37,MAAM,5,0,8405,6.788349827018944
sce_37,MAAM,5,0,8359,6.804855153458184
sce_37,MAAM,5,0,8940,6.8213604798974234
sce_37,MAAM,5,0,9222,6.837865806336662
sce_37,MAAM,5,0,9603,6.854371132775902
sce_37,MAAM,5,0,10034,6.8708764592151415
sce_37,MAAM,5,0,10924,6.88738178565438
sce_37,MAAM,5,0,12071,6.90388711209362
sce_37,MAAM,5,0,12814,6.9203924385328595
sce_37,MAAM,5,0,12292,6.936897764972098
sce_37,MAAM,5,0,11266,6.953403091411338
sce_37,MAAM,5,0,10570,6.9699084178505775
sce_37,MAAM,5,0,10731,6.986413744289816
sce_37,MAAM,5,0,10894,7.002919070729056
sce_37,MAAM,5,0,11309,7.0194243971682955
sce_37,MAAM,5,0,11241,7.035929723607534
sce_37,MAAM,5,0,11469,7.052435050046774
sce_37,MAAM,5,0,11781,7.0689403764860135
sce_37,MAAM,5,0,11748,7.085445702925252
sce_37,MAAM,5,0,11881,7.101951029364492
sce_37,MAAM,5,0,11775,7.1184563558037315
sce_37,MAAM,5,0,11560,7.13496168224297
sce_37,MAAM,5,0,11571,7.15146700868221
sce_37,MAAM,5,0,12252,7.1679723351214495
sce_37,MAAM,5,0,12706,7.184477661560688
sce_37,MAAM,5,0,12523,7.200982987999928
sce_37,MAAM,5,0,12802,7.2174883144391675
sce_37,MAAM,5,0,12258,7.233993640878406
sce_37,MAAM,5,0,11625,7.250498967317646
sce_37,MAAM,5,0,11293,7.2670042937568855
sce_37,MAAM,5,0,10757,7.283509620196124
sce_37,MAAM,5,0,10454,7.300014946635364
sce_37,MAAM,5,0,9929,7.3165202730746035
sce_37,MAAM,5,0,9269,7.333025599513842
sce_37,MAAM,5,0,8828,7.349530925953082
sce_37,MAAM,5,0,8455,7.3660362523923215
sce_37,MAAM,5,0,8429,7.38254157883156
sce_37,MAAM,5,0,8348,7.3990469052708
sce_37,MAAM,5,0,8245,7.4155522317100395
sce_37,MAAM,5,0,7722,7.432057558149278
sce_37,MAAM,5,0,7668,7.448562884588518
sce_37,MAAM,5,0,7411,7.4650682110277575
sce_37,MAAM,5,0,7257,7.481573537466996
sce_37,MAAM,5,0,7234,7.498078863906236
sce_37,MAAM,5,0,6976,7.5145841903454755
sce_37,MAAM,5,0,6815,7.531089516784714
sce_37,MAAM,5,0,6431,7.547594843223954
sce_37,MAAM,5,0,6172,7.5641001696631935
sce_37,MAAM,5,0,5849,7.580605496102432
sce_37,MAAM,5,0,5761,7.597110822541672
sce_37,MAAM,5,0,5447,7.6136161489809115
sce_37,MAAM,5,0,5261,7.63012147542015
sce_37,MAAM,5,0,5144,7.64662680185939
sce_37,MAAM,5,0,5274,7.6631321282986296
sce_37,MAAM,5,0,5000,7.679637454737868
sce_37,MAAM,5,0,5031,7.696142781177108
sce_37,MAAM,5,0,5018,7.712648107616348
sce_37,MAAM,5,0,4873,7.729153434055586
sce_37,MAAM,5,0,4670,7.745658760494826
sce_37,MAAM,5,0,4690,7.762164086934066
sce_37,MAAM,5,0,4612,7.778669413373304
sce_37,MAAM,5,0,4669,7.795174739812544
sce_37,MAAM,5,0,4710,7.811680066251784
sce_37,MAAM,5,0,4797,7.828185392691022
sce_37,MAAM,5,0,4651,7.844690719130262
sce_37,MAAM,5,0,4800,7.861196045569502
sce_37,MAAM,5,0,4905,7.87770137200874
sce_37,MAAM,5,0,4858,7.89420669844798
sce_37,MAAM,5,0,4936,7.91071202488722
sce_37,MAAM,5,0,5070,7.927217351326458
sce_37,MAAM,5,0,5102,7.943722677765698
sce_37,MAAM,5,0,5148,7.960228004204938
sce_37,MAAM,5,0,5427,7.976733330644176
sce_37,MAAM,5,0,5295,7.993238657083416
sce_37,MAAM,5,0,5416,8.009743983522656
sce_37,MAAM,5,0,5457,8.026249309961894
sce_37,MAAM,5,0,5600,8.042754636401135
sce_37,MAAM,5,0,5813,8.059259962840374
sce_37,MAAM,5,0,5955,8.075765289279612
sce_37,MAAM,5,0,6214,8.092270615718853
sce_37,MAAM,5,0,6198,8.108775942158092
sce_37,MAAM,5,0,6221,8.12528126859733
sce_37,MAAM,5,0,6355,8.14178659503657
sce_37,MAAM,5,0,6333,8.15829192147581
sce_37,MAAM,5,0,6339,8.174797247915048
sce_37,MAAM,5,0,6321,8.191302574354289
sce_37,MAAM,5,0,6219,8.207807900793528
sce_37,MAAM,5,0,6397,8.224313227232766
sce_37,MAAM,5,0,6335,8.240818553672007
sce_37,MAAM,5,0,6152,8.257323880111246
sce_37,MAAM,5,0,6010,8.273829206550484
sce_37,MAAM,5,0,5819,8.290334532989725
sce_37,MAAM,5,0,5829,8.306839859428964
sce_37,MAAM,5,0,5725,8.323345185868202
sce_37,MAAM,5,0,5634,8.339850512307443
sce_37,MAAM,5,0,5813,8.356355838746682
sce_37,MAAM,5,0,5706,8.37286116518592
sce_37,MAAM,5,0,5763,8.389366491625161
sce_37,MAAM,5,0,5641,8.4058718180644
sce_37,MAAM,5,0,5575,8.422377144503638
sce_37,MAAM,5,0,5302,8.438882470942879
sce_37,MAAM,5,0,5306,8.455387797382118
sce_37,MAAM,5,0,5428,8.471893123821356
sce_37,MAAM,5,0,5206,8.488398450260597
sce_37,MAAM,5,0,5033,8.504903776699836
sce_37,MAAM,5,0,4925,8.521409103139074
sce_37,MAAM,5,0,4764,8.537914429578315
sce_37,MAAM,5,0,4538,8.554419756017554
sce_37,MAAM,5,0,4347,8.570925082456792
sce_37,MAAM,5,0,4084,8.587430408896033
sce_37,MAAM,5,0,4062,8.603935735335272
sce_37,MAAM,5,0,3702,8.62044106177451
sce_37,MAAM,5,0,3719,8.636946388213751
sce_37,MAAM,5,0,3595,8.65345171465299
sce_37,MAAM,5,0,3399,8.669957041092228
sce_37,MAAM,5,0,3145,8.686462367531469
sce_37,MAAM,5,0,3133,8.702967693970708
sce_37,MAAM,5,0,2977,8.719473020409946
sce_37,MAAM,5,0,2881,8.735978346849187
sce_37,MAAM,5,0,2842,8.752483673288426
sce_37,MAAM,5,0,2755,8.768988999727664
sce_37,MAAM,5,0,2768,8.785494326166905
sce_37,MAAM,5,0,2696,8.801999652606142
sce_37,MAAM,5,0,2690,8.818504979045382
sce_37,MAAM,5,0,2465,8.835010305484623
sce_37,MAAM,5,0,2461,8.85151563192386
sce_37,MAAM,5,0,2368,8.8680209583631
sce_37,MAAM,5,0,2323,8.884526284802341
sce_37,MAAM,5,0,2286,8.901031611241578
sce_37,MAAM,5,0,2196,8.917536937680818
sce_37,MAAM,5,0,2155,8.934042264120059
sce_37,MAAM,5,0,2052,8.950547590559296
sce_37,MAAM,5,0,2053,8.967052916998536
sce_37,MAAM,5,0,1896,8.983558243437777
sce_37,MAAM,5,0,1958,9.000063569877014
sce_37,MAAM,5,0,1857,9.016568896316254
sce_37,MAAM,5,0,1816,9.033074222755495
sce_37,MAAM,5,0,1729,9.049579549194732
sce_37,MAAM,5,0,1729,9.066084875633972
sce_37,MAAM,5,0,1653,9.082590202073213
sce_37,MAAM,5,0,1705,9.09909552851245
sce_37,MAAM,5,0,1687,9.11560085495169
sce_37,MAAM,5,0,1623,9.132106181390931
sce_37,MAAM,5,0,1573,9.148611507830168
sce_37,MAAM,5,0,1549,9.165116834269408
sce_37,MAAM,5,0,1574,9.181622160708649
sce_37,MAAM,5,0,1621,9.198127487147886
sce_37,MAAM,5,0,1552,9.214632813587126
sce_37,MAAM,5,0,1583,9.231138140026367
sce_37,MAAM,5,0,1569,9.247643466465604
sce_37,MAAM,5,0,1605,9.264148792904844
sce_37,MAAM,5,0,1469,9.280654119344085
sce_37,MAAM,5,0,1420,9.297159445783322
sce_37,MAAM,5,0,1472,9.313664772222563
sce_37,MAAM,5,0,1471,9.330170098661803
sce_37,MAAM,5,0,1482,9.34667542510104
sce_37,MAAM,5,0,1460,9.36318075154028
sce_37,MAAM,5,0,1411,9.37968607797952
sce_37,MAAM,5,0,1441,9.39619140441876
sce_37,MAAM,5,0,1483,9.412696730857999
sce_37,MAAM,5,0,1410,9.429202057297237
sce_37,MAAM,5,0,1456,9.445707383736478
sce_37,MAAM,5,0,1510,9.462212710175717
sce_37,MAAM,5,0,1409,9.478718036614955
sce_37,MAAM,5,0,1354,9.495223363054196
sce_37,MAAM,5,0,1360,9.511728689493435
sce_37,MAAM,5,0,1413,9.528234015932673
sce_37,MAAM,5,0,1307,9.544739342371914
sce_37,MAAM,5,0,1331,9.561244668811153
sce_37,MAAM,5,0,1273,9.577749995250391
sce_37,MAAM,5,0,1323,9.594255321689632
sce_37,MAAM,5,0,1268,9.61076064812887
sce_37,MAAM,5,0,1244,9.62726597456811
sce_37,MAAM,5,0,1191,9.64377130100735
sce_37,MAAM,5,0,1240,9.660276627446589
sce_37,MAAM,5,0,1160,9.676781953885827
sce_37,MAAM,5,0,1191,9.693287280325068
sce_37,MAAM,5,0,1147,9.709792606764307
sce_37,MAAM,5,0,1173,9.726297933203545
sce_37,MAAM,5,0,1076,9.742803259642786
sce_37,MAAM,5,0,1012,9.759308586082025
sce_37,MAAM,5,0,1061,9.775813912521263
sce_37,MAAM,5,0,1021,9.792319238960504
sce_37,MAAM,5,0,989,9.808824565399743
sce_37,MAAM,5,0,998,9.825329891838981
sce_37,MAAM,5,0,919,9.841835218278222
sce_37,MAAM,5,0,880,9.85834054471746
sce_37,MAAM,5,0,847,9.8748458711567
sce_37,MAAM,5,0,802,9.89135119759594
sce_37,MAAM,5,0,778,9.907856524035179
sce_37,MAAM,5,0,827,9.924361850474417
sce_37,MAAM,5,0,794,9.940867176913658
sce_37,MAAM,5,0,768,9.957372503352897
sce_37,MAAM,5,0,718,9.973877829792135
sce_37,MAAM,5,0,712,9.990383156231376
sce_37,MAAM,5,0,662,10.006888482670615
sce_37,MAAM,5,0,664,10.023393809109853
sce_37,MAAM,5,0,620,10.039899135549094
sce_37,MAAM,5,0,632,10.056404461988333
sce_37,MAAM,5,0,631,10.072909788427571
sce_37,MAAM,5,0,584,10.089415114866812
sce_37,MAAM,5,0,617,10.10592044130605
sce_37,MAAM,5,0,567,10.12242576774529
sce_37,MAAM,5,0,541,10.13893109418453
sce_37,MAAM,5,0,537,10.155436420623769
sce_37,MAAM,5,0,514,10.171941747063007
sce_37,MAAM,5,0,480,10.188447073502248
sce_37,MAAM,5,0,489,10.204952399941487
sce_37,MAAM,5,0,475,10.221457726380725
sce_37,MAAM,5,0,521,10.237963052819966
sce_37,MAAM,5,0,441,10.254468379259205
sce_37,MAAM,5,0,459,10.270973705698443
sce_37,MAAM,5,0,431,10.287479032137684
sce_37,MAAM,5,0,413,10.303984358576923
sce_37,MAAM,5,0,403,10.320489685016161
sce_37,MAAM,5,0,364,10.336995011455402
sce_37,MAAM,5,0,379,10.35350033789464
sce_37,MAAM,5,0,410,10.37000566433388
sce_37,MAAM,5,0,357,10.38651099077312
sce_37,MAAM,5,0,364,10.403016317212359
sce_37,MAAM,5,0,348,10.419521643651597
sce_37,MAAM,5,0,334,10.436026970090838
sce_37,MAAM,5,0,334,10.452532296530077
sce_37,MAAM,5,0,316,10.469037622969315
sce_37,MAAM,5,0,306,10.485542949408556
sce_37,MAAM,5,0,313,10.502048275847795
sce_37,MAAM,5,0,314,10.518553602287033
sce_37,MAAM,5,0,329,10.535058928726274
sce_37,MAAM,5,0,295,10.551564255165513
sce_37,MAAM,5,0,318,10.568069581604751
sce_37,MAAM,5,0,303,10.584574908043992
sce_37,MAAM,5,0,308,10.60108023448323
sce_37,MAAM,5,0,311,10.61758556092247
sce_37,MAAM,5,0,296,10.63409088736171
sce_37,MAAM,5,0,279,10.650596213800949
sce_37,MAAM,5,0,287,10.667101540240187
sce_37,MAAM,5,0,285,10.683606866679428
sce_37,MAAM,5,0,229,10.700112193118667
sce_37,MAAM,5,0,300,10.716617519557905
sce_37,MAAM,5,0,264,10.733122845997146
sce_37,MAAM,5,0,290,10.749628172436385
sce_37,MAAM,5,0,294,10.766133498875623
sce_37,MAAM,5,0,276,10.782638825314864
sce_37,MAAM,5,0,238,10.799144151754103
sce_37,MAAM,5,0,258,10.815649478193341
sce_37,MAAM,5,0,277,10.832154804632582
sce_37,MAAM,5,0,256,10.84866013107182
sce_37,MAAM,5,0,235,10.86516545751106
sce_37,MAAM,5,0,259,10.8816707839503
sce_37,MAAM,5,0,276,10.898176110389539
sce_37,MAAM,5,0,268,10.914681436828777
sce_37,MAAM,5,0,244,10.931186763268018
sce_37,MAAM,5,0,284,10.947692089707257
sce_37,MAAM,5,0,280,10.964197416146495
sce_37,MAAM,5,0,253,10.980702742585736
sce_37,MAAM,5,0,258,10.997208069024975
sce_37,MAAM,5,0,293,11.013713395464213
sce_37,MAAM,5,0,283,11.030218721903454
sce_37,MAAM,5,0,280,11.046724048342693
sce_37,MAAM,5,0,317,11.063229374781931
sce_37,MAAM,5,0,291,11.079734701221172
sce_37,MAAM,5,0,288,11.09624002766041
sce_37,MAAM,5,0,298,11.11274535409965
sce_37,MAAM,5,0,321,11.12925068053889
sce_37,MAAM,5,0,287,11.145756006978129
sce_37,MAAM,5,0,280,11.162261333417367
sce_37,MAAM,5,0,292,11.178766659856608
sce_37,MAAM,5,0,304,11.195271986295847
sce_37,MAAM,5,0,300,11.211777312735085
sce_37,MAAM,5,0,299,11.228282639174326
sce_37,MAAM,5,0,303,11.244787965613565
sce_37,MAAM,5,0,348,11.261293292052803
sce_37,MAAM,5,0,354,11.277798618492044
sce_37,MAAM,5,0,310,11.294303944931283
sce_37,MAAM,5,0,333,11.310809271370522
sce_37,MAAM,5,0,344,11.327314597809762
sce_37,MAAM,5,0,338,11.343819924249
sce_37,MAAM,5,0,358,11.36032525068824
sce_37,MAAM,5,0,350,11.37683057712748
sce_37,MAAM,5,0,334,11.393335903566719
sce_37,MAAM,5,0,313,11.409841230005958
sce_37,MAAM,5,0,336,11.426346556445198
sce_37,MAAM,5,0,316,11.442851882884437
sce_37,MAAM,5,0,332,11.459357209323676
sce_37,MAAM,5,0,317,11.475862535762916
sce_37,MAAM,5,0,360,11.492367862202155
sce_37,MAAM,5,0,343,11.508873188641394
sce_37,MAAM,5,0,340,11.525378515080634
sce_37,MAAM,5,0,379,11.541883841519873
sce_37,MAAM,5,0,340,11.558389167959112
sce_37,MAAM,5,0,323,11.574894494398352
sce_37,MAAM,5,0,351,11.59139982083759
sce_37,MAAM,5,0,396,11.60790514727683
sce_37,MAAM,5,0,342,11.62441047371607
sce_37,MAAM,5,0,372,11.640915800155309
sce_37,MAAM,5,0,361,11.657421126594548
sce_37,MAAM,5,0,361,11.673926453033788
sce_37,MAAM,5,0,377,11.690431779473027
sce_37,MAAM,5,0,375,11.706937105912266
sce_37,MAAM,5,0,408,11.723442432351506
sce_37,MAAM,5,0,383,11.739947758790745
sce_37,MAAM,5,0,404,11.756453085229984
sce_37,MAAM,5,0,380,11.772958411669224
sce_37,MAAM,5,0,376,11.789463738108463
sce_37,MAAM,5,0,392,11.805969064547702
sce_37,MAAM,5,0,366,11.822474390986942
sce_37,MAAM,5,0,362,11.83897971742618
sce_37,MAAM,5,0,369,11.85548504386542
sce_37,MAAM,5,0,385,11.87199037030466
sce_37,MAAM,5,0,387,11.888495696743899
sce_37,MAAM,5,0,369,11.905001023183138
sce_37,MAAM,5,0,355,11.921506349622376
sce_37,MAAM,5,0,364,11.938011676061617
sce_37,MAAM,5,0,391,11.954517002500856
sce_37,MAAM,5,0,400,11.971022328940094
sce_37,MAAM,5,0,388,11.987527655379335
sce_37,MAAM,5,0,374,12.004032981818574
sce_37,MAAM,5,0,414,12.020538308257812
sce_37,MAAM,5,0,377,12.037043634697053
sce_37,MAAM,5,0,395,12.053548961136292
sce_37,MAAM,5,0,372,12.07005428757553
sce_37,MAAM,5,0,410,12.08655961401477
sce_37,MAAM,5,0,394,12.10306494045401
sce_37,MAAM,5,0,423,12.119570266893248
sce_37,MAAM,5,0,384,12.136075593332489
sce_37,MAAM,5,0,379,12.152580919771728
sce_37,MAAM,5,0,379,12.169086246210966
sce_37,MAAM,5,0,400,12.185591572650207
sce_37,MAAM,5,0,370,12.202096899089446
sce_37,MAAM,5,0,400,12.218602225528684
sce_37,MAAM,5,0,382,12.235107551967925
sce_37,MAAM,5,0,362,12.251612878407164
sce_37,MAAM,5,0,383,12.268118204846402
sce_37,MAAM,5,0,390,12.284623531285643
sce_37,MAAM,5,0,346,12.301128857724882
sce_37,MAAM,5,0,343,12.31763418416412
sce_37,MAAM,5,0,362,12.334139510603361
sce_37,MAAM,5,0,346,12.3506448370426
sce_37,MAAM,5,0,348,12.367150163481838
sce_37,MAAM,5,0,365,12.383655489921079
sce_37,MAAM,5,0,388,12.400160816360318
sce_37,MAAM,5,0,342,12.416666142799556
sce_37,MAAM,5,0,338,12.433171469238797
sce_37,MAAM,5,0,309,12.449676795678036
sce_37,MAAM,5,0,335,12.466182122117274
sce_37,MAAM,5,0,334,12.482687448556515
sce_37,MAAM,5,0,345,12.499192774995754
sce_37,MAAM,5,0,332,12.515698101434992
sce_37,MAAM,5,0,308,12.532203427874233
sce_37,MAAM,5,0,334,12.548708754313472
sce_37,MAAM,5,0,318,12.56521408075271
sce_37,MAAM,5,0,318,12.581719407191951
sce_37,MAAM,5,0,300,12.59822473363119
sce_37,MAAM,5,0,316,12.614730060070428
sce_37,MAAM,5,0,295,12.631235386509669
sce_37,MAAM,5,0,266,12.647740712948908
sce_37,MAAM,5,0,295,12.664246039388146
sce_37,MAAM,5,0,276,12.680751365827387
sce_37,MAAM,5,0,309,12.697256692266626
sce_37,MAAM,5,0,283,12.713762018705864
sce_37,MAAM,5,0,288,12.730267345145105
sce_37,MAAM,5,0,282,12.746772671584344
sce_37,MAAM,5,0,257,12.763277998023582
sce_37,MAAM,5,0,231,12.779783324462823
sce_37,MAAM,5,0,258,12.796288650902062
sce_37,MAAM,5,0,269,12.8127939773413
sce_37,MAAM,5,0,256,12.829299303780541
sce_37,MAAM,5,0,254,12.84580463021978
sce_37,MAAM,5,0,238,12.862309956659018
sce_37,MAAM,5,0,249,12.878815283098259
sce_37,MAAM,5,0,243,12.895320609537498
sce_37,MAAM,5,0,206,12.911825935976736
sce_37,MAAM,5,0,225,12.928331262415977
sce_37,MAAM,5,0,230,12.944836588855216
sce_37,MAAM,5,0,210,12.961341915294454
sce_37,MAAM,5,0,226,12.977847241733695
sce_37,MAAM,5,0,206,12.994352568172934
sce_37,MAAM,5,0,218,13.010857894612172
sce_37,MAAM,5,0,202,13.027363221051413
sce_37,MAAM,5,0,199,13.043868547490652
sce_37,MAAM,5,0,220,13.06037387392989
sce_37,MAAM,5,0,214,13.076879200369131
sce_37,MAAM,5,0,200,13.09338452680837
sce_37,MAAM,5,0,180,13.109889853247608
sce_37,MAAM,5,0,184,13.126395179686849
sce_37,MAAM,5,0,182,13.142900506126088
sce_37,MAAM,5,0,179,13.159405832565326
sce_37,MAAM,5,0,175,13.175911159004567
sce_37,MAAM,5,0,167,13.192416485443806
sce_37,MAAM,5,0,174,13.208921811883044
sce_37,MAAM,5,0,175,13.225427138322285
sce_37,MAAM,5,0,138,13.241932464761524
sce_37,MAAM,5,0,169,13.258437791200762
sce_37,MAAM,5,0,136,13.274943117640003
sce_37,MAAM,5,0,140,13.291448444079242
sce_37,MAAM,5,0,130,13.30795377051848
sce_37,MAAM,5,0,169,13.324459096957721
sce_37,MAAM,5,0,141,13.34096442339696
sce_37,MAAM,5,0,125,13.357469749836199
sce_37,MAAM,5,0,149,13.373975076275439
sce_37,MAAM,5,0,178,13.390480402714678
sce_37,MAAM,5,0,126,13.406985729153917
sce_37,MAAM,5,0,131,13.423491055593157
sce_37,MAAM,5,0,143,13.439996382032396
sce_37,MAAM,5,0,137,13.456501708471635
sce_37,MAAM,5,0,119,13.473007034910875
sce_37,MAAM,5,0,118,13.489512361350114
sce_37,MAAM,5,0,117,13.506017687789353
sce_37,MAAM,5,0,142,13.522523014228593
sce_37,MAAM,5,0,110,13.539028340667832
sce_37,MAAM,5,0,116,13.55553366710707
sce_37,MAAM,5,0,112,13.572038993546311
sce_37,MAAM,5,0,129,13.58854431998555
sce_37,MAAM,5,0,93,13.605049646424789
sce_37,MAAM,5,0,104,13.621554972864029
sce_37,MAAM,5,0,90,13.638060299303268
sce_37,MAAM,5,0,106,13.654565625742507
sce_37,MAAM,5,0,79,13.671070952181747
sce_37,MAAM,5,0,87,13.687576278620986
sce_37,MAAM,5,0,97,13.704081605060225
sce_37,MAAM,5,0,94,13.720586931499465
sce_37,MAAM,5,0,111,13.737092257938704
sce_37,MAAM,5,0,91,13.753597584377943
sce_37,MAAM,5,0,97,13.770102910817183
sce_37,MAAM,5,0,89,13.786608237256422
sce_37,MAAM,5,0,77,13.80311356369566
sce_37,MAAM,5,0,75,13.819618890134901
sce_37,MAAM,5,0,72,13.83612421657414
sce_37,MAAM,5,0,77,13.852629543013379
sce_37,MAAM,5,0,82,13.869134869452619
sce_37,MAAM,5,0,76,13.885640195891858
sce_37,MAAM,5,0,62,13.902145522331097
sce_37,MAAM,5,0,76,13.918650848770337
sce_37,MAAM,5,0,66,13.935156175209576
sce_37,MAAM,5,0,71,13.951661501648815
sce_37,MAAM,5,0,73,13.968166828088055
sce_37,MAAM,5,0,64,13.984672154527294
sce_37,MAAM,5,0,80,14.001177480966533
sce_37,MAAM,5,0,71,14.017682807405773
sce_37,MAAM,5,0,84,14.034188133845012
sce_37,MAAM,5,0,56,14.05069346028425
sce_37,MAAM,5,0,62,14.067198786723491
sce_37,MAAM,5,0,71,14.08370411316273
sce_37,MAAM,5,0,78,14.100209439601969
sce_37,MAAM,5,0,63,14.11671476604121
sce_37,MAAM,5,0,59,14.133220092480448
sce_37,MAAM,5,0,58,14.149725418919687
sce_37,MAAM,5,0,48,14.166230745358927
sce_37,MAAM,5,0,56,14.182736071798166
sce_37,MAAM,5,0,53,14.199241398237405
sce_37,MAAM,5,0,51,14.215746724676645
sce_37,MAAM,5,0,52,14.232252051115884
sce_37,MAAM,5,0,39,14.248757377555123
sce_37,MAAM,5,0,51,14.265262703994363
sce_37,MAAM,5,0,62,14.281768030433602
sce_37,MAAM,5,0,38,14.29827335687284
sce_37,MAAM,5,0,38,14.314778683312081
sce_37,MAAM,5,0,50,14.33128400975132
sce_37,MAAM,5,0,40,14.347789336190559
sce_37,MAAM,5,0,51,14.3642946626298
sce_37,MAAM,5,0,43,14.380799989069038
sce_37,MAAM,5,0,48,14.397305315508277
sce_37,MAAM,5,0,27,14.413810641947517
sce_37,MAAM,5,0,43,14.430315968386756
sce_37,MAAM,5,0,36,14.446821294825995
sce_37,MAAM,5,0,49,14.463326621265235
sce_37,MAAM,5,0,43,14.479831947704474
sce_37,MAAM,5,0,42,14.496337274143713
sce_37,MAAM,5,0,39,14.512842600582953
sce_37,MAAM,5,0,35,14.529347927022192
sce_37,MAAM,5,0,30,14.54585325346143
sce_37,MAAM,5,0,36,14.562358579900671
sce_37,MAAM,5,0,30,14.57886390633991
sce_37,MAAM,5,0,31,14.595369232779149
sce_37,MAAM,5,0,30,14.61187455921839
sce_37,MAAM,5,0,32,14.628379885657628
sce_37,MAAM,5,0,28,14.644885212096867
sce_37,MAAM,5,0,28,14.661390538536107
sce_37,MAAM,5,0,27,14.677895864975346
sce_37,MAAM,5,0,30,14.694401191414585
