species,iteration,timestep,scenario,numNodes,numLinks,totArea,meanArea,totQuality,meanQuality,totAreaQuality,meanAreaQuality,totCost,meanCost,overallECgap,overallECnatal
PLCI,4,7,45,5944,16445,3267928800,549786.137281292,5620.659250008003,0.9456021618452227,30345019.717936028,5105.151365736209,2870504,174.55177865612652,3183364.4493308864,3695593.288778842
PLCI,4,8,45,5893,16265,3195150300,542194.1795350416,5584.681191399739,0.9476805008314507,29752933.67610747,5048.860287817321,2900328,178.31712265600984,3155032.690256308,3648902.8529550647
PLCI,4,9,45,5825,16025,3126454200,536730.3347639485,5532.3694552291145,0.9497629966058566,29185043.09002972,5010.307826614544,2893720,180.5753510140406,3122307.56317928,3601516.689410904
PLCI,5,10,45,5741,15871,3064059900,533715.3631771469,5450.729179577417,0.9494389791982959,28670082.32331059,4993.917840674201,2925096,184.30445466574253,3067018.493615257,3541373.832456941
PLCI,5,11,45,5681,15660,3004840800,528928.1464530892,5403.34286126146,0.9511253056260272,28172855.86373409,4959.13674770887,2955808,188.74891443167306,3029753.5706063365,3489583.8201380903
PLCI,5,2,45,6072,16927,3689428500,607613.3893280632,5650.48015924732,0.9305797363714297,33602666.45536189,5534.0359774970175,2651944,156.66946298812547,3341603.284005748,3929498.0984288906
PLCI,5,3,45,5987,16662,3596148900,600659.5790880241,5595.695487412639,0.9346409700037813,32891021.97321094,5493.74009908317,2718928,163.18137078381946,3301973.28035795,3870935.849832151
PLCI,5,4,45,5910,16389,3507445800,593476.4467005077,5545.634579755161,0.9383476446286229,32224994.8686174,5452.621805180609,2748000,167.67343950210505,3276788.7345632035,3834732.689685056
PLCI,5,5,45,5977,16524,3423772800,572824.6277396687,5627.415626990144,0.9415117328074525,31599771.815364014,5286.895066984108,2761944,167.14742193173566,3244931.7013519183,3786770.17092309
PLCI,5,6,45,5994,16576,3344190300,557922.972972973,5658.592059793867,0.9440427193516627,30966460.669966716,5166.243021349135,2819648,170.10424710424712,3213318.7999789095,3740087.189462385
PLCI,5,7,45,5975,16503,3268698300,547062.4769874477,5657.322299263848,0.9468321839772131,30349137.031824496,5079.353478129622,2861728,173.4065321456705,3179224.6963964663,3692232.2826384315
PLCI,5,8,45,5921,16335,3196227600,539812.1263300119,5607.383126264022,0.9470331238412468,29753342.626254592,5025.053644022056,2889800,176.90847872666058,3143584.9748288584,3643056.1729639256
PLCI,5,9,45,5859,16184,3128544000,533972.3502304148,5553.788605594534,0.947907254752438,29194432.58609731,4982.835396159296,2915576,180.1517548195749,3089231.013263459,3571456.6116358787
PLCI,6,10,45,5790,15948,3061662300,528784.5077720208,5502.2492245531985,0.9503021113217959,28652730.861516744,4948.658179881994,2926408,183.49686481063458,3050569.4843898355,3503635.743492096
PLCI,6,11,45,5719,15740,3002953500,525083.6684735094,5445.228452574482,0.952129472385816,28164929.250443008,4924.799659108762,2958752,187.9766200762389,3019011.951677609,3458184.885418576
PLCI,6,2,45,6072,16927,3689428500,607613.3893280632,5650.48015924732,0.9305797363714297,33602666.45536189,5534.0359774970175,2651944,156.66946298812547,3341603.284005748,3929498.0984288906
PLCI,6,3,45,6016,16734,3596537700,597828.7400265958,5627.971788956406,0.9355006298132325,32892892.93981926,5467.56864026251,2718688,162.46492171626628,3311053.2196569503,3880958.467919786
PLCI,6,4,45,6008,16676,3506174100,583584.2376830892,5638.4941917210645,0.938497701684598,32223570.61939525,5363.443844772844,2776104,166.47301511153753,3270759.354753715,3819424.1172426036
PLCI,6,5,45,6059,16784,3421561500,564707.2949331573,5699.752012685703,0.940708369811141,31579612.644931063,5212.017270990438,2809200,167.37368922783602,3237507.358374091,3772095.9828902404
PLCI,6,6,45,6030,16714,3342351600,554287.1641791045,5686.6542331229575,0.943060403502978,30944572.72935105,5131.769938532512,2845184,170.22759363407923,3209191.7336143446,3732037.7700529825
PLCI,6,7,45,5957,16471,3266883900,548410.9283196239,5632.482173084617,0.9455232790137009,30335712.38794809,5092.447941572618,2863200,173.83279703721695,3166026.161131674,3666569.9444212546
PLCI,6,8,45,6031,16643,3194672400,529708.572376057,5717.768425965149,0.9480630784223426,29743594.88147646,4931.78492480127,2921688,175.55056179775278,3141246.048902151,3630557.173785291
PLCI,6,9,45,5898,16271,3126235500,530050.1017293998,5598.965418000002,0.9492989857578844,29180629.89940896,4947.546608919796,2928592,179.9884457009403,3098041.6556363674,3568094.37269588
PLCI,7,10,45,5757,15899,3061783800,531836.6857738405,5463.097399526166,0.9489486537304439,28648646.907227807,4976.315252254266,2951456,185.6378388577898,3081763.603887599,3542760.312462261
PLCI,7,11,45,5636,15574,3002832000,532794.8899929028,5352.610599699597,0.9497179914300207,28156227.369551647,4995.782003114203,2922976,187.6830615127777,3040111.8504120675,3487703.762648389
PLCI,7,2,45,6072,16927,3689428500,607613.3893280632,5650.48015924732,0.9305797363714297,33602666.45536189,5534.0359774970175,2651944,156.66946298812547,3341603.284005748,3929498.0984288906
PLCI,7,3,45,6007,16701,3594917700,598454.7527884135,5619.3061612513275,0.9354596572750671,32893656.67406275,5475.887576837481,2719488,162.83384228489314,3312558.0708024367,3886770.8072142415
PLCI,7,4,45,5951,16525,3505566600,589071.8534700051,5586.746853831535,0.9387912710185743,32221083.008021146,5414.398085703436,2760952,167.07727685325264,3271078.409276005,3823099.8510424932
PLCI,7,5,45,6025,16676,3422622600,568070.1410788381,5673.130038886931,0.9415983467032251,31596912.658415087,5244.300856168479,2788472,167.21467977932357,3240786.8364715176,3771218.058711059
PLCI,7,6,45,6059,16801,3342975300,551737.1348407328,5722.407136862835,0.9444474561582497,30956662.408533547,5109.2032362656455,2825608,168.18094161061842,3209274.6867643064,3723406.25736542
PLCI,7,7,45,6014,16679,3267248400,543273.7612238111,5685.992146329035,0.9454592860540463,30343512.360327534,5045.479275079404,2876160,172.4419929252353,3178263.863830601,3677990.433043644
PLCI,7,8,45,5884,16301,3194154000,542854.1808293678,5569.464298703359,0.9465438984879945,29744949.385958973,5055.225932351967,2878560,176.58793939022146,3145688.618560172,3633255.710667199
PLCI,7,9,45,5807,16034,3125279700,538191.7857757879,5510.118285147591,0.9488751997843278,29175462.551016238,5024.188488206688,2910520,181.5217662467257,3111444.4601413026,3582539.124098805
PLCI,8,10,45,5711,15744,3059807400,535774.3652600246,5424.356258569176,0.9498084851285548,28626007.15751825,5012.433401771713,2922000,185.59451219512192,3070169.53207694,3534156.6089053154
PLCI,8,11,45,5631,15490,3000013200,532767.3947789025,5352.371197344612,0.9505187706170506,28132988.88883821,4996.091083082616,2947128,190.26003873466752,3037973.466262757,3486094.013762516
PLCI,8,2,45,6072,16927,3689428500,607613.3893280632,5650.48015924732,0.9305797363714297,33602666.45536189,5534.0359774970175,2651944,156.66946298812547,3341603.284005748,3929498.0984288906
PLCI,8,3,45,5997,16682,3597210000,599834.9174587294,5608.480001824087,0.935214274107735,32899430.728158385,5485.981445415772,2706872,162.26303800503538,3292602.219473183,3859999.571094841
PLCI,8,4,45,6009,16670,3506328000,583512.7309036446,5642.661622013058,0.9390350510922048,32223216.897357803,5362.4924109432195,2777424,166.6121175764847,3268058.995818007,3821269.0909806145
PLCI,8,5,45,5995,16610,3420808200,570610.2085070893,5643.916009541015,0.9414371992562159,31578826.343811374,5267.5273300769595,2779384,167.33196869355808,3239138.362758964,3774856.2849545665
PLCI,8,6,45,6026,16677,3341209500,554465.5658811815,5696.440626969357,0.9453104259823029,30934672.941365942,5133.533511677057,2829800,169.68279666606705,3203046.1504643485,3722981.925138608
PLCI,8,7,45,6024,16668,3264980400,541995.4183266932,5709.18164168755,0.947739316349195,30310267.815634474,5031.584962754727,2889032,173.32805375569953,3163906.000406295,3667358.408453438
PLCI,8,8,45,5919,16357,3193109100,539467.663456665,5612.651468606357,0.948243194560966,29719859.48426428,5021.09469239133,2884568,176.35067555175152,3123042.3666298846,3609306.4777869387
PLCI,8,9,45,5901,16306,3124040400,529408.6426029487,5602.009285965593,0.949332195554244,29147041.451103244,4939.339340976656,2933168,179.8827425487551,3092867.118656385,3570917.800550385
PLCI,9,10,45,5818,16084,3063136500,526493.0388449639,5524.967003490005,0.9496333797679622,28666508.093121015,4927.210053819356,2952792,183.58567520517286,3083577.1952035376,3557004.3341864017
PLCI,9,11,45,5754,15866,3003447600,521975.59958289884,5468.72598806646,0.950421617668832,28170952.916743472,4895.89032268743,2970368,187.2159334425816,3050196.767316518,3513062.971481832
PLCI,9,2,45,6072,16927,3689428500,607613.3893280632,5650.48015924732,0.9305797363714297,33602666.45536189,5534.0359774970175,2651944,156.66946298812547,3341603.284005748,3929498.0984288906
PLCI,9,3,45,6022,16728,3596197500,597176.6024576552,5628.337718795593,0.9346293123207561,32896056.693866517,5462.646412133265,2703168,161.5954088952654,3299331.140815,3867443.7044997653
PLCI,9,4,45,5982,16609,3507016500,586261.5346038115,5610.5568448089025,0.9379065270492983,32227426.929942966,5387.400021722328,2738584,164.88554398217835,3275950.400904176,3833077.071005499
PLCI,9,5,45,5992,16625,3422501100,571178.4212283044,5632.471283024725,0.9399985452310957,31598025.206076384,5273.368692602868,2784488,167.48799999999997,3244404.14410355,3782438.8348925873
PLCI,9,6,45,6046,16751,3344708700,553210.1720145551,5702.002715834599,0.9431033271310948,30968825.24850514,5122.200669617126,2832208,169.07695062981313,3215259.6399298827,3737191.0661157994
PLCI,9,7,45,5993,16564,3269686500,545584.2649758051,5667.845930473786,0.9457443568285978,30357676.07670767,5065.522455649536,2859544,172.63607824197055,3190731.0086149857,3703660.018525861
PLCI,9,8,45,5891,16284,3195441900,542427.7542013241,5580.402797178625,0.9472759798300162,29751489.206923906,5050.329181280582,2879520,176.83124539425202,3142923.1872151378,3639407.47781319
PLCI,9,9,45,5893,16314,3126964500,530623.5363991176,5591.244247694919,0.9487942045978143,29189158.343283486,4953.191641487101,2911128,178.4435454211107,3109691.22814776,3594160.810624236
PLCI,1,10,46,5773,15932,3063841200,530719.0715399273,5483.855576787858,0.9499143559306873,28635311.116825216,4960.2132542569225,2953736,185.39643484810443,3078035.8230610546,3543021.046764291
PLCI,1,11,46,5677,15644,3004857000,529303.6815219306,5394.46738393046,0.9502320563555504,28121017.82593849,4953.499705115112,2964720,189.51163385323449,3041930.179906376,3493457.964261195
PLCI,1,2,46,6072,16927,3689428500,607613.3893280632,5650.48015924732,0.9305797363714297,33602666.45536189,5534.0359774970175,2651944,156.66946298812547,3341603.284005748,3929498.0984288906
PLCI,1,3,46,5989,16664,3596586300,600532.0253798631,5602.424046513924,0.9354523370368882,32883528.796370316,5490.654332337672,2703984,162.26500240038405,3294602.9278796413,3854355.268817811
PLCI,1,4,46,5923,16435,3507632100,592205.3182508864,5559.214027884281,0.9385807914712613,32205468.989084616,5437.357587216718,2744136,166.96902951019166,3271046.5282119396,3821477.3191042407
PLCI,1,5,46,5991,16619,3422962800,571350.826239359,5634.18506822502,0.9404415069646168,31564681.616914432,5268.68329442738,2776176,167.04831819002348,3231420.2309409822,3763815.104579938
PLCI,1,6,46,5947,16469,3344660100,562411.3166302338,5604.867738461158,0.94246977273602806,30938241.847836763,5202.32753452779,2808816,170.55170319995142,3203954.342592737,3723893.980649489
PLCI,1,7,46,5925,16447,3269961900,551892.3037974683,5598.996629465962,0.9449783340870822,30343266.51228387,5121.226415575336,2864248,174.15017936401776,3177856.1179619683,3686097.227828366
PLCI,1,8,46,5903,16341,3195871200,541397.7977299679,5590.532395076048,0.9470663044343635,29751958.53132699,5040.142051724037,2908752,178.0033045713237,3151012.362186736,3648597.0238727853
PLCI,1,9,46,5862,16187,3129264900,533822.0573183214,5559.174748275231,0.9483409669524446,29201062.152817965,4981.416266260315,2916112,180.15147958238092,3106420.712779046,3578112.495046984
PLCI,10,10,46,5717,15729,3061638000,535532.2721707189,5429.628165837969,0.9497338054640493,28619301.246264897,5005.999868158981,2910536,185.0426600546761,3070440.854038143,3542482.686110725
PLCI,10,11,46,5655,15565,3003050700,531043.448275862,5368.519791094782,0.9493403697780339,28109647.819082893,4970.7600033745175,2949728,189.5103115965307,3035863.0747316782,3482268.493740735
PLCI,10,2,46,6072,16927,3689428500,607613.3893280632,5650.48015924732,0.9305797363714297,33602666.45536189,5534.0359774970175,2651944,156.66946298812547,3341603.284005748,3929498.0984288906
PLCI,10,3,46,5969,16630,3594909600,602263.2936840341,5580.454354567016,0.9349060738091833,32881017.48655418,5508.630840434609,2696400,162.14070956103427,3298962.2917687,3861944.726894258
PLCI,10,4,46,5951,16519,3504675600,588922.1307343304,5581.850148840547,0.9379684336818261,32192272.328509364,5409.556768359833,2762360,167.2231975301168,3272947.6975939716,3825296.908563021
PLCI,10,5,46,5970,16560,3421124100,573052.6130653266,5627.110384231968,0.9425645534726914,31558622.939276416,5286.2014973662335,2786976,168.29565217391306,3243215.67729835,3779715.212391179
PLCI,10,6,46,5982,16566,3342432600,558748.3450351054,5654.6894605908155,0.9452840957189594,30932991.546379473,5171.011625941069,2845480,171.76626826029218,3206815.0544860023,3722567.6050828896
PLCI,10,7,46,5985,16575,3267953100,546023.909774436,5666.977750724502,0.9468634504134505,30331202.459087662,5067.870085060596,2891744,174.46419306184012,3174616.0623157956,3679026.8424771493
PLCI,10,8,46,5934,16386,3194251200,538296.4610717897,5622.417734907902,0.9474920348682004,29736267.05031451,5011.167349227251,2902536,177.13511534236542,3142681.745181399,3636666.843580905
PLCI,10,9,46,5848,16152,3126292200,534591.6894664842,5552.52177878723,0.9494736283835893,29180773.365097184,4989.872326453007,2930040,181.40416047548288,3110451.866712727,3594818.0005081478
PLCI,2,10,46,5797,16007,3065193900,528755.2009660169,5495.9755426462,0.9480723723729859,28649520.91663052,4942.12884537356,2928680,182.9624539264072,3063059.240669843,3529454.3390933885
PLCI,2,11,46,5696,15736,3004897500,527545.2071629213,5406.898015744859,0.949244735910263,28121031.36248263,4936.9788206605745,2962912,188.28876461616676,3031205.019368912,3486654.797597712
PLCI,2,2,46,6072,16927,3689428500,607613.3893280632,5650.48015924732,0.9305797363714297,33602666.45536189,5534.0359774970175,2651944,156.66946298812547,3341603.284005748,3929498.0984288906
PLCI,2,3,46,6006,16725,3597266700,598945.5044955045,5610.786192723323,0.9341968352852686,32905657.00217979,5478.797369660305,2718720,162.5542600896861,3294741.4856152954,3857127.240560139
PLCI,2,4,46,5930,16438,3507089400,591414.7386172006,5554.115808933638,0.936613121236701,32214214.56832432,5432.413923832094,2736192,166.45528653120815,3269207.657355937,3825028.9662186457
PLCI,2,5,46,6009,16610,3422784600,569609.6854717924,5656.717372239255,0.9413741674553596,31568112.232507985,5253.471831004824,2768464,166.67453341360627,3234896.4590147883,3770754.8546994817
PLCI,2,6,46,6031,16688,3345048900,554642.4970983253,5697.392247125045,0.9446845045805083,30954903.596921667,5132.632000816062,2834896,169.87631831255993,3198343.2201267905,3716050.094421312
PLCI,2,7,46,6009,16636,3270042900,544190.8637044433,5677.52084369214,0.9448362196192611,30349543.55383411,5050.681237116676,2888688,173.6407790334215,3174584.114212459,3681389.666520016
PLCI,2,8,46,6012,16608,3198997800,532102.0958083832,5690.738649234481,0.9465633149092616,29776221.982630774,4952.798067636522,2912320,175.35645472061654,3131546.9887119085,3613070.699115233
PLCI,2,9,46,5886,16183,3129856200,531745.8715596331,5576.587629924576,0.9474324889440325,29207050.54877613,4962.122077603828,2878496,177.87159364765498,3093790.921939731,3570057.764515375
PLCI,3,10,46,5745,15861,3061265400,532857.3368146215,5455.852979691951,0.9496697962910272,28608696.049185403,4979.755622138451,2941376,185.44707143307485,3065610.6746498924,3526220.954242837
PLCI,3,11,46,5666,15642,3000402000,529545.0052947405,5382.353933856986,0.9499389223185644,28078088.24010677,4955.539752930951,2963256,189.4422708093594,3014389.7504135054,3456582.2224211665
PLCI,3,2,46,6072,16927,3689428500,607613.3893280632,5650.48015924732,0.9305797363714297,33602666.45536189,5534.0359774970175,2651944,156.66946298812547,3341603.284005748,3929498.0984288906
PLCI,3,3,46,5975,16620,3595063500,601684.2677824268,5593.142277052528,0.9360907576656949,32879747.003053933,5502.886527707771,2732064,164.3841155234657,3310560.9416925968,3881672.2527092644
PLCI,3,4,46,5967,16574,3504845700,587371.4932126697,5607.314995896018,0.939720964621421,32187484.56277526,5394.249130681291,2764624,166.80487510558706,3262242.8249369627,3814090.9112235936
PLCI,3,5,46,5995,16598,3420014400,570477.7981651376,5647.297708272792,0.9420012857836183,31526661.613674216,5258.825957243405,2782816,167.65971803831786,3234458.6459887093,3774407.0709967003
PLCI,3,6,46,5941,16432,3341201400,562397.1385288672,5615.64627730848,0.9452358655627807,30905027.48668407,5201.99082421883,2803280,170.59883154819863,3196637.8931741253,3719222.3245904506
PLCI,3,7,46,5998,16556,3265944300,544505.5518506168,5676.751654616806,0.9464407560214749,30295450.711526766,5050.925427063482,2884520,174.2280744141097,3166687.5144351088,3675373.335114705
PLCI,3,8,46,5937,16413,3194307900,538034.00707428,5630.938141927006,0.9484483985054751,29726316.880796164,5006.959218594604,2887168,175.90739048315362,3133910.253990386,3629316.6944966596
PLCI,3,9,46,5926,16387,3125587500,527436.297671279,5625.448092766696,0.9492824996231347,29165261.496443965,4921.576357820446,2929440,178.7660950753646,3096373.4927508314,3571230.575449616
PLCI,4,10,46,5740,15816,3061459800,533355.3658536585,5448.820964005008,0.9492719449486077,28613443.033436082,4984.920389100363,2912464,184.14668689934246,3077449.762435412,3546237.5496867634
PLCI,4,11,46,5688,15648,3001552200,527699.0506329114,5395.490232780153,0.9485742322046682,28092980.242994312,4938.990900667073,2936320,187.6482617586912,3043404.217137238,3498750.0354645085
PLCI,4,2,46,6072,16927,3689428500,607613.3893280632,5650.48015924732,0.9305797363714297,33602666.45536189,5534.0359774970175,2651944,156.66946298812547,3341603.284005748,3929498.0984288906
PLCI,4,3,46,5952,16551,3594990600,603997.0766129033,5566.527124284815,0.9352364120102176,32878336.643003244,5523.914086526082,2691336,162.60866412905565,3310186.606852879,3883350.9156679083
PLCI,4,4,46,5928,16486,3504100500,591110.0708502025,5562.13378236689,0.9382816771873972,32181347.457022082,5428.702337554332,2748984,166.74657284969064,3255816.63831874,3804292.584428332
PLCI,4,5,46,6024,16714,3419350200,567621.2151394422,5671.670333977083,0.94151233963763,31531858.979656715,5234.372340580464,2803520,167.73483307406963,3233629.252330092,3772405.493520918
PLCI,4,6,46,6043,16746,3342149100,553061.2444150257,5705.079716058007,0.9440807076051642,30926171.59108804,5117.685188000669,2833200,169.1866714439269,3201273.069661813,3729587.0001277514
PLCI,4,7,46,5927,16366,3266835300,551178.5557617681,5609.777315286843,0.9464783727495939,30326411.31747856,5116.654516193446,2857008,174.56971770744227,3175882.0773054278,3693235.4472516873
PLCI,4,8,46,5922,16330,3193716600,539296.9604863222,5622.64712048865,0.94945071267961,29732200.058404956,5020.634930497291,2889160,176.92345376607472,3138286.061490771,3627697.938401001
PLCI,4,9,46,5896,16254,3126478500,530271.1160108548,5593.404524273274,0.9486778365456706,29174837.20593852,4948.242402635435,2913712,179.26122800541404,3102069.392443407,3578723.613581646
PLCI,5,10,46,5786,15941,3067794000,530209.8167991705,5495.856826936299,0.949854273580418,28669566.18150028,4954.988970186706,2920528,183.20858164481527,3076631.266567975,3538835.297665982
PLCI,5,11,46,5614,15478,3007214100,535663.3594584966,5334.453716489439,0.9502055070341003,28145335.64387048,5013.419245434714,2946680,190.37860188654867,3038246.1228641183,3486225.3178863553
PLCI,5,2,46,6072,16927,3689428500,607613.3893280632,5650.48015924732,0.9305797363714297,33602666.45536189,5534.0359774970175,2651944,156.66946298812547,3341603.284005748,3929498.0984288906
PLCI,5,3,46,5972,16590,3596448600,602218.4527796383,5580.904287267346,0.9345117694687451,32890724.31492276,5507.489001159203,2687984,162.02435201928873,3310631.1220196704,3884850.956270825
PLCI,5,4,46,5925,16444,3506878800,591878.2784810127,5560.836319718667,0.9385377754799438,32210140.225535505,5436.310586588271,2745440,166.9569447822914,3268452.756602197,3822387.925228685
PLCI,5,5,46,5932,16424,3423181500,577070.3809844909,5581.943795705189,0.9409885023103824,31565841.571249556,5321.28145166041,2773512,168.86945932781296,3245352.108690206,3785367.9982832028
PLCI,5,6,46,5973,16512,3345129900,560041.838272225,5638.84369052771,0.94405553164703,30947405.019734412,5181.216310017481,2817728,170.64728682170542,3212357.4516324657,3733138.088898984
PLCI,5,7,46,5981,16516,3271047300,546906.4203310483,5661.50662392732,0.9465819468194817,30348859.80003054,5074.2116368551315,2872832,173.9423589246791,3171450.994692466,3679186.1753818714
PLCI,5,8,46,5948,16396,3199564800,537922.7975790182,5640.6004713059165,0.9483188418469934,29777336.466856528,5006.277146411656,2896792,176.6767504269334,3143325.200522628,3639018.2176250475
PLCI,5,9,46,5840,16100,3130763400,536089.6232876712,5545.898581335059,0.9496401680368252,29213073.0529637,5002.238536466387,2909040,180.68571428571425,3103397.21231712,3576008.0905053997
PLCI,6,10,46,5780,15996,3063614400,530037.0934256056,5487.942176993876,0.9494709648778333,28629582.573715676,4953.214978151501,2936728,183.59139784946237,3080558.88084811,3555799.0030681784
PLCI,6,11,46,5601,15433,3004565400,536433.7439742903,5318.765706170176,0.9496100171701796,28121377.154049627,5020.777924308092,2924064,189.46828225231644,3047971.9636280187,3514788.8470338746
PLCI,6,2,46,6072,16927,3689428500,607613.3893280632,5650.48015924732,0.9305797363714297,33602666.45536189,5534.0359774970175,2651944,156.66946298812547,3341603.284005748,3929498.0984288906
PLCI,6,3,46,6016,16748,3595330800,597628.125,5614.927701762009,0.9333323972343764,32881365.933622718,5465.652582051649,2709192,161.7621208502508,3307121.5927960244,3882339.05872461
PLCI,6,4,46,5975,16594,3505939200,586768.0669456067,5596.247575479587,0.9366104728836128,32206687.756716754,5390.240628739206,2733032,164.70001205254908,3281022.2284215717,3844877.308499864
PLCI,6,5,46,5964,16528,3423724200,574065.0905432595,5613.81281282524,0.9412831678110732,31575511.988744125,5294.351440097942,2766584,167.38770571151983,3242399.3830091655,3782099.9449705463
PLCI,6,6,46,6005,16616,3345786000,557166.6944213156,5671.381255012475,0.9444431731910866,30957721.374957506,5155.324125721483,2835256,170.6340876263842,3216486.581445253,3742940.653927892
PLCI,6,7,46,5925,16401,3270690900,552015.3417721519,5612.982023419853,0.9473387381299331,30355981.24547041,5123.37236210471,2856824,174.18596427047132,3183764.3069026694,3697456.3979174006
PLCI,6,8,46,5853,16188,3197628900,546323.0650948231,5547.398839436232,0.9477872611372342,29758796.320443742,5084.3663626249345,2875032,177.6026686434396,3154286.269512092,3657509.4914949704
PLCI,6,9,46,5826,16087,3129021900,537078.939237899,5525.147023360722,0.9483602855064749,29192975.39891023,5010.809371594615,2918128,181.39665568471437,3123064.156500521,3611020.878204185
PLCI,7,10,46,5754,15867,3062569500,532250.5213764338,5468.31428771452,0.9503500673817379,28625166.963600963,4974.829155995996,2946704,185.71273712737127,3073426.616744845,3532911.328748512
PLCI,7,11,46,5653,15606,3003674400,531341.659295949,5369.756490796993,0.949895009870333,28110279.985147633,4972.6304590744085,2960896,189.72805331282842,3032620.6287582307,3476153.779941993
PLCI,7,2,46,6072,16927,3689428500,607613.3893280632,5650.48015924732,0.9305797363714297,33602666.45536189,5534.0359774970175,2651944,156.66946298812547,3341603.284005748,3929498.0984288906
PLCI,7,3,46,5982,16616,3596189400,601168.405215647,5598.589940731984,0.9359060415800708,32891078.03049412,5498.341362503196,2701392,162.57775637939335,3311157.2099147756,3884723.2865351336
PLCI,7,4,46,5967,16562,3504975300,587393.2126696833,5600.110598995044,0.9385135912510547,32200647.487797547,5396.455084263038,2756368,166.42724308658373,3275546.614083027,3830812.895930844
PLCI,7,5,46,6033,16734,3423618900,567481.99900547,5689.041575362063,0.9429871664780478,31575153.50205743,5233.74001360143,2796352,167.10601171268075,3237946.5634268913,3775424.6892312733
PLCI,7,6,46,5977,16546,3343461300,559387.8701689811,5654.4971055912765,0.9460426812098506,30941696.88291708,5176.793856937775,2821504,170.52483984044483,3208197.8642581324,3729718.213258557
PLCI,7,7,46,5951,16452,3268876500,549298.6892959167,5632.342289206083,0.9464530817015767,30339154.503634878,5098.160729899996,2889024,175.60320933625093,3181055.0727304933,3692725.5883591482
PLCI,7,8,46,5892,16292,3196754100,542558.4012219959,5583.596268201387,0.9476572077734873,29755412.611161087,5050.137917712336,2898176,177.88951632703169,3136609.9597875755,3624950.2595116463
PLCI,7,9,46,5864,16218,3127636800,533362.346521146,5561.148697491375,0.9483541435012578,29186670.213695273,4977.262996878457,2940776,181.3279072635343,3111180.975371292,3583438.107056325
PLCI,8,10,46,5695,15720,3064440600,538093.1694468833,5410.121565010564,0.949977447763049,28637421.980692193,5028.520101965267,2898688,184.39491094147584,3076985.74305063,3548841.858903674
PLCI,8,11,46,5658,15621,3005415900,531179.9045599152,5386.377639990507,0.9519932202174809,28128554.503569383,4971.465978008021,2946920,188.6511747007234,3042433.2746352367,3498421.516300269
PLCI,8,2,46,6072,16927,3689428500,607613.3893280632,5650.48015924732,0.9305797363714297,33602666.45536189,5534.0359774970175,2651944,156.66946298812547,3341603.284005748,3929498.0984288906
PLCI,8,3,46,6024,16773,3596148900,596970.2689243028,5638.319669555744,0.9359760407629057,32891589.98265995,5460.09129858233,2710528,161.60066773981995,3309844.866245086,3883973.9536304125
PLCI,8,4,46,5995,16622,3507129900,585009.1576313594,5628.179008343436,0.9388121782057441,32217511.84171244,5374.0636933632095,2751952,165.56082300565515,3259434.7469846206,3806705.953886293
PLCI,8,5,46,5974,16533,3423351600,573041.781051222,5617.387232786385,0.9403058642093045,31574799.425604362,5285.369840241775,2775800,167.89451400229842,3235700.646458586,3769276.757756712
PLCI,8,6,46,5985,16563,3345308100,558948.7218045113,5645.337746449123,0.9432477437676061,30955091.191484824,5172.1121456115,2814664,169.9368471895188,3205592.0567973023,3725896.081855291
PLCI,8,7,46,5906,16341,3269556900,553599.2041991196,5586.184855399627,0.9458491119877459,30339159.10053011,5137.006281837133,2829288,173.14044428125572,3176293.8436882566,3684154.3572748075
PLCI,8,8,46,5829,16108,3197920500,548622.4909933093,5522.905671973047,0.9474876774700716,29765046.324171573,5106.372675273901,2870184,178.18375962254783,3144333.844827791,3641518.5897836844
PLCI,8,9,46,5783,15971,3129840000,541213.9028186062,5481.077984815438,0.9477914550951821,29203376.960114613,5049.8663254564435,2903904,181.82355519378876,3116180.064874757,3602437.538232507
PLCI,9,10,46,5801,16004,3062739600,527967.5228408895,5504.496015041303,0.9488874357940532,28625366.315240145,4934.557199662152,2943504,183.9230192451887,3083488.5394003238,3547594.7616594764
PLCI,9,11,46,5733,15824,3002111100,523654.47409733123,5443.447401681846,0.9494937034156368,28101173.7853911,4901.65250050429,2969352,187.64863498483317,3030599.0212193816,3482644.0967922593
PLCI,9,2,46,6072,16927,3689428500,607613.3893280632,5650.48015924732,0.9305797363714297,33602666.45536189,5534.0359774970175,2651944,156.66946298812547,3341603.284005748,3929498.0984288906
PLCI,9,3,46,6003,16689,3595411800,598935.832083958,5608.664315754007,0.9343102308435792,32886947.48714144,5478.418705170989,2725416,163.30612978608661,3310557.547836365,3879944.1823267653
PLCI,9,4,46,5916,16403,3506303700,592681.4908722109,5549.55302930875,0.9380583213841701,32212707.179360345,5445.0147362001935,2756344,168.0390172529415,3271034.6831781147,3821196.5982342195
PLCI,9,5,46,5937,16457,3421099800,576233.7544214249,5585.797758136348,0.9408451672791558,31557141.92041717,5315.334667410673,2770848,168.36896153612446,3251728.449512226,3793510.3778431327
PLCI,9,6,46,5979,16548,3344182200,559321.3246362268,5639.665304923512,0.9432455770067757,30942645.42632894,5175.220844008854,2826472,170.8044476673918,3220492.8722303454,3749316.7014683243
PLCI,9,7,46,5929,16390,3269986200,551524.0681396526,5600.799135416986,0.9446448196014482,30344950.48801598,5118.055403612073,2869008,175.04624771201952,3185028.215450488,3689993.973562146
