zone,mean,species,timestep
150,5.114256521658907e-4,PLCI,1
151,5.142272536714792e-4,PLCI,1
152,4.2239248840712367e-4,PLCI,1
153,7.810214771161475e-4,PLCI,1
154,7.634016652567762e-4,PLCI,1
155,6.876316505446491e-4,PLCI,1
156,6.865830673324757e-4,PLCI,1
157,0.0011904512395563083,PLCI,1
158,5.018463650356338e-4,PLCI,1
159,8.548967337578834e-4,PLCI,1
160,5.545324181932576e-4,PLCI,1
161,6.826536890049763e-4,PLCI,1
162,0.001004035159514367,PLCI,1
163,5.042754610213006e-4,PLCI,1
164,7.458925416824457e-4,PLCI,1
165,9.284133384801551e-4,PLCI,1
166,0.001007532200366113,PLCI,1
167,3.056997834878808e-4,PLCI,1
168,4.835566036691405e-4,PLCI,1
169,5.418606396704625e-4,PLCI,1
170,5.044072409934242e-4,PLCI,1
171,0.0011713735760481034,PLCI,1
172,0.0012219475506683355,PLCI,1
173,9.04271461239616e-4,PLCI,1
174,6.786356670411475e-4,PLCI,1
175,9.788832839083405e-4,PLCI,1
176,0.0011100710625326588,PLCI,1
177,9.95258019364877e-4,PLCI,1
1,8.881332763452131e-4,PLCI,2
2,7.037825593365395e-4,PLCI,2
3,6.713732368527941e-4,PLCI,2
4,3.727676881920589e-4,PLCI,2
5,6.103162623156294e-4,PLCI,2
6,6.380129090753898e-4,PLCI,2
7,8.095847716515507e-4,PLCI,2
8,6.530503586006464e-4,PLCI,2
9,7.494824855153929e-4,PLCI,2
10,7.838744534101954e-4,PLCI,2
11,5.786993728563762e-4,PLCI,2
12,7.311436163952361e-4,PLCI,2
13,3.700134742873865e-4,PLCI,2
14,6.063122222382624e-4,PLCI,2
15,6.442550637010609e-4,PLCI,2
16,8.130602814026589e-4,PLCI,2
17,6.219667336434726e-4,PLCI,2
18,7.824653181741711e-4,PLCI,2
19,7.159634687632866e-4,PLCI,2
20,6.210587626975451e-4,PLCI,2
21,6.836886098838961e-4,PLCI,2
22,5.916132403050201e-4,PLCI,2
23,6.468482173284723e-4,PLCI,2
24,6.412167440217428e-4,PLCI,2
25,6.292340938472064e-4,PLCI,2
26,6.651309658903352e-4,PLCI,2
27,6.525537125534987e-4,PLCI,2
28,5.380517682505949e-4,PLCI,2
29,6.887353086388467e-4,PLCI,2
30,8.043867083008247e-4,PLCI,2
31,6.957453861323689e-4,PLCI,2
32,5.226302856310935e-4,PLCI,2
33,5.714734973835647e-4,PLCI,2
34,5.956631054619528e-4,PLCI,2
35,5.582211653275487e-4,PLCI,2
36,9.483319222558061e-4,PLCI,2
37,8.172266170008879e-4,PLCI,2
38,4.2402634627235463e-4,PLCI,2
39,6.173509951115117e-4,PLCI,2
40,5.986868554978135e-4,PLCI,2
41,4.658577967798154e-4,PLCI,2
42,3.947357585189179e-4,PLCI,2
43,5.510640770037242e-4,PLCI,2
44,6.521398660760192e-4,PLCI,2
45,6.924752286566652e-4,PLCI,2
46,4.4312554334103964e-4,PLCI,2
47,9.57417407734826e-4,PLCI,2
48,3.714937250533751e-4,PLCI,2
49,5.041700982509593e-4,PLCI,2
50,5.44750587313581e-4,PLCI,2
51,5.256713992740095e-4,PLCI,2
52,6.141559798966777e-4,PLCI,2
53,5.469928903716418e-4,PLCI,2
54,9.097062873636014e-4,PLCI,2
55,5.432073176046687e-4,PLCI,2
56,6.220995057282449e-4,PLCI,2
57,3.6783459893899057e-4,PLCI,2
58,3.140297282540035e-4,PLCI,2
59,8.57263730849327e-4,PLCI,2
60,7.47390846825466e-4,PLCI,2
61,5.46089583783645e-4,PLCI,2
62,6.921737295745537e-4,PLCI,2
63,2.312369305662955e-4,PLCI,2
64,5.394110519463743e-4,PLCI,2
65,9.934044642533352e-4,PLCI,2
66,6.59289739216524e-4,PLCI,2
67,4.769431665726387e-4,PLCI,2
68,3.786161442841088e-4,PLCI,2
69,5.211381492427678e-4,PLCI,2
70,5.18296506749054e-4,PLCI,2
71,7.430787497119578e-4,PLCI,2
72,6.001273266099279e-4,PLCI,2
73,3.971603520072863e-4,PLCI,2
74,5.916128497336418e-4,PLCI,2
75,7.790681863840556e-4,PLCI,2
76,5.121551969188045e-4,PLCI,2
77,7.118348023041411e-4,PLCI,2
78,6.055218940085685e-4,PLCI,2
79,5.335778674596703e-4,PLCI,2
80,5.289557372004469e-4,PLCI,2
81,5.645433822963052e-4,PLCI,2
82,3.6854819866854327e-4,PLCI,2
83,9.549778724175944e-4,PLCI,2
84,6.45740708322751e-4,PLCI,2
85,6.145180280071102e-4,PLCI,2
86,4.391359915524049e-4,PLCI,2
87,2.4428117080139056e-4,PLCI,2
88,2.5858230739493046e-4,PLCI,2
89,5.260283569067472e-4,PLCI,2
90,3.400925232523424e-4,PLCI,2
91,4.0013516880924005e-4,PLCI,2
92,3.2113529131840766e-4,PLCI,2
93,3.0577244782776353e-4,PLCI,2
94,4.3328949593094047e-4,PLCI,2
95,5.969380733839266e-4,PLCI,2
96,5.201239731340224e-4,PLCI,2
97,5.964801224320118e-4,PLCI,2
98,3.715004098255614e-4,PLCI,2
99,5.392827040127934e-4,PLCI,2
100,8.220734810530053e-4,PLCI,2
101,5.498334473710323e-4,PLCI,2
102,7.361228464439838e-4,PLCI,2
103,4.468058354150414e-4,PLCI,2
104,5.632494756354065e-4,PLCI,2
105,6.251731387234091e-4,PLCI,2
106,4.5731430498807576e-4,PLCI,2
107,5.311960068206052e-4,PLCI,2
108,7.967602481621137e-4,PLCI,2
109,4.5256566334026747e-4,PLCI,2
110,4.7586814311070336e-4,PLCI,2
111,4.100507288863328e-4,PLCI,2
112,6.790252490016648e-4,PLCI,2
113,4.979799761720152e-4,PLCI,2
114,5.204610989470184e-4,PLCI,2
115,5.691791520844886e-4,PLCI,2
116,5.007382960198279e-4,PLCI,2
117,4.988581950804431e-4,PLCI,2
118,4.957313528058584e-4,PLCI,2
119,5.598077809963259e-4,PLCI,2
120,0.0011152019710088086,PLCI,2
121,9.645287210699056e-4,PLCI,2
122,8.040468469724546e-4,PLCI,2
123,5.182215458362919e-4,PLCI,2
124,4.680689393060666e-4,PLCI,2
125,6.08392193963753e-4,PLCI,2
126,4.950414473722257e-4,PLCI,2
127,5.173147989122412e-4,PLCI,2
128,4.673536931213216e-4,PLCI,2
129,5.108163150717275e-4,PLCI,2
130,5.30118846467446e-4,PLCI,2
131,0.00048828037129180617,PLCI,2
132,5.510079420212362e-4,PLCI,2
133,5.65121392110198e-4,PLCI,2
134,5.531200107006693e-4,PLCI,2
135,7.740226101207709e-4,PLCI,2
136,6.793262703211815e-4,PLCI,2
137,7.419010122599569e-4,PLCI,2
138,0.0010311152073885644,PLCI,2
139,7.378058099983023e-4,PLCI,2
140,5.505067386906951e-4,PLCI,2
141,5.853711383510744e-4,PLCI,2
142,5.119160214551538e-4,PLCI,2
143,9.466580378102868e-4,PLCI,2
144,7.87713021264499e-4,PLCI,2
145,5.941264984282863e-4,PLCI,2
146,5.280603806007776e-4,PLCI,2
147,3.236323677845508e-4,PLCI,2
148,3.158543739419758e-4,PLCI,2
149,5.052820062805695e-4,PLCI,2
150,5.132177480040173e-4,PLCI,2
151,5.225095919813813e-4,PLCI,2
152,4.2168105877363616e-4,PLCI,2
153,7.856741672689531e-4,PLCI,2
154,7.665524372096411e-4,PLCI,2
155,6.934525760249784e-4,PLCI,2
156,6.94559090552018e-4,PLCI,2
157,0.0011970404215544328,PLCI,2
158,5.034090406222903e-4,PLCI,2
159,8.589769210530164e-4,PLCI,2
160,5.522804914367849e-4,PLCI,2
161,6.759837868600963e-4,PLCI,2
162,0.001009905078457004,PLCI,2
163,5.073896922731846e-4,PLCI,2
164,7.477913691452433e-4,PLCI,2
165,9.246970124259915e-4,PLCI,2
166,0.001016297910300805,PLCI,2
167,2.968990840567322e-4,PLCI,2
168,4.6756508465292586e-4,PLCI,2
169,5.425219095888975e-4,PLCI,2
170,4.996583125632529e-4,PLCI,2
171,0.0011796974295041466,PLCI,2
172,0.0012319522808421515,PLCI,2
173,8.964664227013618e-4,PLCI,2
174,6.882646913442158e-4,PLCI,2
175,9.93519777638277e-4,PLCI,2
176,0.0011152190906585605,PLCI,2
177,0.001010554017301874,PLCI,2
1,9.83325514446718e-4,RASY,0
2,7.831915026754027e-4,RASY,0
3,6.823581176833633e-4,RASY,0
4,2.8846934258734653e-4,RASY,0
5,6.281980367777291e-4,RASY,0
6,5.966961772384933e-4,RASY,0
7,6.974716413666049e-4,RASY,0
8,6.276008103518462e-4,RASY,0
9,7.294670447557446e-4,RASY,0
10,7.174157743714826e-4,RASY,0
11,5.908915532842567e-4,RASY,0
12,6.544282473493357e-4,RASY,0
13,4.174638824323404e-4,RASY,0
14,5.968451926500149e-4,RASY,0
15,6.19047800293675e-4,RASY,0
16,7.077831096962972e-4,RASY,0
17,6.220890897948347e-4,RASY,0
18,7.092141329562175e-4,RASY,0
19,6.21005430283943e-4,RASY,0
20,6.11840565227422e-4,RASY,0
21,6.682002672081318e-4,RASY,0
22,5.940320309845008e-4,RASY,0
23,6.277393232106737e-4,RASY,0
24,6.260422799073279e-4,RASY,0
25,6.039216676663142e-4,RASY,0
26,6.227408072825106e-4,RASY,0
27,6.426803640985539e-4,RASY,0
28,5.973365107194309e-4,RASY,0
29,6.524626745419954e-4,RASY,0
30,7.252425372232108e-4,RASY,0
31,6.269416740327466e-4,RASY,0
32,5.50389812683252e-4,RASY,0
33,5.927527151677068e-4,RASY,0
34,6.098090721579437e-4,RASY,0
35,5.680796911293229e-4,RASY,0
36,8.174510042916431e-4,RASY,0
37,7.694573663219822e-4,RASY,0
38,5.163873047750258e-4,RASY,0
39,6.080630848320728e-4,RASY,0
40,5.821642903864342e-4,RASY,0
41,5.15633070864601e-4,RASY,0
42,4.536612590195239e-4,RASY,0
43,5.787152976263062e-4,RASY,0
44,6.125827947743061e-4,RASY,0
45,6.37152476634821e-4,RASY,0
46,4.8377058014643476e-4,RASY,0
47,7.543834937841294e-4,RASY,0
48,4.049037155368838e-4,RASY,0
49,5.933990727643101e-4,RASY,0
50,5.644745409594121e-4,RASY,0
51,5.57240751214025e-4,RASY,0
52,5.865389897707303e-4,RASY,0
53,5.87374501180372e-4,RASY,0
54,8.591146504974781e-4,RASY,0
55,5.587141326833747e-4,RASY,0
56,8.082445961062827e-4,RASY,0
57,4.687040172730585e-4,RASY,0
58,4.058901852092771e-4,RASY,0
59,7.202663625472702e-4,RASY,0
60,6.722246399207153e-4,RASY,0
61,5.503041040538748e-4,RASY,0
62,7.281054338146721e-4,RASY,0
63,2.619123961793555e-4,RASY,0
64,5.771894994546652e-4,RASY,0
65,7.971374699879781e-4,RASY,0
66,5.93636765881448e-4,RASY,0
67,5.198673141124444e-4,RASY,0
68,4.61828888479101e-4,RASY,0
69,6.453893914787284e-4,RASY,0
70,5.376931342262398e-4,RASY,0
71,6.255219599500524e-4,RASY,0
72,6.410332440210588e-4,RASY,0
73,4.650659057437758e-4,RASY,0
74,6.333391452921334e-4,RASY,0
75,6.949684066174674e-4,RASY,0
76,5.334771614756391e-4,RASY,0
77,8.223163070359591e-4,RASY,0
78,6.409937177500512e-4,RASY,0
79,5.433125398507843e-4,RASY,0
80,5.781219905987376e-4,RASY,0
81,9.506760000019927e-4,RASY,0
82,5.406522747555146e-4,RASY,0
83,8.208922274910476e-4,RASY,0
84,6.73067632597965e-4,RASY,0
85,8.777139686770892e-4,RASY,0
86,4.88198908165532e-4,RASY,0
87,3.746626105426423e-4,RASY,0
88,4.031928580046798e-4,RASY,0
89,6.762738688395608e-4,RASY,0
90,4.5152816240051066e-4,RASY,0
91,7.287303496014808e-4,RASY,0
92,4.5107314565582054e-4,RASY,0
93,4.658819825996217e-4,RASY,0
94,5.106651221707197e-4,RASY,0
95,6.091736966317461e-4,RASY,0
96,5.270811800410029e-4,RASY,0
97,5.748450399207511e-4,RASY,0
98,5.732487736169748e-4,RASY,0
99,5.938231704877151e-4,RASY,0
100,7.394726068429087e-4,RASY,0
101,5.774391956132603e-4,RASY,0
102,6.70675518965173e-4,RASY,0
103,5.663935001883003e-4,RASY,0
104,6.123191807528775e-4,RASY,0
105,6.453198142213386e-4,RASY,0
106,5.662167980705819e-4,RASY,0
107,5.864718900364242e-4,RASY,0
108,7.225337367874584e-4,RASY,0
109,5.740363992963836e-4,RASY,0
110,5.201361720777648e-4,RASY,0
111,5.215693263335714e-4,RASY,0
112,6.942286340404756e-4,RASY,0
113,6.051473525606074e-4,RASY,0
114,6.367987665013641e-4,RASY,0
115,6.263084544358098e-4,RASY,0
116,5.220231083774176e-4,RASY,0
117,5.807956210785332e-4,RASY,0
118,5.854543326861704e-4,RASY,0
119,5.842208861302259e-4,RASY,0
120,8.521540688059765e-4,RASY,0
121,8.800219100071334e-4,RASY,0
122,7.136713876121767e-4,RASY,0
123,5.559265412749057e-4,RASY,0
124,5.566661508538721e-4,RASY,0
125,6.548091408462615e-4,RASY,0
126,6.551074684125534e-4,RASY,0
127,5.352523427805576e-4,RASY,0
128,6.115840005219555e-4,RASY,0
129,5.379795779082535e-4,RASY,0
130,6.073653455631528e-4,RASY,0
131,5.623803484887788e-4,RASY,0
132,5.917838952555006e-4,RASY,0
133,6.194957081191801e-4,RASY,0
134,6.793668165954945e-4,RASY,0
135,6.732753217076787e-4,RASY,0
136,7.110989773839474e-4,RASY,0
137,7.844896950197309e-4,RASY,0
138,8.678699738297169e-4,RASY,0
139,6.780458240311883e-4,RASY,0
140,6.303363387211958e-4,RASY,0
141,6.159197813996908e-4,RASY,0
142,5.33992108760818e-4,RASY,0
143,9.715020701907043e-4,RASY,0
144,8.625747387510706e-4,RASY,0
145,6.654039186128284e-4,RASY,0
146,5.364927330937302e-4,RASY,0
147,4.6686492952284026e-4,RASY,0
148,3.959250387887138e-4,RASY,0
149,5.98366692592943e-4,RASY,0
150,6.604395095048408e-4,RASY,0
151,5.956061182685228e-4,RASY,0
152,5.641621614559438e-4,RASY,0
153,7.446025107083342e-4,RASY,0
154,7.594750499235762e-4,RASY,0
155,7.3067634825021e-4,RASY,0
156,6.870749650511342e-4,RASY,0
157,8.077636717479566e-4,RASY,0
158,5.809832043161303e-4,RASY,0
159,7.307810082161381e-4,RASY,0
160,5.68873256257787e-4,RASY,0
161,6.823019528503712e-4,RASY,0
162,8.383568177366765e-4,RASY,0
163,5.327279775308467e-4,RASY,0
164,6.492255366022672e-4,RASY,0
165,7.386764939135369e-4,RASY,0
166,7.72541601532086e-4,RASY,0
167,3.7242090125794906e-4,RASY,0
168,6.681909551349225e-4,RASY,0
169,6.927993921904453e-4,RASY,0
170,5.405347584621917e-4,RASY,0
171,7.597044971993281e-4,RASY,0
172,8.175078601295004e-4,RASY,0
173,7.25856823003895e-4,RASY,0
174,8.792615391225279e-4,RASY,0
175,7.967100614187903e-4,RASY,0
176,7.92308227347329e-4,RASY,0
177,0.0011055367343392201,RASY,0
1,9.792067598716192e-4,RASY,1
2,7.744927423073666e-4,RASY,1
3,6.029104470291118e-4,RASY,1
4,3.031388160141933e-4,RASY,1
5,6.309147896235663e-4,RASY,1
6,5.914122272148106e-4,RASY,1
7,6.934281285333884e-4,RASY,1
8,6.286583642932538e-4,RASY,1
9,7.233053594932066e-4,RASY,1
10,7.259071800668722e-4,RASY,1
11,5.908496474945695e-4,RASY,1
12,6.594629510348243e-4,RASY,1
13,4.036978086921404e-4,RASY,1
14,5.985606285796654e-4,RASY,1
15,6.211546315037563e-4,RASY,1
16,7.103839045135443e-4,RASY,1
17,6.249941868525231e-4,RASY,1
18,7.121322031571899e-4,RASY,1
19,6.237913607993128e-4,RASY,1
20,6.164814691463172e-4,RASY,1
21,6.709730422751232e-4,RASY,1
22,5.977196783121061e-4,RASY,1
23,6.270195023516863e-4,RASY,1
24,6.310584589143034e-4,RASY,1
25,6.080146372596452e-4,RASY,1
26,6.266524836621903e-4,RASY,1
27,6.491963255544703e-4,RASY,1
28,5.792743945960658e-4,RASY,1
29,6.586657099712044e-4,RASY,1
30,7.202350720341778e-4,RASY,1
31,6.327780668921996e-4,RASY,1
32,5.508553772708442e-4,RASY,1
33,5.934092589169417e-4,RASY,1
34,6.065768118169001e-4,RASY,1
35,5.607678791376275e-4,RASY,1
36,8.183043680640235e-4,RASY,1
37,7.326416639380983e-4,RASY,1
38,4.921051044575649e-4,RASY,1
39,6.083029139409026e-4,RASY,1
40,5.788968592249833e-4,RASY,1
41,5.150507599293132e-4,RASY,1
42,4.5017797044912737e-4,RASY,1
43,5.750021090684761e-4,RASY,1
44,5.747791257972219e-4,RASY,1
45,6.359462041964713e-4,RASY,1
46,4.8691311020291006e-4,RASY,1
47,7.465379891210714e-4,RASY,1
48,3.875777349950333e-4,RASY,1
49,5.155721368181917e-4,RASY,1
50,5.647921585470458e-4,RASY,1
51,5.47931400152034e-4,RASY,1
52,5.817732597206539e-4,RASY,1
53,5.30650799130266e-4,RASY,1
54,8.501833737486514e-4,RASY,1
55,5.599513463313484e-4,RASY,1
56,7.86556918492462e-4,RASY,1
57,4.365720728410278e-4,RASY,1
58,3.5991712476113834e-4,RASY,1
59,7.148146365143673e-4,RASY,1
60,6.712289418917129e-4,RASY,1
61,5.471880301579198e-4,RASY,1
62,7.255852574588375e-4,RASY,1
63,2.656282577722317e-4,RASY,1
64,5.526057519455607e-4,RASY,1
65,7.93957195061517e-4,RASY,1
66,5.92729589141402e-4,RASY,1
67,5.179629439666548e-4,RASY,1
68,4.5011789587224286e-4,RASY,1
69,6.202378288189447e-4,RASY,1
70,5.389815058226345e-4,RASY,1
71,6.214788843593058e-4,RASY,1
72,6.339674359269634e-4,RASY,1
73,4.417667485786041e-4,RASY,1
74,6.103450905753375e-4,RASY,1
75,6.930515708957147e-4,RASY,1
76,5.29679976104973e-4,RASY,1
77,7.919680440937419e-4,RASY,1
78,6.456347863444371e-4,RASY,1
79,5.436626743677634e-4,RASY,1
80,5.582635550169475e-4,RASY,1
81,9.60318497653239e-4,RASY,1
82,5.480000023771797e-4,RASY,1
83,7.91079530040082e-4,RASY,1
84,6.772184487040357e-4,RASY,1
85,8.471582716434992e-4,RASY,1
86,4.810004645867461e-4,RASY,1
87,3.328156178560837e-4,RASY,1
88,3.136532087010733e-4,RASY,1
89,6.491292069885866e-4,RASY,1
90,4.190322949917226e-4,RASY,1
91,6.552817918173434e-4,RASY,1
92,4.3487644948930537e-4,RASY,1
93,4.7612903471816963e-4,RASY,1
94,5.117114975402966e-4,RASY,1
95,6.097179027551115e-4,RASY,1
96,5.287604957487359e-4,RASY,1
97,5.728493546615491e-4,RASY,1
98,5.592424286257055e-4,RASY,1
99,6.083138423671619e-4,RASY,1
100,7.156335936452524e-4,RASY,1
101,5.747236894842284e-4,RASY,1
102,6.711177394005497e-4,RASY,1
103,5.683313972243287e-4,RASY,1
104,5.760282277125869e-4,RASY,1
105,6.286989851969817e-4,RASY,1
106,5.740333532838341e-4,RASY,1
107,5.871938623688133e-4,RASY,1
108,6.850190363144744e-4,RASY,1
109,5.697995185606263e-4,RASY,1
110,5.246270734208987e-4,RASY,1
111,5.165591074027883e-4,RASY,1
112,6.813306529477112e-4,RASY,1
113,5.945725785775036e-4,RASY,1
114,5.766716183758094e-4,RASY,1
115,6.316885050489456e-4,RASY,1
116,5.241150166442151e-4,RASY,1
117,5.778218606282806e-4,RASY,1
118,5.831936979822452e-4,RASY,1
119,5.689207835747878e-4,RASY,1
120,8.357181484792477e-4,RASY,1
121,8.458999141292538e-4,RASY,1
122,6.959127895734839e-4,RASY,1
123,5.522186555817353e-4,RASY,1
124,5.506642957098888e-4,RASY,1
125,6.542235350943765e-4,RASY,1
126,6.339533445947309e-4,RASY,1
127,5.371140961295874e-4,RASY,1
128,6.173223382923602e-4,RASY,1
129,5.382659165395509e-4,RASY,1
130,5.887278798422844e-4,RASY,1
131,5.666279305363769e-4,RASY,1
132,5.949110511975594e-4,RASY,1
133,6.147149245775919e-4,RASY,1
134,6.762229901844387e-4,RASY,1
135,6.546587423142477e-4,RASY,1
136,6.688563549742464e-4,RASY,1
137,7.220006607234521e-4,RASY,1
138,8.229361004380157e-4,RASY,1
139,6.768278984942715e-4,RASY,1
140,6.339968447644789e-4,RASY,1
141,6.161981363415688e-4,RASY,1
142,5.389737132027227e-4,RASY,1
143,9.625229966724654e-4,RASY,1
144,8.471007999329303e-4,RASY,1
145,6.638306215364095e-4,RASY,1
146,5.411537903918242e-4,RASY,1
147,4.529072125198249e-4,RASY,1
148,3.965904261030189e-4,RASY,1
149,6.002987723591278e-4,RASY,1
150,6.634684822918392e-4,RASY,1
151,5.987686002617347e-4,RASY,1
152,5.622488094939549e-4,RASY,1
153,7.464483689554472e-4,RASY,1
154,7.606587163927268e-4,RASY,1
155,7.309006120147414e-4,RASY,1
156,6.897501225978254e-4,RASY,1
157,8.001379482932647e-4,RASY,1
158,5.823933238076399e-4,RASY,1
159,7.264349540813594e-4,RASY,1
160,5.675374036631193e-4,RASY,1
161,6.727885758942493e-4,RASY,1
162,8.319255413683034e-4,RASY,1
163,5.322003812448843e-4,RASY,1
164,6.417557850938201e-4,RASY,1
165,7.368519556159277e-4,RASY,1
166,7.704614198771358e-4,RASY,1
167,3.6373302404400066e-4,RASY,1
168,6.595144703896336e-4,RASY,1
169,6.94371271591031e-4,RASY,1
170,5.392451386513514e-4,RASY,1
171,7.536063263136033e-4,RASY,1
172,7.973070850216483e-4,RASY,1
173,7.224321653678543e-4,RASY,1
174,8.690061964313568e-4,RASY,1
175,8.020982399418591e-4,RASY,1
176,7.579076088439767e-4,RASY,1
177,0.001122986059971384,RASY,1
1,9.843899801480589e-4,RASY,2
2,7.777054022057541e-4,RASY,2
3,5.835502400371921e-4,RASY,2
4,2.995910620789483e-4,RASY,2
5,6.340222912572972e-4,RASY,2
6,5.936572810624011e-4,RASY,2
7,6.969858328331728e-4,RASY,2
8,6.318981322105479e-4,RASY,2
9,7.1470754499433e-4,RASY,2
10,7.274386462837841e-4,RASY,2
11,5.936118730411477e-4,RASY,2
12,6.61460219447572e-4,RASY,2
13,3.887901643804736e-4,RASY,2
14,6.01606845557863e-4,RASY,2
15,6.22860964951628e-4,RASY,2
16,7.120589622011598e-4,RASY,2
17,6.243847456881183e-4,RASY,2
18,7.151990997299329e-4,RASY,2
19,6.261830601410229e-4,RASY,2
20,6.179580073697327e-4,RASY,2
21,6.641078336982655e-4,RASY,2
22,5.997625912212914e-4,RASY,2
23,6.292477687546456e-4,RASY,2
24,6.360993376295687e-4,RASY,2
25,6.088372203988163e-4,RASY,2
26,6.306778774289468e-4,RASY,2
27,6.514816373723049e-4,RASY,2
28,5.646219296970471e-4,RASY,2
29,6.59665458475841e-4,RASY,2
30,7.234258824010127e-4,RASY,2
31,6.373547143845405e-4,RASY,2
32,5.479166108148206e-4,RASY,2
33,5.884408463020032e-4,RASY,2
34,6.098423267557902e-4,RASY,2
35,5.431654703761974e-4,RASY,2
36,8.246047706151853e-4,RASY,2
37,7.288389312022141e-4,RASY,2
38,4.7076070938704913e-4,RASY,2
39,6.115498577945575e-4,RASY,2
40,5.705499331926373e-4,RASY,2
41,5.029414705740631e-4,RASY,2
42,4.3209260105159995e-4,RASY,2
43,5.786223573202748e-4,RASY,2
44,5.646179169760129e-4,RASY,2
45,6.381582969191548e-4,RASY,2
46,4.842823207841863e-4,RASY,2
47,7.51457231281387e-4,RASY,2
48,3.780396768720169e-4,RASY,2
49,5.024566414595223e-4,RASY,2
50,5.644421268543301e-4,RASY,2
51,5.48523652810539e-4,RASY,2
52,5.806384819732114e-4,RASY,2
53,5.046712300780696e-4,RASY,2
54,8.570622066184291e-4,RASY,2
55,5.624815244619195e-4,RASY,2
56,7.500108134345256e-4,RASY,2
57,3.869010185637813e-4,RASY,2
58,3.43860992860337e-4,RASY,2
59,7.135152800087516e-4,RASY,2
60,6.737533251115632e-4,RASY,2
61,5.47762184520952e-4,RASY,2
62,7.058574159313145e-4,RASY,2
63,2.70795574652415e-4,RASY,2
64,5.401487722137513e-4,RASY,2
65,7.965812272837028e-4,RASY,2
66,5.950597013641472e-4,RASY,2
67,5.116112025302262e-4,RASY,2
68,4.320300805652036e-4,RASY,2
69,5.750566282520041e-4,RASY,2
70,5.403718523326465e-4,RASY,2
71,6.28400450196979e-4,RASY,2
72,5.864137256373935e-4,RASY,2
73,4.19032245607815e-4,RASY,2
74,5.905810677543482e-4,RASY,2
75,6.814412747909885e-4,RASY,2
76,5.293236947772114e-4,RASY,2
77,6.908591309351723e-4,RASY,2
78,6.483712591354443e-4,RASY,2
79,5.446537409562388e-4,RASY,2
80,5.445392515470934e-4,RASY,2
81,9.00669805991031e-4,RASY,2
82,4.0368686605816176e-4,RASY,2
83,7.646760401261321e-4,RASY,2
84,6.799667601650795e-4,RASY,2
85,8.353062297034194e-4,RASY,2
86,4.723692218735434e-4,RASY,2
87,3.2856966591612884e-4,RASY,2
88,2.8626359375626126e-4,RASY,2
89,5.915748664436594e-4,RASY,2
90,3.638873907955036e-4,RASY,2
91,5.868509497075905e-4,RASY,2
92,4.1801514380628864e-4,RASY,2
93,4.165730703278844e-4,RASY,2
94,5.079909599835048e-4,RASY,2
95,6.140588104072466e-4,RASY,2
96,5.333167854616306e-4,RASY,2
97,5.677497885351919e-4,RASY,2
98,4.6578966546142786e-4,RASY,2
99,6.364735579133514e-4,RASY,2
100,7.103585197161077e-4,RASY,2
101,5.728713597359322e-4,RASY,2
102,6.745568201021165e-4,RASY,2
103,5.62842259126532e-4,RASY,2
104,5.466086817480136e-4,RASY,2
105,6.197087497981607e-4,RASY,2
106,5.800977340439891e-4,RASY,2
107,5.905530052147553e-4,RASY,2
108,6.533308875771194e-4,RASY,2
109,5.677905773854708e-4,RASY,2
110,5.24079148514557e-4,RASY,2
111,5.044131773129111e-4,RASY,2
112,6.709245697534228e-4,RASY,2
113,5.761853051947568e-4,RASY,2
114,5.547817648240671e-4,RASY,2
115,6.387305426474914e-4,RASY,2
116,5.270476653198311e-4,RASY,2
117,5.753923647206459e-4,RASY,2
118,5.748341275763594e-4,RASY,2
119,5.616626447412117e-4,RASY,2
120,8.437721813208992e-4,RASY,2
121,8.523414498882792e-4,RASY,2
122,6.860785500984108e-4,RASY,2
123,5.551458309509337e-4,RASY,2
124,5.485930330888664e-4,RASY,2
125,6.543041498879511e-4,RASY,2
126,6.048159018782746e-4,RASY,2
127,5.419062646966293e-4,RASY,2
128,6.196718209894348e-4,RASY,2
129,5.352861416926594e-4,RASY,2
130,5.855750271469159e-4,RASY,2
131,5.637587879269598e-4,RASY,2
132,5.977775953674938e-4,RASY,2
133,6.089570987369637e-4,RASY,2
134,6.765932155045706e-4,RASY,2
135,6.516005111273553e-4,RASY,2
136,6.641209807359222e-4,RASY,2
137,7.100713109830657e-4,RASY,2
138,8.23086684085896e-4,RASY,2
139,6.785046998611055e-4,RASY,2
140,6.333932826643453e-4,RASY,2
141,6.157537465670947e-4,RASY,2
142,5.439782336072672e-4,RASY,2
143,9.613682336363725e-4,RASY,2
144,8.418010056007792e-4,RASY,2
145,6.655046615730243e-4,RASY,2
146,5.495778463232766e-4,RASY,2
147,4.0108421928046077e-4,RASY,2
148,3.682656714714706e-4,RASY,2
149,5.994493706593129e-4,RASY,2
150,6.655786908134097e-4,RASY,2
151,6.031656464628462e-4,RASY,2
152,5.605587505749773e-4,RASY,2
153,7.48227907319367e-4,RASY,2
154,7.633317316675274e-4,RASY,2
155,7.313748301970796e-4,RASY,2
156,6.950213266040244e-4,RASY,2
157,8.025378586038346e-4,RASY,2
158,5.832766839392361e-4,RASY,2
159,7.299828641526293e-4,RASY,2
160,5.669102690158314e-4,RASY,2
161,6.709458745374953e-4,RASY,2
162,8.33680656496974e-4,RASY,2
163,5.323299567733242e-4,RASY,2
164,6.399549392990405e-4,RASY,2
165,7.329002825395934e-4,RASY,2
