species,ts,n,bins
MAAM,2,0,0.6376876183486297
MAAM,2,0,0.6554424490419865
MAAM,2,0,0.6731972797353433
MAAM,2,0,0.6909521104287
MAAM,2,0,0.7087069411220568
MAAM,2,0,0.7264617718154135
MAAM,2,0,0.7442166025087703
MAAM,2,0,0.761971433202127
MAAM,2,0,0.7797262638954838
MAAM,2,0,0.7974810945888405
MAAM,2,0,0.8152359252821973
MAAM,2,0,0.832990755975554
MAAM,2,0,0.8507455866689109
MAAM,2,0,0.8685004173622677
MAAM,2,0,0.8862552480556244
MAAM,2,0,0.9040100787489811
MAAM,2,0,0.9217649094423379
MAAM,2,0,0.9395197401356947
MAAM,2,0,0.9572745708290514
MAAM,2,0,0.9750294015224081
MAAM,2,0,0.992784232215765
MAAM,2,0,1.0105390629091218
MAAM,2,0,1.0282938936024784
MAAM,2,0,1.0460487242958352
MAAM,2,0,1.063803554989192
MAAM,2,0,1.0815583856825488
MAAM,2,0,1.0993132163759056
MAAM,2,0,1.1170680470692624
MAAM,2,0,1.134822877762619
MAAM,2,0,1.1525777084559758
MAAM,2,0,1.1703325391493324
MAAM,2,0,1.1880873698426893
MAAM,2,0,1.205842200536046
MAAM,2,0,1.2235970312294029
MAAM,2,0,1.2413518619227597
MAAM,2,0,1.2591066926161165
MAAM,2,0,1.2768615233094733
MAAM,2,1,1.29461635400283
MAAM,2,1,1.3123711846961867
MAAM,2,0,1.3301260153895433
MAAM,2,0,1.3478808460829002
MAAM,2,0,1.365635676776257
MAAM,2,0,1.3833905074696138
MAAM,2,0,1.4011453381629706
MAAM,2,1,1.4189001688563274
MAAM,2,2,1.436654999549684
MAAM,2,0,1.4544098302430408
MAAM,2,1,1.4721646609363976
MAAM,2,0,1.4899194916297542
MAAM,2,0,1.507674322323111
MAAM,2,0,1.5254291530164679
MAAM,2,2,1.5431839837098247
MAAM,2,0,1.5609388144031815
MAAM,2,0,1.5786936450965383
MAAM,2,1,1.596448475789895
MAAM,2,0,1.6142033064832517
MAAM,2,0,1.6319581371766085
MAAM,2,0,1.6497129678699651
MAAM,2,0,1.667467798563322
MAAM,2,0,1.6852226292566788
MAAM,2,1,1.7029774599500356
MAAM,2,0,1.7207322906433922
MAAM,2,1,1.738487121336749
MAAM,2,0,1.7562419520301058
MAAM,2,0,1.7739967827234626
MAAM,2,0,1.7917516134168194
MAAM,2,0,1.809506444110176
MAAM,2,0,1.8272612748035328
MAAM,2,0,1.8450161054968897
MAAM,2,2,1.8627709361902465
MAAM,2,1,1.880525766883603
MAAM,2,2,1.8982805975769599
MAAM,2,0,1.9160354282703167
MAAM,2,1,1.9337902589636735
MAAM,2,0,1.95154508965703
MAAM,2,0,1.969299920350387
MAAM,2,0,1.9870547510437437
MAAM,2,2,2.0048095817371006
MAAM,2,0,2.022564412430457
MAAM,2,0,2.0403192431238137
MAAM,2,1,2.0580740738171706
MAAM,2,3,2.0758289045105274
MAAM,2,1,2.093583735203884
MAAM,2,0,2.111338565897241
MAAM,2,0,2.129093396590598
MAAM,2,1,2.1468482272839546
MAAM,2,1,2.1646030579773115
MAAM,2,0,2.1823578886706683
MAAM,2,1,2.200112719364025
MAAM,2,1,2.217867550057382
MAAM,2,1,2.2356223807507387
MAAM,2,0,2.253377211444095
MAAM,2,0,2.271132042137452
MAAM,2,2,2.2888868728308087
MAAM,2,1,2.3066417035241655
MAAM,2,3,2.3243965342175223
MAAM,2,2,2.3421513649108787
MAAM,2,2,2.3599061956042355
MAAM,2,2,2.3776610262975924
MAAM,2,1,2.395415856990949
MAAM,2,1,2.413170687684306
MAAM,2,3,2.430925518377663
MAAM,2,0,2.4486803490710196
MAAM,2,0,2.4664351797643764
MAAM,2,1,2.4841900104577332
MAAM,2,0,2.50194484115109
MAAM,2,5,2.519699671844447
MAAM,2,0,2.5374545025378037
MAAM,2,3,2.55520933323116
MAAM,2,1,2.572964163924517
MAAM,2,0,2.5907189946178737
MAAM,2,2,2.6084738253112305
MAAM,2,3,2.6262286560045873
MAAM,2,2,2.643983486697944
MAAM,2,6,2.661738317391301
MAAM,2,1,2.6794931480846573
MAAM,2,4,2.697247978778014
MAAM,2,2,2.715002809471371
MAAM,2,3,2.7327576401647278
MAAM,2,1,2.7505124708580846
MAAM,2,4,2.7682673015514414
MAAM,2,1,2.786022132244798
MAAM,2,1,2.803776962938155
MAAM,2,1,2.8215317936315114
MAAM,2,2,2.8392866243248682
MAAM,2,5,2.857041455018225
MAAM,2,1,2.874796285711582
MAAM,2,6,2.8925511164049387
MAAM,2,4,2.9103059470982955
MAAM,2,3,2.9280607777916523
MAAM,2,2,2.945815608485009
MAAM,2,4,2.963570439178366
MAAM,2,4,2.9813252698717223
MAAM,2,3,2.999080100565079
MAAM,2,4,3.016834931258436
MAAM,2,4,3.0345897619517928
MAAM,2,3,3.0523445926451496
MAAM,2,5,3.0700994233385064
MAAM,2,7,3.087854254031863
MAAM,2,5,3.10560908472522
MAAM,2,5,3.1233639154185764
MAAM,2,2,3.141118746111933
MAAM,2,6,3.15887357680529
MAAM,2,5,3.176628407498647
MAAM,2,8,3.1943832381920036
MAAM,2,6,3.2121380688853605
MAAM,2,5,3.2298928995787173
MAAM,2,7,3.247647730272074
MAAM,2,4,3.265402560965431
MAAM,2,3,3.2831573916587873
MAAM,2,7,3.300912222352144
MAAM,2,9,3.318667053045501
MAAM,2,5,3.3364218837388577
MAAM,2,7,3.3541767144322145
MAAM,2,12,3.3719315451255714
MAAM,2,6,3.389686375818928
MAAM,2,13,3.407441206512285
MAAM,2,14,3.4251960372056414
MAAM,2,5,3.442950867898998
MAAM,2,7,3.460705698592355
MAAM,2,11,3.478460529285712
MAAM,2,15,3.4962153599790686
MAAM,2,12,3.5139701906724254
MAAM,2,11,3.5317250213657823
MAAM,2,17,3.549479852059139
MAAM,2,11,3.567234682752496
MAAM,2,13,3.5849895134458523
MAAM,2,13,3.602744344139209
MAAM,2,19,3.620499174832566
MAAM,2,9,3.6382540055259227
MAAM,2,7,3.6560088362192795
MAAM,2,10,3.6737636669126363
MAAM,2,11,3.691518497605993
MAAM,2,13,3.70927332829935
MAAM,2,22,3.7270281589927063
MAAM,2,23,3.744782989686063
MAAM,2,10,3.76253782037942
MAAM,2,13,3.780292651072777
MAAM,2,22,3.7980474817661336
MAAM,2,18,3.8158023124594904
MAAM,2,19,3.8335571431528472
MAAM,2,16,3.851311973846204
MAAM,2,30,3.869066804539561
MAAM,2,24,3.8868216352329172
MAAM,2,25,3.904576465926274
MAAM,2,24,3.922331296619631
MAAM,2,34,3.9400861273129877
MAAM,2,19,3.9578409580063445
MAAM,2,30,3.9755957886997013
MAAM,2,27,3.993350619393058
MAAM,2,30,4.011105450086415
MAAM,2,37,4.028860280779772
MAAM,2,27,4.046615111473129
MAAM,2,35,4.0643699421664845
MAAM,2,33,4.082124772859842
MAAM,2,41,4.099879603553198
MAAM,2,30,4.117634434246556
MAAM,2,48,4.135389264939912
MAAM,2,41,4.1531440956332695
MAAM,2,44,4.170898926326625
MAAM,2,48,4.188653757019982
MAAM,2,69,4.206408587713339
MAAM,2,48,4.224163418406696
MAAM,2,56,4.241918249100053
MAAM,2,65,4.2596730797934095
MAAM,2,77,4.277427910486766
MAAM,2,61,4.295182741180123
MAAM,2,84,4.31293757187348
MAAM,2,77,4.330692402566837
MAAM,2,83,4.348447233260194
MAAM,2,81,4.3662020639535495
MAAM,2,85,4.383956894646907
MAAM,2,84,4.401711725340263
MAAM,2,118,4.419466556033621
MAAM,2,94,4.437221386726977
MAAM,2,110,4.4549762174203345
MAAM,2,107,4.47273104811369
MAAM,2,121,4.490485878807047
MAAM,2,149,4.508240709500404
MAAM,2,156,4.525995540193761
MAAM,2,147,4.543750370887118
MAAM,2,183,4.5615052015804745
MAAM,2,214,4.579260032273831
MAAM,2,213,4.597014862967188
MAAM,2,224,4.614769693660545
MAAM,2,233,4.632524524353902
MAAM,2,265,4.6502793550472585
MAAM,2,320,4.668034185740615
MAAM,2,354,4.685789016433972
MAAM,2,357,4.703543847127329
MAAM,2,375,4.721298677820685
MAAM,2,402,4.739053508514042
MAAM,2,440,4.7568083392073985
MAAM,2,525,4.774563169900755
MAAM,2,563,4.792318000594112
MAAM,2,619,4.810072831287469
MAAM,2,700,4.827827661980826
MAAM,2,702,4.845582492674183
MAAM,2,818,4.863337323367539
MAAM,2,901,4.881092154060896
MAAM,2,950,4.898846984754253
MAAM,2,1037,4.91660181544761
MAAM,2,1100,4.934356646140967
MAAM,2,1220,4.9521114768343235
MAAM,2,1287,4.96986630752768
MAAM,2,1341,4.987621138221037
MAAM,2,1327,5.005375968914394
MAAM,2,1471,5.02313079960775
MAAM,2,1534,5.040885630301107
MAAM,2,1483,5.0586404609944635
MAAM,2,1609,5.07639529168782
MAAM,2,1626,5.094150122381177
MAAM,2,1677,5.111904953074534
MAAM,2,1706,5.129659783767891
MAAM,2,1712,5.147414614461248
MAAM,2,1878,5.165169445154604
MAAM,2,2003,5.182924275847961
MAAM,2,1893,5.200679106541318
MAAM,2,1812,5.218433937234675
MAAM,2,1876,5.236188767928032
MAAM,2,1821,5.2539435986213885
MAAM,2,1828,5.271698429314745
MAAM,2,1844,5.289453260008102
MAAM,2,1920,5.307208090701459
MAAM,2,1989,5.324962921394815
MAAM,2,1837,5.342717752088172
MAAM,2,1777,5.3604725827815285
MAAM,2,1874,5.378227413474885
MAAM,2,1771,5.395982244168242
MAAM,2,1754,5.413737074861599
MAAM,2,1695,5.431491905554956
MAAM,2,1732,5.449246736248313
MAAM,2,1604,5.467001566941669
MAAM,2,1538,5.484756397635026
MAAM,2,1599,5.502511228328383
MAAM,2,1551,5.52026605902174
MAAM,2,1569,5.538020889715097
MAAM,2,1591,5.5557757204084535
MAAM,2,1525,5.57353055110181
MAAM,2,1624,5.591285381795167
MAAM,2,1532,5.609040212488524
MAAM,2,1630,5.62679504318188
MAAM,2,1600,5.644549873875237
MAAM,2,1674,5.6623047045685935
MAAM,2,1728,5.68005953526195
MAAM,2,1749,5.697814365955307
MAAM,2,1665,5.715569196648664
MAAM,2,1585,5.733324027342021
MAAM,2,1681,5.7510788580353776
MAAM,2,1708,5.768833688728734
MAAM,2,1702,5.786588519422091
MAAM,2,1637,5.804343350115448
MAAM,2,1600,5.822098180808805
MAAM,2,1531,5.839853011502162
MAAM,2,1648,5.857607842195518
MAAM,2,1724,5.875362672888875
MAAM,2,1500,5.893117503582232
MAAM,2,1553,5.910872334275589
MAAM,2,1565,5.928627164968945
MAAM,2,1557,5.946381995662302
MAAM,2,1588,5.9641368263556584
MAAM,2,1586,5.981891657049015
MAAM,2,1642,5.999646487742372
MAAM,2,1703,6.017401318435729
MAAM,2,1785,6.035156149129086
MAAM,2,1824,6.0529109798224425
MAAM,2,1895,6.070665810515799
MAAM,2,2040,6.088420641209156
MAAM,2,2165,6.106175471902513
MAAM,2,2237,6.12393030259587
MAAM,2,2334,6.141685133289227
MAAM,2,2469,6.159439963982583
MAAM,2,2698,6.17719479467594
MAAM,2,2767,6.194949625369297
MAAM,2,2800,6.212704456062654
MAAM,2,2849,6.23045928675601
MAAM,2,3109,6.248214117449367
MAAM,2,3565,6.265968948142723
MAAM,2,4315,6.28372377883608
MAAM,2,4620,6.301478609529437
MAAM,2,5085,6.319233440222794
MAAM,2,5951,6.336988270916151
MAAM,2,6017,6.3547431016095075
MAAM,2,6305,6.372497932302864
MAAM,2,7066,6.390252762996221
MAAM,2,8098,6.408007593689578
MAAM,2,8076,6.425762424382935
MAAM,2,8431,6.443517255076292
MAAM,2,9333,6.461272085769648
MAAM,2,10016,6.479026916463005
MAAM,2,11551,6.496781747156362
MAAM,2,11014,6.514536577849719
MAAM,2,10118,6.532291408543075
MAAM,2,9379,6.550046239236432
MAAM,2,8762,6.567801069929788
MAAM,2,8033,6.585555900623145
MAAM,2,7956,6.603310731316502
MAAM,2,7627,6.621065562009859
MAAM,2,7713,6.638820392703216
MAAM,2,7705,6.6565752233965725
MAAM,2,8085,6.674330054089929
MAAM,2,7989,6.692084884783286
MAAM,2,8135,6.709839715476643
MAAM,2,8482,6.72759454617
MAAM,2,8571,6.745349376863357
MAAM,2,8571,6.763104207556713
MAAM,2,8599,6.78085903825007
MAAM,2,8372,6.798613868943427
MAAM,2,8565,6.816368699636784
MAAM,2,8698,6.83412353033014
MAAM,2,9071,6.851878361023497
MAAM,2,9131,6.869633191716853
MAAM,2,9599,6.88738802241021
MAAM,2,9848,6.905142853103567
MAAM,2,10496,6.922897683796924
MAAM,2,11573,6.940652514490281
MAAM,2,12416,6.9584073451836375
MAAM,2,14161,6.976162175876994
MAAM,2,13508,6.993917006570351
MAAM,2,12412,7.011671837263708
MAAM,2,12410,7.029426667957065
MAAM,2,12314,7.0471814986504215
MAAM,2,12078,7.064936329343778
MAAM,2,12671,7.082691160037135
MAAM,2,12807,7.100445990730492
MAAM,2,12625,7.118200821423849
MAAM,2,12276,7.135955652117205
MAAM,2,12250,7.1537104828105615
MAAM,2,12390,7.171465313503918
MAAM,2,13003,7.189220144197275
MAAM,2,12884,7.206974974890632
MAAM,2,13276,7.224729805583989
MAAM,2,13172,7.242484636277346
MAAM,2,12477,7.260239466970702
MAAM,2,12073,7.277994297664059
MAAM,2,11504,7.295749128357416
MAAM,2,10904,7.313503959050773
MAAM,2,10561,7.33125878974413
MAAM,2,9915,7.3490136204374865
MAAM,2,9609,7.366768451130843
MAAM,2,9640,7.3845232818242
MAAM,2,9502,7.402278112517557
MAAM,2,9172,7.420032943210914
MAAM,2,8886,7.437787773904271
MAAM,2,8605,7.4555426045976265
MAAM,2,8213,7.473297435290983
MAAM,2,8029,7.49105226598434
MAAM,2,7722,7.508807096677697
MAAM,2,7752,7.526561927371054
MAAM,2,7705,7.544316758064411
MAAM,2,7148,7.562071588757767
MAAM,2,6736,7.579826419451124
MAAM,2,6422,7.597581250144481
MAAM,2,6000,7.615336080837838
MAAM,2,5919,7.633090911531195
MAAM,2,5815,7.6508457422245515
MAAM,2,5802,7.668600572917908
MAAM,2,5667,7.686355403611265
MAAM,2,5497,7.704110234304622
MAAM,2,5113,7.721865064997979
MAAM,2,5091,7.739619895691336
MAAM,2,5099,7.7573747263846915
MAAM,2,4852,7.775129557078048
MAAM,2,4979,7.792884387771405
MAAM,2,4711,7.810639218464762
MAAM,2,4948,7.828394049158119
MAAM,2,4818,7.846148879851476
MAAM,2,4823,7.863903710544832
MAAM,2,4789,7.881658541238189
MAAM,2,4815,7.899413371931546
MAAM,2,4735,7.917168202624903
MAAM,2,4883,7.93492303331826
MAAM,2,4900,7.9526778640116165
MAAM,2,4829,7.970432694704973
MAAM,2,4869,7.98818752539833
MAAM,2,4930,8.005942356091687
MAAM,2,5142,8.023697186785043
MAAM,2,5213,8.0414520174784
MAAM,2,5356,8.059206848171756
MAAM,2,5568,8.076961678865114
MAAM,2,5715,8.09471650955847
MAAM,2,5788,8.112471340251826
MAAM,2,5984,8.130226170945184
MAAM,2,6075,8.147981001638541
MAAM,2,6343,8.165735832331897
MAAM,2,6253,8.183490663025253
MAAM,2,6388,8.201245493718611
MAAM,2,6400,8.219000324411969
MAAM,2,6371,8.236755155105325
MAAM,2,6340,8.25450998579868
MAAM,2,6241,8.272264816492038
MAAM,2,6364,8.290019647185396
MAAM,2,6546,8.307774477878752
MAAM,2,6248,8.325529308572108
MAAM,2,6200,8.343284139265466
MAAM,2,6047,8.361038969958821
MAAM,2,5826,8.37879380065218
MAAM,2,5710,8.396548631345535
MAAM,2,5501,8.414303462038891
MAAM,2,5502,8.432058292732249
MAAM,2,5350,8.449813123425606
MAAM,2,5169,8.467567954118962
MAAM,2,5049,8.485322784812318
MAAM,2,5088,8.503077615505676
MAAM,2,4863,8.520832446199034
MAAM,2,4970,8.53858727689239
MAAM,2,5071,8.556342107585746
MAAM,2,5168,8.574096938279103
MAAM,2,4902,8.591851768972461
MAAM,2,4658,8.609606599665817
MAAM,2,4447,8.627361430359173
MAAM,2,4353,8.64511626105253
MAAM,2,4013,8.662871091745886
MAAM,2,3831,8.680625922439244
MAAM,2,3708,8.6983807531326
MAAM,2,3483,8.716135583825958
MAAM,2,3380,8.733890414519314
MAAM,2,3257,8.751645245212671
MAAM,2,3127,8.769400075906027
MAAM,2,3113,8.787154906599385
MAAM,2,2943,8.804909737292741
MAAM,2,2738,8.822664567986097
MAAM,2,2607,8.840419398679455
MAAM,2,2587,8.85817422937281
MAAM,2,2555,8.875929060066168
MAAM,2,2502,8.893683890759524
MAAM,2,2492,8.911438721452882
MAAM,2,2434,8.929193552146238
MAAM,2,2419,8.946948382839595
MAAM,2,2369,8.964703213532951
MAAM,2,2259,8.98245804422631
MAAM,2,2188,9.000212874919665
MAAM,2,2081,9.017967705613023
MAAM,2,2081,9.035722536306379
MAAM,2,2033,9.053477366999736
MAAM,2,1877,9.071232197693092
MAAM,2,1822,9.08898702838645
MAAM,2,1837,9.106741859079806
MAAM,2,1820,9.124496689773162
MAAM,2,1799,9.14225152046652
MAAM,2,1760,9.160006351159875
MAAM,2,1688,9.177761181853233
MAAM,2,1680,9.19551601254659
MAAM,2,1643,9.213270843239947
MAAM,2,1636,9.231025673933303
MAAM,2,1596,9.24878050462666
MAAM,2,1646,9.266535335320016
MAAM,2,1670,9.284290166013374
MAAM,2,1564,9.30204499670673
MAAM,2,1547,9.319799827400088
MAAM,2,1560,9.337554658093444
MAAM,2,1539,9.355309488786801
MAAM,2,1527,9.373064319480157
MAAM,2,1572,9.390819150173515
MAAM,2,1542,9.408573980866871
MAAM,2,1475,9.426328811560227
MAAM,2,1501,9.444083642253585
MAAM,2,1502,9.46183847294694
MAAM,2,1427,9.479593303640298
MAAM,2,1452,9.497348134333654
MAAM,2,1450,9.515102965027012
MAAM,2,1457,9.532857795720368
MAAM,2,1445,9.550612626413725
MAAM,2,1347,9.568367457107081
MAAM,2,1401,9.586122287800439
MAAM,2,1392,9.603877118493795
MAAM,2,1326,9.621631949187153
MAAM,2,1312,9.639386779880509
MAAM,2,1363,9.657141610573866
MAAM,2,1278,9.674896441267222
MAAM,2,1271,9.69265127196058
MAAM,2,1264,9.710406102653936
MAAM,2,1240,9.728160933347292
MAAM,2,1194,9.74591576404065
MAAM,2,1136,9.763670594734005
MAAM,2,1162,9.781425425427363
MAAM,2,1127,9.799180256120719
MAAM,2,1013,9.816935086814077
MAAM,2,1063,9.834689917507433
MAAM,2,970,9.85244474820079
MAAM,2,1003,9.870199578894146
MAAM,2,929,9.887954409587504
MAAM,2,931,9.90570924028086
MAAM,2,931,9.923464070974218
MAAM,2,888,9.941218901667574
MAAM,2,844,9.958973732360931
MAAM,2,866,9.976728563054287
MAAM,2,796,9.994483393747645
MAAM,2,724,10.012238224441
MAAM,2,804,10.029993055134357
MAAM,2,741,10.047747885827714
MAAM,2,720,10.06550271652107
MAAM,2,633,10.083257547214428
MAAM,2,686,10.101012377907784
MAAM,2,666,10.118767208601142
MAAM,2,645,10.136522039294498
MAAM,2,605,10.154276869987855
MAAM,2,561,10.172031700681211
MAAM,2,586,10.189786531374569
MAAM,2,548,10.207541362067925
MAAM,2,538,10.225296192761283
MAAM,2,515,10.243051023454639
MAAM,2,518,10.260805854147996
MAAM,2,499,10.278560684841352
MAAM,2,486,10.29631551553471
MAAM,2,463,10.314070346228066
MAAM,2,449,10.331825176921422
MAAM,2,450,10.34958000761478
MAAM,2,489,10.367334838308135
MAAM,2,405,10.385089669001493
MAAM,2,408,10.402844499694849
MAAM,2,442,10.420599330388207
MAAM,2,404,10.438354161081563
MAAM,2,363,10.45610899177492
MAAM,2,402,10.473863822468276
MAAM,2,383,10.491618653161634
MAAM,2,363,10.50937348385499
MAAM,2,355,10.527128314548348
MAAM,2,327,10.544883145241704
MAAM,2,343,10.562637975935061
MAAM,2,360,10.580392806628417
MAAM,2,287,10.598147637321775
MAAM,2,342,10.61590246801513
MAAM,2,320,10.633657298708487
MAAM,2,322,10.651412129401844
MAAM,2,318,10.6691669600952
MAAM,2,328,10.686921790788558
MAAM,2,293,10.704676621481914
MAAM,2,318,10.722431452175272
MAAM,2,268,10.740186282868628
MAAM,2,300,10.757941113561985
MAAM,2,287,10.775695944255341
MAAM,2,284,10.793450774948699
MAAM,2,263,10.811205605642055
MAAM,2,260,10.828960436335413
MAAM,2,304,10.846715267028769
MAAM,2,264,10.864470097722126
MAAM,2,298,10.882224928415482
MAAM,2,266,10.89997975910884
MAAM,2,271,10.917734589802196
MAAM,2,275,10.935489420495552
MAAM,2,257,10.95324425118891
MAAM,2,235,10.970999081882265
MAAM,2,279,10.988753912575623
MAAM,2,275,11.006508743268979
MAAM,2,275,11.024263573962337
MAAM,2,282,11.042018404655693
MAAM,2,280,11.05977323534905
MAAM,2,285,11.077528066042406
MAAM,2,286,11.095282896735764
MAAM,2,281,11.11303772742912
MAAM,2,308,11.130792558122478
MAAM,2,303,11.148547388815834
MAAM,2,310,11.166302219509191
MAAM,2,305,11.184057050202547
MAAM,2,283,11.201811880895905
MAAM,2,291,11.21956671158926
MAAM,2,304,11.237321542282617
MAAM,2,299,11.255076372975974
MAAM,2,304,11.27283120366933
MAAM,2,322,11.290586034362688
MAAM,2,337,11.308340865056044
MAAM,2,329,11.326095695749402
MAAM,2,345,11.343850526442758
MAAM,2,346,11.361605357136115
MAAM,2,318,11.379360187829471
MAAM,2,304,11.397115018522829
MAAM,2,330,11.414869849216185
MAAM,2,344,11.432624679909543
MAAM,2,327,11.450379510602898
MAAM,2,352,11.468134341296256
MAAM,2,304,11.485889171989612
MAAM,2,338,11.50364400268297
MAAM,2,368,11.521398833376326
MAAM,2,392,11.539153664069682
MAAM,2,358,11.55690849476304
MAAM,2,329,11.574663325456395
MAAM,2,346,11.592418156149753
MAAM,2,394,11.610172986843109
MAAM,2,344,11.627927817536467
MAAM,2,333,11.645682648229823
MAAM,2,381,11.66343747892318
MAAM,2,388,11.681192309616536
MAAM,2,370,11.698947140309894
MAAM,2,369,11.71670197100325
MAAM,2,360,11.734456801696608
MAAM,2,394,11.752211632389963
MAAM,2,345,11.769966463083321
MAAM,2,321,11.787721293776677
MAAM,2,365,11.805476124470035
MAAM,2,359,11.82323095516339
MAAM,2,373,11.840985785856747
MAAM,2,375,11.858740616550104
MAAM,2,371,11.87649544724346
MAAM,2,349,11.894250277936818
MAAM,2,360,11.912005108630174
MAAM,2,389,11.929759939323532
MAAM,2,335,11.947514770016888
MAAM,2,361,11.965269600710245
MAAM,2,341,11.983024431403601
MAAM,2,364,12.000779262096959
MAAM,2,331,12.018534092790315
MAAM,2,357,12.036288923483673
MAAM,2,355,12.054043754177028
MAAM,2,397,12.071798584870386
MAAM,2,370,12.089553415563742
MAAM,2,367,12.1073082462571
MAAM,2,343,12.125063076950456
MAAM,2,355,12.142817907643812
MAAM,2,408,12.16057273833717
MAAM,2,376,12.178327569030525
MAAM,2,346,12.196082399723883
MAAM,2,376,12.213837230417239
MAAM,2,366,12.231592061110597
MAAM,2,354,12.249346891803953
MAAM,2,339,12.26710172249731
MAAM,2,336,12.284856553190666
MAAM,2,360,12.302611383884024
MAAM,2,371,12.32036621457738
MAAM,2,379,12.338121045270737
MAAM,2,362,12.355875875964093
MAAM,2,356,12.373630706657451
MAAM,2,342,12.391385537350807
MAAM,2,275,12.409140368044165
MAAM,2,324,12.42689519873752
MAAM,2,349,12.444650029430877
MAAM,2,331,12.462404860124234
MAAM,2,360,12.48015969081759
MAAM,2,317,12.497914521510948
MAAM,2,298,12.515669352204304
MAAM,2,314,12.533424182897662
MAAM,2,297,12.551179013591018
MAAM,2,331,12.568933844284375
MAAM,2,328,12.586688674977731
MAAM,2,312,12.604443505671089
MAAM,2,282,12.622198336364445
MAAM,2,287,12.639953167057802
MAAM,2,283,12.657707997751158
MAAM,2,275,12.675462828444516
MAAM,2,258,12.693217659137872
MAAM,2,267,12.71097248983123
MAAM,2,292,12.728727320524586
MAAM,2,281,12.746482151217942
MAAM,2,241,12.7642369819113
MAAM,2,259,12.781991812604655
MAAM,2,250,12.799746643298013
MAAM,2,260,12.817501473991369
MAAM,2,270,12.835256304684727
MAAM,2,234,12.853011135378082
MAAM,2,241,12.87076596607144
MAAM,2,226,12.888520796764796
MAAM,2,244,12.906275627458154
MAAM,2,243,12.92403045815151
MAAM,2,221,12.941785288844867
MAAM,2,224,12.959540119538223
MAAM,2,236,12.977294950231581
MAAM,2,226,12.995049780924937
MAAM,2,227,13.012804611618295
MAAM,2,212,13.03055944231165
MAAM,2,196,13.048314273005007
MAAM,2,187,13.066069103698364
MAAM,2,216,13.08382393439172
MAAM,2,180,13.101578765085078
MAAM,2,209,13.119333595778434
MAAM,2,196,13.137088426471792
MAAM,2,195,13.154843257165147
MAAM,2,183,13.172598087858505
MAAM,2,189,13.190352918551861
MAAM,2,194,13.208107749245219
MAAM,2,196,13.225862579938575
MAAM,2,150,13.243617410631932
MAAM,2,157,13.261372241325288
MAAM,2,160,13.279127072018646
MAAM,2,150,13.296881902712002
MAAM,2,137,13.31463673340536
MAAM,2,135,13.332391564098716
MAAM,2,143,13.350146394792072
MAAM,2,136,13.36790122548543
MAAM,2,158,13.385656056178785
MAAM,2,125,13.403410886872143
MAAM,2,124,13.421165717565499
MAAM,2,133,13.438920548258857
MAAM,2,132,13.456675378952212
MAAM,2,126,13.47443020964557
MAAM,2,131,13.492185040338926
MAAM,2,124,13.509939871032284
MAAM,2,136,13.52769470172564
MAAM,2,118,13.545449532418997
MAAM,2,130,13.563204363112353
MAAM,2,119,13.580959193805711
MAAM,2,103,13.598714024499067
MAAM,2,98,13.616468855192425
MAAM,2,102,13.63422368588578
MAAM,2,101,13.651978516579137
MAAM,2,105,13.669733347272494
MAAM,2,100,13.68748817796585
MAAM,2,79,13.705243008659208
MAAM,2,81,13.722997839352564
MAAM,2,89,13.740752670045921
MAAM,2,86,13.758507500739277
MAAM,2,82,13.776262331432635
MAAM,2,73,13.794017162125991
MAAM,2,97,13.811771992819349
MAAM,2,79,13.829526823512705
MAAM,2,87,13.847281654206062
MAAM,2,81,13.865036484899418
MAAM,2,74,13.882791315592776
MAAM,2,59,13.900546146286132
MAAM,2,64,13.91830097697949
MAAM,2,72,13.936055807672846
MAAM,2,82,13.953810638366202
MAAM,2,67,13.97156546905956
MAAM,2,69,13.989320299752915
MAAM,2,66,14.007075130446273
MAAM,2,68,14.024829961139629
MAAM,2,65,14.042584791832986
MAAM,2,56,14.060339622526342
MAAM,2,71,14.0780944532197
MAAM,2,57,14.095849283913056
MAAM,2,47,14.113604114606414
MAAM,2,65,14.13135894529977
MAAM,2,62,14.149113775993127
MAAM,2,64,14.166868606686483
MAAM,2,58,14.184623437379841
MAAM,2,51,14.202378268073197
MAAM,2,45,14.220133098766555
MAAM,2,54,14.23788792945991
MAAM,2,53,14.255642760153268
MAAM,2,43,14.273397590846624
MAAM,2,37,14.29115242153998
MAAM,2,46,14.308907252233338
MAAM,2,46,14.326662082926694
MAAM,2,41,14.344416913620051
MAAM,2,42,14.362171744313407
MAAM,2,49,14.379926575006765
MAAM,2,44,14.397681405700121
MAAM,2,35,14.415436236393479
MAAM,2,30,14.433191067086835
MAAM,2,35,14.450945897780192
MAAM,2,40,14.468700728473548
MAAM,2,46,14.486455559166906
MAAM,2,40,14.504210389860262
MAAM,2,33,14.52196522055362
MAAM,2,35,14.539720051246976
MAAM,2,33,14.557474881940333
MAAM,2,37,14.57522971263369
MAAM,2,23,14.592984543327045
MAAM,2,30,14.610739374020403
MAAM,2,27,14.628494204713759
MAAM,2,27,14.646249035407116
MAAM,2,30,14.664003866100472
MAAM,2,25,14.68175869679383
MAAM,2,37,14.699513527487186
MAAM,2,17,14.717268358180544
MAAM,2,25,14.7350231888739
MAAM,2,32,14.752778019567257
MAAM,2,18,14.770532850260613
MAAM,2,30,14.788287680953971
