scenario,timestep,iter,species,kp_nb
44,8,2,BLBR,1126
52,6,1,URAM,879
52,4,5,URAM,930
51,5,3,URAM,955
44,11,10,PLCI,1002
43,2,1,BLBR,1218
40,2,9,RASY,1077
47,11,10,RASY,734
52,8,8,PLCI,864
42,5,3,MAAM,1191
39,7,1,BLBR,1058
45,8,8,PLCI,1046
44,2,1,BLBR,1218
52,6,6,URAM,884
38,9,2,BLBR,1069
51,6,7,MAAM,1199
41,9,10,RASY,708
50,6,10,PLCI,961
39,5,6,RASY,1008
47,5,5,RASY,865
40,6,3,MAAM,1218
40,3,1,URAM,1054
51,5,4,URAM,929
47,2,5,RASY,1077
41,6,6,PLCI,899
45,6,5,URAM,1100
47,10,9,BLBR,866
48,10,9,MAAM,1086
44,4,10,RASY,1031
45,6,10,PLCI,1067
52,8,1,PLCI,876
52,4,2,PLCI,1027
37,0,5,PLCI,1096
44,5,10,RASY,1022
38,9,4,URAM,1109
45,9,3,PLCI,1014
40,6,2,BLBR,1130
43,8,10,URAM,813
42,3,3,RASY,1005
49,8,10,MAAM,1131
37,2,1,PLCI,1090
49,7,10,RASY,839
46,10,3,PLCI,1005
51,5,7,BLBR,1041
46,2,2,RASY,1077
39,8,1,RASY,975
38,11,3,MAAM,1127
49,2,5,RASY,1077
50,11,7,BLBR,810
49,3,2,PLCI,1037
44,2,2,MAAM,1325
52,5,5,PLCI,972
49,8,1,URAM,814
38,6,2,RASY,1006
50,9,4,BLBR,925
48,11,7,RASY,703
39,10,10,MAAM,1085
38,9,8,PLCI,1003
52,4,8,MAAM,1227
39,7,4,PLCI,973
51,9,2,URAM,819
42,5,7,PLCI,935
50,8,5,BLBR,928
41,6,2,RASY,836
48,3,1,PLCI,1020
50,7,7,RASY,856
38,2,3,URAM,1078
42,8,5,URAM,809
43,9,5,RASY,698
46,11,10,MAAM,1147
45,5,8,PLCI,1089
51,8,10,MAAM,1155
49,2,9,URAM,1078
38,8,8,MAAM,1167
46,5,9,RASY,1026
42,8,4,RASY,739
50,8,9,MAAM,1191
43,3,1,URAM,1000
43,7,9,PLCI,826
45,3,8,PLCI,1123
45,7,3,PLCI,1056
47,7,1,MAAM,1219
39,6,3,BLBR,1078
41,3,3,RASY,996
45,5,9,RASY,1015
37,0,10,PLCI,1096
45,3,6,URAM,1073
47,6,6,BLBR,1030
51,10,5,RASY,735
50,6,1,URAM,907
44,11,2,BLBR,1041
51,4,7,PLCI,1000
47,7,1,URAM,824
39,6,5,MAAM,1216
38,4,4,PLCI,1110
52,4,5,BLBR,1085
48,2,8,URAM,1078
51,8,9,PLCI,864
45,11,1,PLCI,974
48,10,7,MAAM,1080
41,3,6,MAAM,1272
39,3,6,RASY,1036
40,8,4,URAM,1111
47,8,7,RASY,779
47,5,1,RASY,901
41,11,2,BLBR,798
49,4,8,PLCI,960
46,6,9,RASY,1017
43,10,6,BLBR,720
45,6,5,MAAM,1234
48,6,6,URAM,891
39,9,8,BLBR,1000
46,11,4,URAM,1105
39,4,2,MAAM,1286
40,8,5,RASY,966
51,10,3,RASY,761
48,2,8,PLCI,1134
49,2,3,PLCI,1134
50,8,3,RASY,811
46,8,10,MAAM,1230
51,6,8,PLCI,957
40,3,4,BLBR,1200
52,6,6,MAAM,1206
49,3,3,URAM,1025
47,4,9,URAM,933
42,7,8,RASY,779
38,10,5,MAAM,1155
49,4,6,MAAM,1270
51,5,5,BLBR,1032
51,6,5,RASY,897
45,4,1,BLBR,1179
48,8,7,BLBR,847
50,6,1,RASY,907
44,5,1,MAAM,1275
52,11,8,URAM,726
48,6,6,MAAM,1184
47,11,5,URAM,763
51,9,9,RASY,761
42,5,2,MAAM,1222
48,3,9,URAM,1007
46,5,2,BLBR,1152
50,9,5,URAM,855
46,2,5,PLCI,1134
37,2,5,MAAM,1325
39,10,4,RASY,954
43,5,6,URAM,887
50,3,8,BLBR,1141
49,8,3,BLBR,851
47,9,10,URAM,803
39,2,4,PLCI,1134
44,4,5,PLCI,1124
49,11,4,PLCI,728
40,8,10,BLBR,995
44,4,8,MAAM,1310
39,10,6,PLCI,982
49,9,10,MAAM,1129
47,10,5,PLCI,768
39,9,6,URAM,1173
48,7,8,BLBR,947
43,3,2,BLBR,1116
49,7,1,PLCI,891
52,8,3,RASY,832
52,7,3,RASY,844
39,8,8,URAM,1153
47,5,10,URAM,876
42,10,2,URAM,768
44,7,1,PLCI,1089
48,10,8,BLBR,811
38,7,5,MAAM,1191
44,10,3,RASY,1008
42,3,9,URAM,1019
39,8,4,MAAM,1122
49,2,9,BLBR,1218
47,10,8,MAAM,1185
43,6,10,BLBR,921
49,10,8,URAM,796
40,9,10,PLCI,958
42,6,1,PLCI,855
50,3,10,PLCI,1062
42,7,10,MAAM,1096
52,2,2,RASY,1077
41,5,2,URAM,892
39,5,8,RASY,1053
50,8,4,PLCI,874
46,3,5,RASY,1050
38,11,9,RASY,910
52,4,8,RASY,968
41,9,4,URAM,773
48,8,3,PLCI,837
45,6,4,RASY,1005
47,11,8,PLCI,749
51,2,7,MAAM,1325
44,10,2,BLBR,1062
42,7,2,MAAM,1100
38,11,5,URAM,1178
38,9,7,BLBR,1050
51,5,6,BLBR,1063
42,6,7,RASY,834
44,7,10,BLBR,1164
50,4,8,BLBR,1098
52,3,4,RASY,997
49,7,8,RASY,827
41,8,5,URAM,778
45,6,7,URAM,1073
46,11,1,RASY,944
46,7,7,URAM,1143
46,5,2,URAM,1085
52,2,3,PLCI,1134
47,5,1,PLCI,957
47,9,3,URAM,788
51,4,6,URAM,973
40,8,5,URAM,1136
48,10,5,BLBR,736
37,2,4,RASY,987
52,2,4,URAM,1078
50,11,10,BLBR,848
38,10,3,MAAM,1128
50,8,9,URAM,859
46,9,9,URAM,1114
46,9,4,URAM,1123
47,8,9,MAAM,1195
45,5,10,RASY,1009
48,2,10,PLCI,1134
38,5,4,MAAM,1285
47,11,4,URAM,780
41,9,2,PLCI,766
38,6,6,PLCI,1064
44,9,3,PLCI,1057
48,7,10,BLBR,905
44,8,10,BLBR,1118
51,2,9,BLBR,1218
39,4,6,MAAM,1281
47,9,4,URAM,821
38,4,6,URAM,1078
49,8,10,PLCI,830
44,9,1,PLCI,1062
45,10,10,URAM,1123
40,3,8,URAM,1069
46,3,9,MAAM,1299
44,4,2,BLBR,1209
43,4,8,MAAM,1233
46,8,2,MAAM,1214
52,5,1,RASY,940
46,7,9,MAAM,1192
40,8,7,RASY,984
38,6,4,PLCI,1033
49,4,7,BLBR,1109
45,4,6,BLBR,1155
52,7,1,BLBR,962
44,11,3,PLCI,981
43,3,1,BLBR,1147
42,7,6,URAM,846
51,3,4,RASY,1004
41,4,3,RASY,950
47,5,3,URAM,889
42,2,5,PLCI,1134
45,3,7,RASY,1065
38,10,4,MAAM,1134
51,2,6,BLBR,1218
40,6,7,PLCI,1030
44,11,3,MAAM,1198
48,3,7,RASY,972
52,9,4,URAM,832
41,11,7,MAAM,1011
52,9,8,RASY,760
40,6,4,MAAM,1187
49,8,2,MAAM,1127
43,5,3,RASY,866
38,5,10,MAAM,1264
39,6,4,RASY,1011
38,5,8,MAAM,1226
49,4,9,RASY,985
49,10,5,PLCI,776
40,3,4,URAM,1082
50,4,1,URAM,986
39,5,3,RASY,1014
47,3,3,URAM,995
50,5,3,BLBR,1054
39,2,5,RASY,1077
48,8,6,PLCI,850
41,3,7,BLBR,1134
46,10,5,PLCI,980
42,7,5,URAM,831
48,3,7,URAM,977
44,3,4,PLCI,1120
40,6,9,RASY,984
51,7,5,MAAM,1183
45,3,9,MAAM,1282
52,6,8,RASY,899
38,7,9,MAAM,1198
39,11,4,URAM,1161
38,3,6,RASY,1043
41,8,6,PLCI,827
49,5,9,RASY,929
52,8,6,RASY,851
52,9,5,RASY,793
46,7,6,RASY,1026
40,11,3,RASY,908
48,6,6,BLBR,954
46,4,10,MAAM,1263
40,2,9,PLCI,1134
46,2,7,RASY,1077
49,10,9,MAAM,1060
52,2,5,RASY,1077
51,11,6,BLBR,781
41,8,1,PLCI,818
43,5,9,MAAM,1183
38,7,10,URAM,1089
51,3,5,URAM,983
40,3,6,PLCI,1140
40,5,7,RASY,1026
39,4,8,URAM,1092
48,3,8,RASY,1012
48,10,9,RASY,723
42,5,5,URAM,920
44,6,8,MAAM,1288
50,2,10,PLCI,1134
52,11,3,PLCI,750
47,4,7,PLCI,1014
40,11,3,MAAM,1026
38,10,9,MAAM,1123
47,7,9,MAAM,1191
51,5,10,URAM,907
52,6,2,BLBR,979
41,7,7,PLCI,851
49,10,5,RASY,737
37,0,9,BLBR,1158
46,7,7,PLCI,1050
45,8,3,BLBR,1093
47,4,10,PLCI,993
47,6,4,URAM,895
50,5,1,RASY,932
52,7,8,BLBR,920
42,11,3,PLCI,671
41,9,1,URAM,778
42,6,5,URAM,880
48,2,5,MAAM,1325
43,5,2,RASY,871
39,2,2,BLBR,1218
45,3,5,MAAM,1301
37,0,2,RASY,975
38,2,3,BLBR,1218
48,9,5,RASY,726
47,3,1,RASY,990
45,3,6,BLBR,1209
44,11,2,URAM,1095
52,9,6,RASY,819
51,10,10,PLCI,804
51,7,10,RASY,858
47,9,1,URAM,820
46,4,10,RASY,1025
52,10,9,BLBR,823
48,3,1,RASY,971
49,4,1,RASY,937
43,6,8,RASY,803
47,5,9,PLCI,919
46,6,4,MAAM,1264
44,10,7,MAAM,1184
47,2,9,RASY,1077
37,2,9,PLCI,1081
49,10,4,MAAM,1042
41,5,3,RASY,870
52,11,3,MAAM,1065
50,7,7,URAM,888
46,9,7,MAAM,1169
48,7,2,RASY,819
44,8,8,RASY,1016
44,9,5,PLCI,1026
41,2,8,BLBR,1218
38,5,6,PLCI,1088
51,8,10,BLBR,892
51,3,10,URAM,969
50,2,7,URAM,1078
48,8,3,RASY,804
43,10,6,URAM,720
45,10,4,BLBR,997
40,5,3,MAAM,1221
50,10,1,BLBR,896
47,10,7,URAM,772
40,7,2,PLCI,1068
41,10,9,MAAM,1078
41,9,1,PLCI,785
50,9,7,URAM,846
43,5,10,URAM,909
49,5,10,BLBR,1038
39,9,1,BLBR,1006
47,8,3,URAM,821
48,9,6,PLCI,808
42,11,5,PLCI,660
41,8,7,PLCI,836
43,6,9,RASY,795
51,11,7,PLCI,737
49,5,2,MAAM,1218
41,3,6,RASY,974
44,10,6,BLBR,1053
41,7,4,BLBR,909
42,8,3,BLBR,832
51,9,7,PLCI,865
43,3,7,MAAM,1265
49,11,6,BLBR,740
42,7,6,MAAM,1099
48,8,3,MAAM,1123
38,11,1,PLCI,989
41,11,5,BLBR,731
49,9,4,PLCI,798
46,10,10,RASY,988
51,10,6,PLCI,798
51,7,10,BLBR,940
40,9,1,RASY,933
49,8,9,BLBR,845
38,7,6,URAM,1109
42,11,2,BLBR,681
51,6,8,URAM,948
43,5,3,BLBR,1002
37,0,8,RASY,975
37,0,5,BLBR,1158
45,10,10,MAAM,1186
42,10,2,RASY,675
49,2,6,RASY,1077
48,6,2,BLBR,984
44,3,8,PLCI,1129
46,8,5,BLBR,1064
51,4,2,MAAM,1243
45,6,9,RASY,1008
51,2,8,BLBR,1218
46,6,2,URAM,1104
47,9,8,URAM,780
48,3,6,URAM,1018
38,11,10,RASY,938
39,2,1,PLCI,1134
38,3,2,RASY,1031
52,8,6,MAAM,1150
40,6,9,BLBR,1076
42,2,4,MAAM,1325
51,3,3,MAAM,1309
52,4,8,BLBR,1065
42,8,5,PLCI,792
39,10,10,PLCI,955
52,9,5,MAAM,1125
50,8,8,BLBR,982
39,11,4,MAAM,1064
47,6,4,RASY,888
44,8,5,URAM,1116
46,4,2,MAAM,1264
42,10,5,PLCI,706
48,9,6,RASY,769
51,11,1,BLBR,751
37,2,4,BLBR,1146
48,7,2,BLBR,927
41,4,8,URAM,944
47,2,8,PLCI,1134
43,3,3,URAM,999
51,7,3,BLBR,955
48,11,5,BLBR,718
49,10,2,BLBR,813
44,7,4,PLCI,1098
40,11,8,URAM,1132
48,8,2,BLBR,883
51,5,9,URAM,910
48,10,1,BLBR,810
38,10,10,BLBR,994
46,6,7,PLCI,1066
44,4,1,MAAM,1290
51,8,10,PLCI,868
44,9,2,URAM,1113
48,7,10,MAAM,1159
38,2,9,MAAM,1325
41,7,10,MAAM,1158
48,9,9,URAM,804
50,8,9,BLBR,924
46,8,9,RASY,994
44,3,9,BLBR,1212
41,11,1,BLBR,767
45,8,2,URAM,1103
39,8,5,MAAM,1164
39,2,4,RASY,1077
38,3,1,BLBR,1210
39,4,10,RASY,1038
38,3,9,URAM,1080
51,2,6,PLCI,1134
39,9,2,URAM,1149
43,7,6,URAM,827
50,10,1,URAM,783
52,11,5,MAAM,1032
40,7,7,RASY,994
44,4,4,URAM,1070
38,9,7,MAAM,1165
47,5,10,RASY,897
50,3,4,URAM,973
37,1,5,BLBR,1171
45,2,4,PLCI,1134
38,7,2,URAM,1091
49,7,3,PLCI,830
44,7,7,MAAM,1237
41,7,9,URAM,835
42,4,8,PLCI,955
44,7,7,URAM,1110
43,8,10,PLCI,791
37,0,3,BLBR,1158
51,10,5,URAM,811
43,6,4,URAM,836
44,3,2,RASY,1062
50,4,9,URAM,939
39,4,4,URAM,1058
43,9,7,BLBR,766
45,10,9,BLBR,1040
47,10,8,PLCI,728
43,9,10,MAAM,1003
49,4,2,RASY,912
46,7,1,BLBR,1086
47,8,5,RASY,787
44,7,5,BLBR,1142
38,11,7,RASY,964
48,6,10,BLBR,959
40,10,10,BLBR,967
45,2,5,MAAM,1325
40,11,4,RASY,924
43,7,9,BLBR,875
46,8,10,PLCI,1014
44,7,1,URAM,1130
38,9,5,MAAM,1181
44,7,8,BLBR,1146
39,5,5,RASY,1026
52,5,6,BLBR,1050
50,6,9,URAM,919
52,11,10,RASY,679
49,4,5,URAM,952
47,10,3,URAM,758
39,10,5,PLCI,923
42,2,6,RASY,1077
48,3,10,URAM,1029
46,7,10,RASY,1008
49,8,3,URAM,850
47,11,7,RASY,691
43,11,4,RASY,652
40,6,5,RASY,1011
39,5,6,PLCI,1046
43,6,2,MAAM,1135
51,4,8,MAAM,1288
48,2,6,URAM,1078
50,4,5,PLCI,1041
43,3,8,URAM,993
41,11,3,URAM,725
46,10,3,BLBR,1038
37,1,1,URAM,996
42,9,4,BLBR,760
51,7,8,BLBR,961
42,10,8,URAM,733
46,3,2,BLBR,1217
40,4,5,PLCI,1064
51,11,3,URAM,750
47,10,8,RASY,728
42,3,2,URAM,1019
51,11,8,RASY,695
43,11,3,PLCI,672
50,11,5,RASY,672
45,9,10,URAM,1113
39,6,6,BLBR,1085
49,10,6,MAAM,1052
52,6,7,URAM,897
38,6,2,PLCI,1057
51,10,2,BLBR,782
42,10,7,PLCI,723
48,7,7,PLCI,844
50,8,7,URAM,893
44,10,3,BLBR,1087
52,7,3,BLBR,939
45,5,8,RASY,1046
45,5,7,PLCI,1095
41,8,3,RASY,774
39,9,9,RASY,970
45,5,8,MAAM,1258
39,8,9,PLCI,1022
38,3,5,URAM,1051
48,3,3,BLBR,1171
43,9,1,MAAM,978
46,9,8,PLCI,1032
51,7,4,BLBR,927
47,8,7,BLBR,908
52,9,5,BLBR,860
45,9,10,PLCI,1000
43,8,1,MAAM,1030
47,3,5,MAAM,1288
45,7,4,PLCI,1044
49,2,2,PLCI,1134
48,11,9,RASY,719
45,9,8,URAM,1126
37,0,6,PLCI,1096
44,11,10,RASY,985
46,5,1,BLBR,1157
38,7,10,PLCI,1023
38,2,5,PLCI,1134
43,7,10,URAM,840
41,9,2,RASY,732
48,6,5,PLCI,926
39,4,10,MAAM,1280
45,9,9,PLCI,997
43,11,9,MAAM,929
50,6,3,BLBR,1043
43,10,7,BLBR,730
38,7,10,MAAM,1195
51,2,10,MAAM,1325
39,7,4,RASY,984
43,4,10,URAM,923
40,5,9,URAM,1073
50,2,10,URAM,1078
45,11,8,MAAM,1178
44,4,10,PLCI,1098
46,7,3,RASY,1030
42,3,3,URAM,1003
44,5,2,PLCI,1091
42,2,6,URAM,1078
39,7,6,URAM,1128
47,7,4,BLBR,980
45,9,8,MAAM,1202
38,8,1,RASY,980
49,4,8,BLBR,1070
44,2,3,PLCI,1134
51,2,4,BLBR,1218
43,11,2,URAM,709
48,9,2,BLBR,826
38,11,4,URAM,1143
51,6,10,MAAM,1205
45,11,3,BLBR,1011
41,10,2,RASY,694
46,5,10,MAAM,1251
52,9,2,PLCI,835
48,11,2,URAM,733
41,10,7,BLBR,785
51,4,4,MAAM,1266
42,9,6,URAM,788
44,6,5,MAAM,1287
39,11,1,RASY,917
44,6,1,URAM,1106
45,3,9,PLCI,1102
50,4,6,URAM,942
50,5,8,PLCI,1003
45,10,10,PLCI,983
38,4,2,URAM,1087
45,8,4,URAM,1127
42,7,3,RASY,807
52,10,9,RASY,754
41,2,5,URAM,1078
38,9,1,RASY,950
47,9,10,BLBR,891
49,6,7,URAM,857
44,11,4,PLCI,966
41,9,4,RASY,732
49,10,3,URAM,817
43,7,10,BLBR,887
41,6,9,RASY,800
41,6,3,MAAM,1143
40,10,1,MAAM,1071
50,4,4,RASY,959
45,11,6,URAM,1111
51,4,3,BLBR,1092
48,7,4,BLBR,941
39,8,2,MAAM,1142
48,5,7,URAM,906
47,6,2,PLCI,913
48,4,10,MAAM,1260
39,8,7,BLBR,1035
39,3,9,URAM,1096
39,5,10,MAAM,1240
42,4,10,RASY,946
40,5,9,PLCI,1029
44,5,10,URAM,1087
47,8,10,MAAM,1167
44,11,4,BLBR,1027
41,5,8,URAM,922
41,3,9,BLBR,1166
39,10,9,PLCI,962
47,7,5,MAAM,1218
44,4,9,MAAM,1282
45,7,2,PLCI,1051
48,7,10,PLCI,864
49,11,8,BLBR,733
39,4,1,PLCI,1088
46,10,10,PLCI,987
40,10,1,PLCI,945
46,6,3,RASY,1015
48,9,3,PLCI,815
47,11,7,URAM,727
42,6,3,RASY,803
41,9,5,PLCI,757
42,7,5,BLBR,865
45,2,8,BLBR,1218
41,8,4,MAAM,1114
46,4,8,BLBR,1180
43,5,4,BLBR,1009
43,6,3,URAM,852
42,6,6,RASY,821
46,5,4,URAM,1071
50,3,4,MAAM,1273
38,5,2,MAAM,1249
42,8,10,RASY,758
40,11,8,BLBR,941
38,10,2,MAAM,1110
49,11,2,MAAM,1070
38,10,5,BLBR,993
44,6,3,BLBR,1156
41,2,1,MAAM,1325
49,6,2,URAM,854
43,3,10,BLBR,1093
40,4,7,BLBR,1170
51,2,1,URAM,1078
49,6,8,URAM,874
46,2,5,MAAM,1325
38,11,2,MAAM,1116
40,5,2,URAM,1107
46,7,3,URAM,1121
40,5,10,PLCI,1049
45,9,2,PLCI,1013
45,3,2,URAM,1064
41,5,2,MAAM,1235
52,11,6,BLBR,747
52,5,5,RASY,926
44,3,3,RASY,1050
50,11,9,MAAM,1162
48,5,6,BLBR,1009
48,6,7,BLBR,940
41,7,9,BLBR,915
51,11,6,RASY,707
41,9,8,URAM,743
42,5,7,BLBR,1038
51,5,10,RASY,942
39,11,10,BLBR,923
48,8,8,PLCI,830
46,9,7,URAM,1126
49,3,1,URAM,990
51,6,6,URAM,923
48,3,1,URAM,959
39,11,2,PLCI,927
49,6,5,BLBR,958
46,5,3,BLBR,1125
45,4,5,URAM,1062
41,4,7,PLCI,989
37,1,1,PLCI,1101
37,0,6,BLBR,1158
49,8,2,URAM,845
47,4,3,BLBR,1127
39,11,5,PLCI,906
39,9,1,MAAM,1113
38,6,6,MAAM,1242
37,1,2,RASY,951
41,2,6,RASY,1077
49,2,10,MAAM,1325
38,10,2,URAM,1139
46,2,6,BLBR,1218
46,7,1,MAAM,1183
49,8,2,RASY,843
38,8,10,URAM,1086
48,2,5,URAM,1078
46,3,5,MAAM,1299
39,10,5,MAAM,1095
40,6,5,PLCI,1049
49,2,7,URAM,1078
41,3,9,RASY,1005
40,2,2,BLBR,1218
51,2,5,MAAM,1325
50,11,3,URAM,753
39,9,9,BLBR,1035
48,11,6,URAM,776
49,3,7,MAAM,1319
44,3,7,PLCI,1107
52,3,5,BLBR,1141
44,9,4,PLCI,1049
51,5,3,RASY,922
44,8,1,PLCI,1063
48,9,8,MAAM,1131
44,9,10,PLCI,1039
48,3,6,MAAM,1282
39,6,7,RASY,995
38,9,3,URAM,1119
41,3,5,PLCI,1066
46,10,1,BLBR,1030
48,2,10,RASY,1077
48,11,3,RASY,687
44,10,4,RASY,989
47,2,1,URAM,1078
45,2,10,URAM,1078
52,4,7,MAAM,1241
45,5,4,BLBR,1149
47,4,5,URAM,918
41,4,8,PLCI,978
52,11,6,MAAM,1082
44,2,3,MAAM,1325
51,5,2,RASY,926
41,10,2,PLCI,773
47,9,5,MAAM,1206
43,11,5,BLBR,694
46,3,1,PLCI,1102
45,6,1,MAAM,1255
50,7,6,RASY,888
45,7,3,MAAM,1244
39,10,3,RASY,928
43,11,6,RASY,649
43,2,10,RASY,1077
45,10,2,RASY,991
39,5,7,PLCI,1055
51,4,1,BLBR,1086
48,6,1,RASY,859
51,11,7,URAM,759
41,8,3,BLBR,866
39,9,5,PLCI,952
47,7,8,PLCI,843
44,10,5,RASY,982
42,9,1,RASY,706
52,3,6,PLCI,1053
50,8,1,BLBR,956
38,6,1,PLCI,1056
51,9,5,MAAM,1123
40,11,4,URAM,1198
50,4,6,RASY,973
44,9,4,BLBR,1103
39,2,6,RASY,1077
47,11,6,MAAM,1120
47,8,9,BLBR,931
38,11,1,MAAM,1131
39,5,6,BLBR,1121
41,11,7,BLBR,746
38,3,10,PLCI,1128
45,2,2,URAM,1078
47,4,10,MAAM,1233
50,10,10,BLBR,890
51,4,5,RASY,956
46,6,8,URAM,1078
46,2,6,PLCI,1134
38,11,5,PLCI,940
50,5,5,RASY,942
48,10,10,MAAM,1063
38,2,2,MAAM,1325
47,6,2,BLBR,1038
49,6,3,URAM,892
45,5,1,URAM,1102
38,9,7,URAM,1146
47,3,9,MAAM,1303
47,3,9,PLCI,1051
48,11,9,MAAM,1052
51,2,8,MAAM,1325
45,8,3,MAAM,1221
45,4,8,PLCI,1098
45,5,3,RASY,1027
44,4,9,BLBR,1204
50,3,5,RASY,998
48,10,6,MAAM,1081
42,6,2,MAAM,1150
45,5,10,PLCI,1065
48,6,5,RASY,865
38,10,7,RASY,945
43,8,6,PLCI,778
41,10,6,PLCI,760
43,7,10,RASY,798
47,7,2,PLCI,877
44,4,1,PLCI,1120
40,8,1,RASY,962
45,8,1,MAAM,1204
42,11,2,RASY,621
45,2,7,PLCI,1134
48,9,9,BLBR,802
42,9,8,BLBR,750
47,4,4,URAM,961
44,3,3,PLCI,1100
42,7,7,URAM,835
51,7,5,URAM,920
43,10,4,MAAM,991
45,5,7,MAAM,1270
45,8,9,URAM,1102
49,8,1,PLCI,849
39,5,5,BLBR,1104
41,9,7,URAM,782
42,3,9,RASY,991
42,6,3,PLCI,857
43,2,7,MAAM,1325
44,7,2,URAM,1109
51,8,7,URAM,875
50,9,10,PLCI,874
41,7,4,RASY,777
40,2,6,MAAM,1325
42,6,3,URAM,850
51,7,2,BLBR,925
44,5,3,RASY,1010
44,8,1,BLBR,1112
47,8,8,URAM,800
38,5,5,RASY,1029
47,5,2,BLBR,1022
47,2,7,PLCI,1134
50,4,8,MAAM,1256
41,11,3,MAAM,1025
42,8,2,RASY,781
46,10,4,PLCI,993
43,9,8,RASY,725
44,10,1,RASY,987
44,11,5,PLCI,994
41,5,4,BLBR,1028
52,4,1,MAAM,1275
43,7,3,RASY,803
38,2,7,URAM,1078
37,1,9,URAM,1022
43,4,7,MAAM,1183
44,11,2,RASY,960
43,3,7,RASY,987
39,11,2,BLBR,967
42,8,3,MAAM,1093
52,8,7,RASY,847
38,7,4,PLCI,1037
52,10,10,PLCI,788
48,7,9,BLBR,907
43,2,2,BLBR,1218
42,5,10,URAM,895
40,7,4,MAAM,1167
43,2,5,MAAM,1325
39,10,4,BLBR,1009
47,3,3,PLCI,1051
38,10,7,URAM,1163
37,0,3,MAAM,1337
50,10,2,PLCI,792
43,8,4,RASY,753
50,10,6,RASY,736
45,11,7,URAM,1127
44,9,1,MAAM,1222
39,3,2,RASY,1043
49,9,9,MAAM,1102
45,8,2,MAAM,1199
47,5,10,PLCI,957
46,3,9,URAM,1075
41,4,8,MAAM,1262
44,6,6,MAAM,1254
51,8,8,RASY,836
48,4,3,BLBR,1091
48,6,8,RASY,845
52,9,9,MAAM,1118
45,2,1,MAAM,1325
38,8,7,MAAM,1172
51,9,2,PLCI,830
38,6,4,RASY,1002
52,11,4,BLBR,752
47,7,8,MAAM,1210
43,5,7,URAM,890
43,11,2,PLCI,696
44,8,7,RASY,989
42,3,1,RASY,1009
48,11,6,PLCI,746
40,4,2,PLCI,1111
50,3,9,MAAM,1303
52,3,9,RASY,974
43,11,9,BLBR,694
45,10,7,URAM,1120
44,6,3,URAM,1101
43,5,3,PLCI,926
39,3,3,RASY,1054
48,8,4,RASY,792
40,8,1,URAM,1119
48,5,1,BLBR,1024
45,2,9,BLBR,1218
47,3,5,URAM,979
41,9,6,MAAM,1087
46,9,9,MAAM,1175
46,5,10,BLBR,1171
46,9,10,PLCI,999
44,4,2,RASY,1038
47,2,8,BLBR,1218
37,2,3,PLCI,1096
41,7,5,BLBR,896
42,6,6,MAAM,1130
49,2,1,PLCI,1134
50,5,8,BLBR,1047
44,7,4,RASY,1016
48,9,8,BLBR,822
37,2,2,URAM,1022
49,10,1,MAAM,1068
47,3,6,RASY,990
44,9,9,BLBR,1083
52,9,5,PLCI,853
52,5,1,PLCI,983
52,8,10,BLBR,885
47,3,5,RASY,975
51,10,4,MAAM,1106
48,11,4,BLBR,800
50,11,8,RASY,684
45,8,6,BLBR,1042
46,8,6,URAM,1087
45,10,10,RASY,974
43,11,4,MAAM,980
41,6,5,PLCI,902
44,10,8,MAAM,1170
38,6,7,URAM,1083
49,4,1,URAM,933
50,7,5,URAM,882
49,9,3,PLCI,761
50,4,2,BLBR,1093
42,8,10,PLCI,763
39,8,9,RASY,983
46,7,6,PLCI,1049
49,11,9,PLCI,688
40,3,3,PLCI,1102
49,10,9,RASY,722
49,7,4,RASY,811
40,9,4,URAM,1104
50,7,4,PLCI,912
40,7,5,MAAM,1189
45,3,9,BLBR,1198
51,11,5,URAM,775
51,7,2,PLCI,896
46,4,9,MAAM,1283
52,10,4,MAAM,1119
51,10,8,BLBR,801
47,6,1,MAAM,1228
45,7,3,URAM,1131
39,3,9,PLCI,1126
42,7,3,MAAM,1113
49,4,4,PLCI,999
51,7,10,MAAM,1179
48,10,2,URAM,747
39,4,9,BLBR,1178
50,11,1,PLCI,767
45,3,6,RASY,1058
43,4,5,RASY,933
43,8,2,RASY,759
52,3,7,PLCI,1039
47,9,6,PLCI,820
50,9,7,PLCI,841
44,2,9,URAM,1078
40,4,4,URAM,1073
38,11,1,RASY,940
51,11,10,RASY,680
44,10,6,MAAM,1200
51,8,8,URAM,896
38,5,7,BLBR,1194
38,3,5,PLCI,1125
38,5,5,PLCI,1067
47,3,10,RASY,978
45,9,5,MAAM,1180
45,10,4,RASY,972
51,11,10,URAM,711
41,10,10,PLCI,720
43,2,9,MAAM,1325
40,10,9,RASY,940
49,9,2,URAM,816
39,8,7,MAAM,1189
43,11,10,BLBR,702
44,8,4,PLCI,1058
44,10,4,MAAM,1196
40,7,2,RASY,1028
46,5,7,MAAM,1231
43,10,10,PLCI,706
44,8,2,MAAM,1209
46,3,6,PLCI,1133
40,3,1,RASY,1061
41,8,1,MAAM,1092
52,8,8,MAAM,1142
50,9,7,RASY,777
41,4,5,RASY,939
51,10,9,URAM,805
38,6,10,MAAM,1227
46,2,3,URAM,1078
52,2,5,PLCI,1134
51,8,10,URAM,872
38,9,9,MAAM,1162
39,3,10,PLCI,1117
41,6,10,URAM,848
39,7,3,URAM,1104
40,2,9,URAM,1078
47,3,2,URAM,976
