TransitionGroupID,Timestep,TertiaryStratumID,Amount,srcClassID,destClassID
mixt_1_to_conif_2 [Type],4,75,3.5434965297909127e-4,21,32
mixt_2_to_conif_2 [Type],4,75,5.727073617196599e-4,22,32
mixt_3_to_conif_2 [Type],4,75,0,23,32
conif_1_to_conif_2 [Type],4,75,0.3185973732857137,31,32
conif_3_to_conif_2 [Type],4,75,0.017722923020266457,33,32
decid_1_to_conif_3 [Type],4,75,0,11,33
decid_2_to_conif_3 [Type],4,75,0,12,33
decid_3_to_conif_3 [Type],4,75,0,13,33
mixt_1_to_conif_3 [Type],4,75,0,21,33
mixt_2_to_conif_3 [Type],4,75,2.1207558612290622e-4,22,33
mixt_3_to_conif_3 [Type],4,75,0.0025714610855515074,23,33
conif_1_to_conif_3 [Type],4,75,0,31,33
conif_2_to_conif_3 [Type],4,75,0.040983717439673883,32,33
decid_2_to_decid_1 [Type],4,76,4.038935501397001e-4,12,11
decid_3_to_decid_1 [Type],4,76,0,13,11
mixt_1_to_decid_1 [Type],4,76,0.0040798538186634925,21,11
mixt_2_to_decid_1 [Type],4,76,3.936310497698603e-5,22,11
mixt_3_to_decid_1 [Type],4,76,0,23,11
conif_1_to_decid_1 [Type],4,76,0,31,11
conif_2_to_decid_1 [Type],4,76,0,32,11
conif_3_to_decid_1 [Type],4,76,0,33,11
decid_1_to_decid_2 [Type],4,76,0.4804403821198264,11,12
decid_3_to_decid_2 [Type],4,76,0.026439876206022617,13,12
mixt_1_to_decid_2 [Type],4,76,0.0222824220958574,21,12
mixt_2_to_decid_2 [Type],4,76,0.04324977660697371,22,12
mixt_3_to_decid_2 [Type],4,76,0.0033820235228313456,23,12
conif_1_to_decid_2 [Type],4,76,0,31,12
conif_2_to_decid_2 [Type],4,76,7.695268550210743e-4,32,12
conif_3_to_decid_2 [Type],4,76,0,33,12
decid_1_to_decid_3 [Type],4,76,0,11,13
decid_2_to_decid_3 [Type],4,76,0.12421436151625442,12,13
mixt_1_to_decid_3 [Type],4,76,0,21,13
mixt_2_to_decid_3 [Type],4,76,0.01607088034882309,22,13
mixt_3_to_decid_3 [Type],4,76,0.09303222419567081,23,13
conif_1_to_decid_3 [Type],4,76,0,31,13
conif_2_to_decid_3 [Type],4,76,0,32,13
conif_3_to_decid_3 [Type],4,76,0,33,13
decid_1_to_mixt_1 [Type],4,76,0.018082564717897154,11,21
decid_2_to_mixt_1 [Type],4,76,4.03820138674682e-5,12,21
decid_3_to_mixt_1 [Type],4,76,0,13,21
mixt_2_to_mixt_1 [Type],4,76,3.7401207989251617e-4,22,21
mixt_3_to_mixt_1 [Type],4,76,0,23,21
conif_1_to_mixt_1 [Type],4,76,0.03937371972431725,31,21
conif_2_to_mixt_1 [Type],4,76,0.0012828741651130793,32,21
conif_3_to_mixt_1 [Type],4,76,0,33,21
decid_1_to_mixt_2 [Type],4,76,0.030821812883976007,11,22
decid_2_to_mixt_2 [Type],4,76,0.04156820597612021,12,22
decid_3_to_mixt_2 [Type],4,76,0.005075184042482639,13,22
mixt_1_to_mixt_2 [Type],4,76,0.5659399682891179,21,22
mixt_3_to_mixt_2 [Type],4,76,0.014323992098992155,23,22
conif_1_to_mixt_2 [Type],4,76,0.18084105469560496,31,22
conif_2_to_mixt_2 [Type],4,76,0.1866498530531503,32,22
conif_3_to_mixt_2 [Type],4,76,0.012739373668838372,33,22
decid_1_to_mixt_3 [Type],4,76,0,11,23
decid_2_to_mixt_3 [Type],4,76,0.010922189512127867,12,23
decid_3_to_mixt_3 [Type],4,76,0.0664608593621776,13,23
mixt_1_to_mixt_3 [Type],4,76,0,21,23
mixt_2_to_mixt_3 [Type],4,76,0.10473703944064683,22,23
conif_1_to_mixt_3 [Type],4,76,0,31,23
conif_2_to_mixt_3 [Type],4,76,0.018635173303565455,32,23
conif_3_to_mixt_3 [Type],4,76,0.2369282595897958,33,23
decid_1_to_conif_1 [Type],4,76,0,11,31
decid_2_to_conif_1 [Type],4,76,0,12,31
decid_3_to_conif_1 [Type],4,76,0,13,31
mixt_1_to_conif_1 [Type],4,76,0,21,31
mixt_2_to_conif_1 [Type],4,76,0,22,31
mixt_3_to_conif_1 [Type],4,76,0,23,31
conif_2_to_conif_1 [Type],4,76,0.002053390257055976,32,31
conif_3_to_conif_1 [Type],4,76,0,33,31
decid_1_to_conif_2 [Type],4,76,0,11,32
decid_2_to_conif_2 [Type],4,76,0,12,32
decid_3_to_conif_2 [Type],4,76,0,13,32
mixt_1_to_conif_2 [Type],4,76,3.193867855336707e-4,21,32
mixt_2_to_conif_2 [Type],4,76,1.574617180961635e-4,22,32
mixt_3_to_conif_2 [Type],4,76,0,23,32
conif_1_to_conif_2 [Type],4,76,0.29541710591880743,31,32
conif_3_to_conif_2 [Type],4,76,0.012739373668838372,33,32
decid_1_to_conif_3 [Type],4,76,0,11,33
decid_2_to_conif_3 [Type],4,76,0,12,33
decid_3_to_conif_3 [Type],4,76,0,13,33
mixt_1_to_conif_3 [Type],4,76,0,21,33
mixt_2_to_conif_3 [Type],4,76,5.904523854505239e-5,22,33
mixt_3_to_conif_3 [Type],4,76,2.04645453897645e-4,23,33
conif_1_to_conif_3 [Type],4,76,0,31,33
conif_2_to_conif_3 [Type],4,76,0.022562219174736775,32,33
decid_2_to_decid_1 [Type],4,77,5.788712496656023e-4,12,11
decid_3_to_decid_1 [Type],4,77,0,13,11
mixt_1_to_decid_1 [Type],4,77,0.0053326229122183655,21,11
mixt_2_to_decid_1 [Type],4,77,1.9323111409175198e-5,22,11
mixt_3_to_decid_1 [Type],4,77,0,23,11
conif_1_to_decid_1 [Type],4,77,3.98168441028246e-4,31,11
conif_2_to_decid_1 [Type],4,77,0,32,11
conif_3_to_decid_1 [Type],4,77,0,33,11
decid_1_to_decid_2 [Type],4,77,0.47736761871477473,11,12
decid_3_to_decid_2 [Type],4,77,0.016359782784845178,13,12
mixt_1_to_decid_2 [Type],4,77,0.02472842059049074,21,12
mixt_2_to_decid_2 [Type],4,77,0.04301027177461747,22,12
mixt_3_to_decid_2 [Type],4,77,8.867433637116395e-4,23,12
conif_1_to_decid_2 [Type],4,77,3.98168441028246e-4,31,12
conif_2_to_decid_2 [Type],4,77,0.001000786582833868,32,12
conif_3_to_decid_2 [Type],4,77,0,33,12
decid_1_to_decid_3 [Type],4,77,0,11,13
decid_2_to_decid_3 [Type],4,77,0.16673611400487054,12,13
mixt_1_to_decid_3 [Type],4,77,0,21,13
mixt_2_to_decid_3 [Type],4,77,0.018961655006069167,22,13
mixt_3_to_decid_3 [Type],4,77,0.0960006135602337,23,13
conif_1_to_decid_3 [Type],4,77,0,31,13
conif_2_to_decid_3 [Type],4,77,0,32,13
conif_3_to_decid_3 [Type],4,77,6.870492051183064e-4,33,13
decid_1_to_mixt_1 [Type],4,77,0.013868159868627217,11,21
decid_2_to_mixt_1 [Type],4,77,0,12,21
decid_3_to_mixt_1 [Type],4,77,0,13,21
mixt_2_to_mixt_1 [Type],4,77,2.5122957948331415e-4,22,21
mixt_3_to_mixt_1 [Type],4,77,0,23,21
conif_1_to_mixt_1 [Type],4,77,0.04104953868244765,31,21
conif_2_to_mixt_1 [Type],4,77,0.001000786582833868,32,21
conif_3_to_mixt_1 [Type],4,77,0,33,21
decid_1_to_mixt_2 [Type],4,77,0.022439993955877147,11,22
decid_2_to_mixt_2 [Type],4,77,0.0290683168557464,12,22
decid_3_to_mixt_2 [Type],4,77,0.0012026462559314721,13,22
mixt_1_to_mixt_2 [Type],4,77,0.5732853712518353,21,22
mixt_3_to_mixt_2 [Type],4,77,0.006322924491078075,23,22
conif_1_to_mixt_2 [Type],4,77,0.16581784206837358,31,22
conif_2_to_mixt_2 [Type],4,77,0.17769032715370048,32,22
conif_3_to_mixt_2 [Type],4,77,0.008276004365890377,33,22
decid_1_to_mixt_3 [Type],4,77,0,11,23
decid_2_to_mixt_3 [Type],4,77,0.01052997724745297,12,23
decid_3_to_mixt_3 [Type],4,77,0.04173634589992359,13,23
mixt_1_to_mixt_3 [Type],4,77,0,21,23
mixt_2_to_mixt_3 [Type],4,77,0.12174462205543823,22,23
conif_1_to_mixt_3 [Type],4,77,0,31,23
conif_2_to_mixt_3 [Type],4,77,0.030178137941357153,32,23
conif_3_to_mixt_3 [Type],4,77,0.2899852965459948,33,23
decid_1_to_conif_1 [Type],4,77,0,11,31
decid_2_to_conif_1 [Type],4,77,0,12,31
decid_3_to_conif_1 [Type],4,77,0,13,31
mixt_1_to_conif_1 [Type],4,77,2.099590602978596e-4,21,31
mixt_2_to_conif_1 [Type],4,77,0,22,31
mixt_3_to_conif_1 [Type],4,77,0,23,31
conif_2_to_conif_1 [Type],4,77,0.0014300021615791803,32,31
conif_3_to_conif_1 [Type],4,77,0,33,31
decid_1_to_conif_2 [Type],4,77,0,11,32
decid_2_to_conif_2 [Type],4,77,0,12,32
decid_3_to_conif_2 [Type],4,77,0,13,32
mixt_1_to_conif_2 [Type],4,77,6.300095126759997e-4,21,32
mixt_2_to_conif_2 [Type],4,77,1.9324791955810383e-4,22,32
mixt_3_to_conif_2 [Type],4,77,0,23,32
conif_1_to_conif_2 [Type],4,77,0.31462038042415064,31,32
conif_3_to_conif_2 [Type],4,77,0.0048193051587991365,33,32
decid_1_to_conif_3 [Type],4,77,0,11,33
decid_2_to_conif_3 [Type],4,77,0,12,33
decid_3_to_conif_3 [Type],4,77,0,13,33
mixt_1_to_conif_3 [Type],4,77,0,21,33
mixt_2_to_conif_3 [Type],4,77,5.7970454440448016e-5,22,33
mixt_3_to_conif_3 [Type],4,77,5.910748225996798e-4,23,33
conif_1_to_conif_3 [Type],4,77,0,31,33
conif_2_to_conif_3 [Type],4,77,0.03135761160616535,32,33
decid_2_to_decid_1 [Type],4,78,3.788596461036242e-4,12,11
decid_3_to_decid_1 [Type],4,78,0,13,11
mixt_1_to_decid_1 [Type],4,78,0.004947276547925483,21,11
mixt_2_to_decid_1 [Type],4,78,0,22,11
mixt_3_to_decid_1 [Type],4,78,0,23,11
conif_1_to_decid_1 [Type],4,78,0,31,11
conif_2_to_decid_1 [Type],4,78,0,32,11
conif_3_to_decid_1 [Type],4,78,0,33,11
decid_1_to_decid_2 [Type],4,78,0.4717189195587921,11,12
decid_3_to_decid_2 [Type],4,78,0.01840842883681182,13,12
mixt_1_to_decid_2 [Type],4,78,0.017783260663137512,21,12
mixt_2_to_decid_2 [Type],4,78,0.036507123725036505,22,12
mixt_3_to_decid_2 [Type],4,78,0.0014159754801594815,23,12
conif_1_to_decid_2 [Type],4,78,0,31,12
conif_2_to_decid_2 [Type],4,78,1.3621194641944e-4,32,12
conif_3_to_decid_2 [Type],4,78,0,33,12
decid_1_to_decid_3 [Type],4,78,0,11,13
decid_2_to_decid_3 [Type],4,78,0.15198538463138034,12,13
mixt_1_to_decid_3 [Type],4,78,0,21,13
mixt_2_to_decid_3 [Type],4,78,0.015145236159420539,22,13
mixt_3_to_decid_3 [Type],4,78,0.08139320935904248,23,13
conif_1_to_decid_3 [Type],4,78,0,31,13
conif_2_to_decid_3 [Type],4,78,0,32,13
conif_3_to_decid_3 [Type],4,78,0,33,13
decid_1_to_mixt_1 [Type],4,78,0.018602904784771446,11,21
decid_2_to_mixt_1 [Type],4,78,4.734960584107384e-5,12,21
decid_3_to_mixt_1 [Type],4,78,0,13,21
mixt_2_to_mixt_1 [Type],4,78,2.4301758764644354e-4,22,21
mixt_3_to_mixt_1 [Type],4,78,0,23,21
conif_1_to_mixt_1 [Type],4,78,0.03609691392362824,31,21
conif_2_to_mixt_1 [Type],4,78,8.175502116082312e-4,32,21
conif_3_to_mixt_1 [Type],4,78,0,33,21
decid_1_to_mixt_2 [Type],4,78,0.022512868917801687,11,22
decid_2_to_mixt_2 [Type],4,78,0.03768941257686109,12,22
decid_3_to_mixt_2 [Type],4,78,0.004412249696964632,13,22
mixt_1_to_mixt_2 [Type],4,78,0.6022269666745996,21,22
mixt_3_to_mixt_2 [Type],4,78,0.008655934429598888,23,22
conif_1_to_mixt_2 [Type],4,78,0.15766054402241603,31,22
conif_2_to_mixt_2 [Type],4,78,0.14716809656520935,32,22
conif_3_to_mixt_2 [Type],4,78,0.00704730415806043,33,22
decid_1_to_mixt_3 [Type],4,78,0,11,23
decid_2_to_mixt_3 [Type],4,78,0.010950103902893527,12,23
decid_3_to_mixt_3 [Type],4,78,0.061648709355559106,13,23
mixt_1_to_mixt_3 [Type],4,78,0,21,23
mixt_2_to_mixt_3 [Type],4,78,0.11645531635475392,22,23
conif_1_to_mixt_3 [Type],4,78,0,31,23
conif_2_to_mixt_3 [Type],4,78,0.024126511452592703,32,23
conif_3_to_mixt_3 [Type],4,78,0.24023214663212022,33,23
decid_1_to_conif_1 [Type],4,78,0,11,31
decid_2_to_conif_1 [Type],4,78,0,12,31
decid_3_to_conif_1 [Type],4,78,0,13,31
mixt_1_to_conif_1 [Type],4,78,1.510840287624049e-4,21,31
mixt_2_to_conif_1 [Type],4,78,0,22,31
mixt_3_to_conif_1 [Type],4,78,0,23,31
conif_2_to_conif_1 [Type],4,78,6.812453955060693e-4,32,31
conif_3_to_conif_1 [Type],4,78,0,33,31
decid_1_to_conif_2 [Type],4,78,0,11,32
decid_2_to_conif_2 [Type],4,78,0,12,32
decid_3_to_conif_2 [Type],4,78,0,13,32
mixt_1_to_conif_2 [Type],4,78,6.548624232023403e-4,21,32
mixt_2_to_conif_2 [Type],4,78,1.0414316241591504e-4,22,32
mixt_3_to_conif_2 [Type],4,78,0,23,32
conif_1_to_conif_2 [Type],4,78,0.34637388238296585,31,32
conif_3_to_conif_2 [Type],4,78,0.007754787465440671,33,32
decid_1_to_conif_3 [Type],4,78,0,11,33
decid_2_to_conif_3 [Type],4,78,0,12,33
decid_3_to_conif_3 [Type],4,78,0,13,33
mixt_1_to_conif_3 [Type],4,78,0,21,33
mixt_2_to_conif_3 [Type],4,78,8.678521543414863e-5,22,33
mixt_3_to_conif_3 [Type],4,78,0,23,33
conif_1_to_conif_3 [Type],4,78,0,31,33
conif_2_to_conif_3 [Type],4,78,0.04529152890634225,32,33
decid_2_to_decid_1 [Type],4,79,1.663478344703373e-4,12,11
decid_3_to_decid_1 [Type],4,79,0,13,11
mixt_1_to_decid_1 [Type],4,79,0.0022346396643576627,21,11
mixt_2_to_decid_1 [Type],4,79,3.1831420803540844e-5,22,11
mixt_3_to_decid_1 [Type],4,79,0,23,11
conif_1_to_decid_1 [Type],4,79,0,31,11
conif_2_to_decid_1 [Type],4,79,0,32,11
conif_3_to_decid_1 [Type],4,79,0,33,11
decid_1_to_decid_2 [Type],4,79,0.342283605341141,11,12
decid_3_to_decid_2 [Type],4,79,0.03294260770107338,13,12
mixt_1_to_decid_2 [Type],4,79,0.0099703387480099,21,12
mixt_2_to_decid_2 [Type],4,79,0.02053487934116982,22,12
mixt_3_to_decid_2 [Type],4,79,0.0013475797824800129,23,12
conif_1_to_decid_2 [Type],4,79,0,31,12
conif_2_to_decid_2 [Type],4,79,0,32,12
conif_3_to_decid_2 [Type],4,79,0,33,12
decid_1_to_decid_3 [Type],4,79,0,11,13
decid_2_to_decid_3 [Type],4,79,0.07208408564580815,12,13
mixt_1_to_decid_3 [Type],4,79,0,21,13
mixt_2_to_decid_3 [Type],4,79,0.007444311894630573,22,13
mixt_3_to_decid_3 [Type],4,79,0.03714625135220573,23,13
conif_1_to_decid_3 [Type],4,79,0,31,13
conif_2_to_decid_3 [Type],4,79,0,32,13
conif_3_to_decid_3 [Type],4,79,0,33,13
decid_1_to_mixt_1 [Type],4,79,0.03702785213613391,11,21
decid_2_to_mixt_1 [Type],4,79,2.4953213114620176e-4,12,21
decid_3_to_mixt_1 [Type],4,79,0,13,21
mixt_2_to_mixt_1 [Type],4,79,6.049703640639281e-4,22,21
mixt_3_to_mixt_1 [Type],4,79,0,23,21
conif_1_to_mixt_1 [Type],4,79,0.04127744567564662,31,21
conif_2_to_mixt_1 [Type],4,79,0.001892660882716557,32,21
conif_3_to_mixt_1 [Type],4,79,0,33,21
decid_1_to_mixt_2 [Type],4,79,0.13414382443481931,11,22
decid_2_to_mixt_2 [Type],4,79,0.12347462110123364,12,22
decid_3_to_mixt_2 [Type],4,79,0.022656662170350672,13,22
mixt_1_to_mixt_2 [Type],4,79,0.547749601127403,21,22
mixt_3_to_mixt_2 [Type],4,79,0.02730625162582523,23,22
conif_1_to_mixt_2 [Type],4,79,0.09429883569799746,31,22
conif_2_to_mixt_2 [Type],4,79,0.09202465185055264,32,22
conif_3_to_mixt_2 [Type],4,79,0.011197367078906839,33,22
decid_1_to_mixt_3 [Type],4,79,0,11,23
decid_2_to_mixt_3 [Type],4,79,0.02873110136631385,12,23
decid_3_to_mixt_3 [Type],4,79,0.19253483047254605,13,23
mixt_1_to_mixt_3 [Type],4,79,0,21,23
mixt_2_to_mixt_3 [Type],4,79,0.1092602136724895,22,23
conif_1_to_mixt_3 [Type],4,79,0,31,23
conif_2_to_mixt_3 [Type],4,79,0.007955288181670017,32,23
conif_3_to_mixt_3 [Type],4,79,0.09110674085361425,33,23
decid_1_to_conif_1 [Type],4,79,0,11,31
decid_2_to_conif_1 [Type],4,79,0,12,31
decid_3_to_conif_1 [Type],4,79,0,13,31
mixt_1_to_conif_1 [Type],4,79,8.68432643183481e-4,21,31
mixt_2_to_conif_1 [Type],4,79,0,22,31
mixt_3_to_conif_1 [Type],4,79,0,23,31
conif_2_to_conif_1 [Type],4,79,0.002253574775954559,32,31
conif_3_to_conif_1 [Type],4,79,0,33,31
decid_1_to_conif_2 [Type],4,79,0,11,32
decid_2_to_conif_2 [Type],4,79,0,12,32
decid_3_to_conif_2 [Type],4,79,0,13,32
mixt_1_to_conif_2 [Type],4,79,0.005637584300063225,21,32
mixt_2_to_conif_2 [Type],4,79,0.0017522354446387611,22,32
mixt_3_to_conif_2 [Type],4,79,0,23,32
conif_1_to_conif_2 [Type],4,79,0.40542551214845424,31,32
conif_3_to_conif_2 [Type],4,79,0.020897027935999013,33,32
decid_1_to_conif_3 [Type],4,79,0,11,33
decid_2_to_conif_3 [Type],4,79,0,12,33
decid_3_to_conif_3 [Type],4,79,0,13,33
mixt_1_to_conif_3 [Type],4,79,0,21,33
mixt_2_to_conif_3 [Type],4,79,2.387603596335497e-4,22,33
mixt_3_to_conif_3 [Type],4,79,0.005594719314748753,23,33
conif_1_to_conif_3 [Type],4,79,0,31,33
conif_2_to_conif_3 [Type],4,79,0.04882379201213438,32,33
decid_2_to_decid_1 [Type],4,80,4.441483674563207e-4,12,11
decid_3_to_decid_1 [Type],4,80,0,13,11
mixt_1_to_decid_1 [Type],4,80,0.005349793023088023,21,11
mixt_2_to_decid_1 [Type],4,80,1.3078135320032658e-5,22,11
mixt_3_to_decid_1 [Type],4,80,0,23,11
conif_1_to_decid_1 [Type],4,80,0,31,11
conif_2_to_decid_1 [Type],4,80,0,32,11
conif_3_to_decid_1 [Type],4,80,0,33,11
decid_1_to_decid_2 [Type],4,80,0.336713772840585,11,12
decid_3_to_decid_2 [Type],4,80,0.04144318434890426,13,12
mixt_1_to_decid_2 [Type],4,80,0.011271880166967008,21,12
mixt_2_to_decid_2 [Type],4,80,0.02605076714357024,22,12
mixt_3_to_decid_2 [Type],4,80,0.002149769595028106,23,12
conif_1_to_decid_2 [Type],4,80,0,31,12
conif_2_to_decid_2 [Type],4,80,0,32,12
conif_3_to_decid_2 [Type],4,80,0,33,12
decid_1_to_decid_3 [Type],4,80,0,11,13
decid_2_to_decid_3 [Type],4,80,0.07085701296876867,12,13
mixt_1_to_decid_3 [Type],4,80,0,21,13
mixt_2_to_decid_3 [Type],4,80,0.007587900905174916,22,13
mixt_3_to_decid_3 [Type],4,80,0.03781843359049497,23,13
conif_1_to_decid_3 [Type],4,80,0,31,13
conif_2_to_decid_3 [Type],4,80,0,32,13
conif_3_to_decid_3 [Type],4,80,2.755200493126386e-4,33,13
decid_1_to_mixt_1 [Type],4,80,0.040981019339795255,11,21
decid_2_to_mixt_1 [Type],4,80,3.7010993532393677e-4,12,21
decid_3_to_mixt_1 [Type],4,80,0,13,21
mixt_2_to_mixt_1 [Type],4,80,9.289730313326583e-4,22,21
mixt_3_to_mixt_1 [Type],4,80,0,23,21
conif_1_to_mixt_1 [Type],4,80,0.042921618209612156,31,21
conif_2_to_mixt_1 [Type],4,80,0.003359182618876022,32,21
conif_3_to_mixt_1 [Type],4,80,0,33,21
decid_1_to_mixt_2 [Type],4,80,0.12209743738770584,11,22
decid_2_to_mixt_2 [Type],4,80,0.12712238285228894,12,22
decid_3_to_mixt_2 [Type],4,80,0.028991687544775435,13,22
mixt_1_to_mixt_2 [Type],4,80,0.4934029559661851,21,22
mixt_3_to_mixt_2 [Type],4,80,0.03293313313809343,23,22
conif_1_to_mixt_2 [Type],4,80,0.09212931436230853,31,22
conif_2_to_mixt_2 [Type],4,80,0.11502502620496713,32,22
conif_3_to_mixt_2 [Type],4,80,0.013311741729808313,33,22
decid_1_to_mixt_3 [Type],4,80,0,11,23
decid_2_to_mixt_3 [Type],4,80,0.02518389947634636,12,23
decid_3_to_mixt_3 [Type],4,80,0.17624552895208567,13,23
mixt_1_to_mixt_3 [Type],4,80,0,21,23
mixt_2_to_mixt_3 [Type],4,80,0.1055962040327445,22,23
conif_1_to_mixt_3 [Type],4,80,0,31,23
conif_2_to_mixt_3 [Type],4,80,0.01030721452458705,32,23
conif_3_to_mixt_3 [Type],4,80,0.0933365743049337,33,23
decid_1_to_conif_1 [Type],4,80,0,11,31
decid_2_to_conif_1 [Type],4,80,0,12,31
decid_3_to_conif_1 [Type],4,80,0,13,31
mixt_1_to_conif_1 [Type],4,80,0.0021133955110961278,21,31
mixt_2_to_conif_1 [Type],4,80,0,22,31
mixt_3_to_conif_1 [Type],4,80,0,23,31
conif_2_to_conif_1 [Type],4,80,0.002906325776729779,32,31
conif_3_to_conif_1 [Type],4,80,2.755200493126386e-4,33,31
decid_1_to_conif_2 [Type],4,80,0,11,32
decid_2_to_conif_2 [Type],4,80,0,12,32
decid_3_to_conif_2 [Type],4,80,0,13,32
mixt_1_to_conif_2 [Type],4,80,0.009138950442510119,21,32
mixt_2_to_conif_2 [Type],4,80,0.002723944294913294,22,32
mixt_3_to_conif_2 [Type],4,80,5.9653413719606974e-5,23,32
conif_1_to_conif_2 [Type],4,80,0.3921289923573358,31,32
conif_3_to_conif_2 [Type],4,80,0.023978955201371055,33,32
decid_1_to_conif_3 [Type],4,80,0,11,33
decid_2_to_conif_3 [Type],4,80,0,12,33
decid_3_to_conif_3 [Type],4,80,0,13,33
mixt_1_to_conif_3 [Type],4,80,0,21,33
mixt_2_to_conif_3 [Type],4,80,6.541164242088726e-4,22,33
mixt_3_to_conif_3 [Type],4,80,0.006583350038893543,23,33
conif_1_to_conif_3 [Type],4,80,0,31,33
conif_2_to_conif_3 [Type],4,80,0.03598875344871444,32,33
decid_2_to_decid_1 [Type],4,81,5.668399132827684e-4,12,11
decid_3_to_decid_1 [Type],4,81,0,13,11
mixt_1_to_decid_1 [Type],4,81,0.002506919573034727,21,11
mixt_2_to_decid_1 [Type],4,81,3.026680186535291e-5,22,11
mixt_3_to_decid_1 [Type],4,81,0,23,11
conif_1_to_decid_1 [Type],4,81,0,31,11
conif_2_to_decid_1 [Type],4,81,0,32,11
conif_3_to_decid_1 [Type],4,81,0,33,11
decid_1_to_decid_2 [Type],4,81,0.33754326868593976,11,12
decid_3_to_decid_2 [Type],4,81,0.02160081905954292,13,12
mixt_1_to_decid_2 [Type],4,81,0.011069250337574443,21,12
mixt_2_to_decid_2 [Type],4,81,0.025123918803800827,22,12
mixt_3_to_decid_2 [Type],4,81,0.001812507783379269,23,12
conif_1_to_decid_2 [Type],4,81,0,31,12
conif_2_to_decid_2 [Type],4,81,4.408102093789168e-5,32,12
conif_3_to_decid_2 [Type],4,81,0,33,12
decid_1_to_decid_3 [Type],4,81,0,11,13
decid_2_to_decid_3 [Type],4,81,0.06396490851995562,12,13
mixt_1_to_decid_3 [Type],4,81,0,21,13
mixt_2_to_decid_3 [Type],4,81,0.009040054187353097,22,13
mixt_3_to_decid_3 [Type],4,81,0.03724629237660737,23,13
conif_1_to_decid_3 [Type],4,81,0,31,13
conif_2_to_decid_3 [Type],4,81,0,32,13
conif_3_to_decid_3 [Type],4,81,0,33,13
decid_1_to_mixt_1 [Type],4,81,0.045604221008059054,11,21
decid_2_to_mixt_1 [Type],4,81,1.5112588872756572e-4,12,21
decid_3_to_mixt_1 [Type],4,81,0,13,21
mixt_2_to_mixt_1 [Type],4,81,6.156051426343678e-4,22,21
mixt_3_to_mixt_1 [Type],4,81,0,23,21
conif_1_to_mixt_1 [Type],4,81,0.030876012063740133,31,21
conif_2_to_mixt_1 [Type],4,81,9.261098765144249e-4,32,21
conif_3_to_mixt_1 [Type],4,81,0,33,21
decid_1_to_mixt_2 [Type],4,81,0.13040524152636024,11,22
decid_2_to_mixt_2 [Type],4,81,0.15148076712835845,12,22
decid_3_to_mixt_2 [Type],4,81,0.01593899153758338,13,22
mixt_1_to_mixt_2 [Type],4,81,0.535225279639286,21,22
mixt_3_to_mixt_2 [Type],4,81,0.024993766034822174,23,22
conif_1_to_mixt_2 [Type],4,81,0.07379013680675639,31,22
conif_2_to_mixt_2 [Type],4,81,0.07335046445763271,32,22
conif_3_to_mixt_2 [Type],4,81,0.008187463791781813,33,22
decid_1_to_mixt_3 [Type],4,81,0,11,23
decid_2_to_mixt_3 [Type],4,81,0.03385607888223663,12,23
decid_3_to_mixt_3 [Type],4,81,0.25521757895284947,13,23
mixt_1_to_mixt_3 [Type],4,81,0,21,23
mixt_2_to_mixt_3 [Type],4,81,0.11313958921580958,22,23
conif_1_to_mixt_3 [Type],4,81,0,31,23
conif_2_to_mixt_3 [Type],4,81,0.004816323869098471,32,23
conif_3_to_mixt_3 [Type],4,81,0.04572920706479522,33,23
decid_1_to_conif_1 [Type],4,81,0,11,31
decid_2_to_conif_1 [Type],4,81,0,12,31
decid_3_to_conif_1 [Type],4,81,0,13,31
mixt_1_to_conif_1 [Type],4,81,0.0017066149117352936,21,31
mixt_2_to_conif_1 [Type],4,81,0,22,31
mixt_3_to_conif_1 [Type],4,81,0,23,31
conif_2_to_conif_1 [Type],4,81,5.732049237477943e-4,32,31
conif_3_to_conif_1 [Type],4,81,0,33,31
decid_1_to_conif_2 [Type],4,81,0,11,32
decid_2_to_conif_2 [Type],4,81,0,12,32
decid_3_to_conif_2 [Type],4,81,0,13,32
mixt_1_to_conif_2 [Type],4,81,0.013210504997859807,21,32
mixt_2_to_conif_2 [Type],4,81,0.0036588323487083407,22,32
mixt_3_to_conif_2 [Type],4,81,0,23,32
conif_1_to_conif_2 [Type],4,81,0.47004944026633866,31,32
conif_3_to_conif_2 [Type],4,81,0.02811875019051535,33,32
decid_1_to_conif_3 [Type],4,81,0,11,33
decid_2_to_conif_3 [Type],4,81,0,12,33
decid_3_to_conif_3 [Type],4,81,0,13,33
mixt_1_to_conif_3 [Type],4,81,0,21,33
mixt_2_to_conif_3 [Type],4,81,0.0015851950819337768,22,33
mixt_3_to_conif_3 [Type],4,81,0.010382537035297235,23,33
conif_1_to_conif_3 [Type],4,81,0,31,33
conif_2_to_conif_3 [Type],4,81,0.06275551543981273,32,33
decid_2_to_decid_1 [Type],4,82,0,12,11
decid_3_to_decid_1 [Type],4,82,0,13,11
mixt_1_to_decid_1 [Type],4,82,0.0017091108030926616,21,11
mixt_2_to_decid_1 [Type],4,82,0,22,11
mixt_3_to_decid_1 [Type],4,82,0,23,11
conif_1_to_decid_1 [Type],4,82,0,31,11
conif_2_to_decid_1 [Type],4,82,0,32,11
conif_3_to_decid_1 [Type],4,82,0,33,11
decid_1_to_decid_2 [Type],4,82,0.3417194113956169,11,12
