StratumID,TransitionGroupID,Amount,Timestep,TertiaryStratumID,srcClassID,destClassID
NA,conif_3_to_mixt_2 [Type],0.007490742176340381,4,7,33,22
NA,decid_1_to_mixt_3 [Type],0,4,7,11,23
NA,decid_2_to_mixt_3 [Type],5.95498782996029e-4,4,7,12,23
NA,decid_3_to_mixt_3 [Type],0.0020512842113267205,4,7,13,23
NA,mixt_1_to_mixt_3 [Type],0,4,7,21,23
NA,mixt_2_to_mixt_3 [Type],0.11817895001831125,4,7,22,23
NA,conif_1_to_mixt_3 [Type],0,4,7,31,23
NA,conif_2_to_mixt_3 [Type],0.04144610933312265,4,7,32,23
NA,conif_3_to_mixt_3 [Type],0.14772764963071805,4,7,33,23
NA,decid_1_to_conif_1 [Type],0,4,7,11,31
NA,decid_2_to_conif_1 [Type],0,4,7,12,31
NA,decid_3_to_conif_1 [Type],0,4,7,13,31
NA,mixt_1_to_conif_1 [Type],0,4,7,21,31
NA,mixt_2_to_conif_1 [Type],0,4,7,22,31
NA,mixt_3_to_conif_1 [Type],0,4,7,23,31
NA,conif_2_to_conif_1 [Type],0,4,7,32,31
NA,conif_3_to_conif_1 [Type],0,4,7,33,31
NA,decid_1_to_conif_2 [Type],0,4,7,11,32
NA,decid_2_to_conif_2 [Type],0,4,7,12,32
NA,decid_3_to_conif_2 [Type],0,4,7,13,32
NA,mixt_1_to_conif_2 [Type],0,4,7,21,32
NA,mixt_2_to_conif_2 [Type],2.178411963543736e-4,4,7,22,32
NA,mixt_3_to_conif_2 [Type],0,4,7,23,32
NA,conif_1_to_conif_2 [Type],0.26253159449179997,4,7,31,32
NA,conif_3_to_conif_2 [Type],0.010000251268939886,4,7,33,32
NA,decid_1_to_conif_3 [Type],0,4,7,11,33
NA,decid_2_to_conif_3 [Type],0,4,7,12,33
NA,decid_3_to_conif_3 [Type],0,4,7,13,33
NA,mixt_1_to_conif_3 [Type],0,4,7,21,33
NA,mixt_2_to_conif_3 [Type],0,4,7,22,33
NA,mixt_3_to_conif_3 [Type],0,4,7,23,33
NA,conif_1_to_conif_3 [Type],0,4,7,31,33
NA,conif_2_to_conif_3 [Type],0.13422391978594606,4,7,32,33
NA,decid_2_to_decid_1 [Type],0.002250081856754127,4,8,12,11
NA,decid_3_to_decid_1 [Type],3.297609322967521e-4,4,8,13,11
NA,mixt_1_to_decid_1 [Type],0.006518530335703487,4,8,21,11
NA,mixt_2_to_decid_1 [Type],5.425788778035123e-5,4,8,22,11
NA,mixt_3_to_decid_1 [Type],0,4,8,23,11
NA,conif_1_to_decid_1 [Type],0,4,8,31,11
NA,conif_2_to_decid_1 [Type],0,4,8,32,11
NA,conif_3_to_decid_1 [Type],0,4,8,33,11
NA,decid_1_to_decid_2 [Type],0.5900758226393374,4,8,11,12
NA,decid_3_to_decid_2 [Type],0.023464656521120286,4,8,13,12
NA,mixt_1_to_decid_2 [Type],0.08847564565461064,4,8,21,12
NA,mixt_2_to_decid_2 [Type],0.08029487190075213,4,8,22,12
NA,mixt_3_to_decid_2 [Type],0.0023011459507780163,4,8,23,12
NA,conif_1_to_decid_2 [Type],0.0017376207740883443,4,8,31,12
NA,conif_2_to_decid_2 [Type],3.358522344933945e-4,4,8,32,12
NA,conif_3_to_decid_2 [Type],0,4,8,33,12
NA,decid_1_to_decid_3 [Type],0,4,8,11,13
NA,decid_2_to_decid_3 [Type],0.19284238365515682,4,8,12,13
NA,mixt_1_to_decid_3 [Type],0,4,8,21,13
NA,mixt_2_to_decid_3 [Type],0.02714393788983127,4,8,22,13
NA,mixt_3_to_decid_3 [Type],0.08447516764218466,4,8,23,13
NA,conif_1_to_decid_3 [Type],0,4,8,31,13
NA,conif_2_to_decid_3 [Type],0,4,8,32,13
NA,conif_3_to_decid_3 [Type],0,4,8,33,13
NA,decid_1_to_mixt_1 [Type],6.804154561664832e-4,4,8,11,21
NA,decid_2_to_mixt_1 [Type],0,4,8,12,21
NA,decid_3_to_mixt_1 [Type],0,4,8,13,21
NA,mixt_2_to_mixt_1 [Type],8.138793572975977e-5,4,8,22,21
NA,mixt_3_to_mixt_1 [Type],0,4,8,23,21
NA,conif_1_to_mixt_1 [Type],0.03534692476748125,4,8,31,21
NA,conif_2_to_mixt_1 [Type],3.358522344933945e-4,4,8,32,21
NA,conif_3_to_mixt_1 [Type],0,4,8,33,21
NA,decid_1_to_mixt_2 [Type],0.0027569259275922464,4,8,11,22
NA,decid_2_to_mixt_2 [Type],0.0025876099590168566,4,8,12,22
NA,decid_3_to_mixt_2 [Type],1.0990822696266278e-4,4,8,13,22
NA,mixt_1_to_mixt_2 [Type],0.5197863806093647,4,8,21,22
NA,mixt_3_to_mixt_2 [Type],0.00537762214364057,4,8,23,22
NA,conif_1_to_mixt_2 [Type],0.17084380241115005,4,8,31,22
NA,conif_2_to_mixt_2 [Type],0.09001509248746109,4,8,32,22
NA,conif_3_to_mixt_2 [Type],0.004788535097886126,4,8,33,22
NA,decid_1_to_mixt_3 [Type],0,4,8,11,23
NA,decid_2_to_mixt_3 [Type],0.0011117665359344775,4,8,12,23
NA,decid_3_to_mixt_3 [Type],0.006726657369951261,4,8,13,23
NA,mixt_1_to_mixt_3 [Type],0,4,8,21,23
NA,mixt_2_to_mixt_3 [Type],0.13702632510522605,4,8,22,23
NA,conif_1_to_mixt_3 [Type],0,4,8,31,23
NA,conif_2_to_mixt_3 [Type],0.13815291987315415,4,8,32,23
NA,conif_3_to_mixt_3 [Type],0.24356967504069016,4,8,33,23
NA,decid_1_to_conif_1 [Type],0,4,8,11,31
NA,decid_2_to_conif_1 [Type],0,4,8,12,31
NA,decid_3_to_conif_1 [Type],0,4,8,13,31
NA,mixt_1_to_conif_1 [Type],0,4,8,21,31
NA,mixt_2_to_conif_1 [Type],0,4,8,22,31
NA,mixt_3_to_conif_1 [Type],0,4,8,23,31
NA,conif_2_to_conif_1 [Type],6.718173415334316e-4,4,8,32,31
NA,conif_3_to_conif_1 [Type],0,4,8,33,31
NA,decid_1_to_conif_2 [Type],0,4,8,11,32
NA,decid_2_to_conif_2 [Type],0,4,8,12,32
NA,decid_3_to_conif_2 [Type],0,4,8,13,32
NA,mixt_1_to_conif_2 [Type],0,4,8,21,32
NA,mixt_2_to_conif_2 [Type],5.425788778035123e-5,4,8,22,32
NA,mixt_3_to_conif_2 [Type],0,4,8,23,32
NA,conif_1_to_conif_2 [Type],0.36262256080090194,4,8,31,32
NA,conif_3_to_conif_2 [Type],0.0031898007903371495,4,8,33,32
NA,decid_1_to_conif_3 [Type],0,4,8,11,33
NA,decid_2_to_conif_3 [Type],0,4,8,12,33
NA,decid_3_to_conif_3 [Type],0,4,8,13,33
NA,mixt_1_to_conif_3 [Type],0,4,8,21,33
NA,mixt_2_to_conif_3 [Type],0,4,8,22,33
NA,mixt_3_to_conif_3 [Type],1.532449629716437e-4,4,8,23,33
NA,conif_1_to_conif_3 [Type],0,4,8,31,33
NA,conif_2_to_conif_3 [Type],0.1550728151989368,4,8,32,33
NA,decid_2_to_decid_1 [Type],0.0036439802744395733,4,9,12,11
NA,decid_3_to_decid_1 [Type],8.755291332744886e-4,4,9,13,11
NA,mixt_1_to_decid_1 [Type],0.00806371875576295,4,9,21,11
NA,mixt_2_to_decid_1 [Type],9.497127140467576e-5,4,9,22,11
NA,mixt_3_to_decid_1 [Type],0,4,9,23,11
NA,conif_1_to_decid_1 [Type],0,4,9,31,11
NA,conif_2_to_decid_1 [Type],0,4,9,32,11
NA,conif_3_to_decid_1 [Type],0,4,9,33,11
NA,decid_1_to_decid_2 [Type],0.5580763374547794,4,9,11,12
NA,decid_3_to_decid_2 [Type],0.031114150188478518,4,9,13,12
NA,mixt_1_to_decid_2 [Type],0.07659070951151836,4,9,21,12
NA,mixt_2_to_decid_2 [Type],0.07894729701747527,4,9,22,12
NA,mixt_3_to_decid_2 [Type],0.003992031904382687,4,9,23,12
NA,conif_1_to_decid_2 [Type],0,4,9,31,12
NA,conif_2_to_decid_2 [Type],0,4,9,32,12
NA,conif_3_to_decid_2 [Type],0,4,9,33,12
NA,decid_1_to_decid_3 [Type],0,4,9,11,13
NA,decid_2_to_decid_3 [Type],0.1696277897680264,4,9,12,13
NA,mixt_1_to_decid_3 [Type],0,4,9,21,13
NA,mixt_2_to_decid_3 [Type],0.022377634728612428,4,9,22,13
NA,mixt_3_to_decid_3 [Type],0.0908950059443574,4,9,23,13
NA,conif_1_to_decid_3 [Type],0,4,9,31,13
NA,conif_2_to_decid_3 [Type],0,4,9,32,13
NA,conif_3_to_decid_3 [Type],6.722689835457762e-4,4,9,33,13
NA,decid_1_to_mixt_1 [Type],7.30620394169823e-4,4,9,11,21
NA,decid_2_to_mixt_1 [Type],3.583651383542996e-5,4,9,12,21
NA,decid_3_to_mixt_1 [Type],0,4,9,13,21
NA,mixt_2_to_mixt_1 [Type],1.8995156406520497e-4,4,9,22,21
NA,mixt_3_to_mixt_1 [Type],0,4,9,23,21
NA,conif_1_to_mixt_1 [Type],0.05202919420023855,4,9,31,21
NA,conif_2_to_mixt_1 [Type],0,4,9,32,21
NA,conif_3_to_mixt_1 [Type],0,4,9,33,21
NA,decid_1_to_mixt_2 [Type],0.004978797953942959,4,9,11,22
NA,decid_2_to_mixt_2 [Type],0.0059485292678295165,4,9,12,22
NA,decid_3_to_mixt_2 [Type],3.8902938643969875e-4,4,9,13,22
NA,mixt_1_to_mixt_2 [Type],0.509147466880014,4,9,21,22
NA,mixt_3_to_mixt_2 [Type],0.010457512900023502,4,9,23,22
NA,conif_1_to_mixt_2 [Type],0.16576625221347818,4,9,31,22
NA,conif_2_to_mixt_2 [Type],0.10208056349356376,4,9,32,22
NA,conif_3_to_mixt_2 [Type],0.006743165246296257,4,9,33,22
NA,decid_1_to_mixt_3 [Type],0,4,9,11,23
NA,decid_2_to_mixt_3 [Type],0.0015421315683128434,4,9,12,23
NA,decid_3_to_mixt_3 [Type],0.011245651632423193,4,9,13,23
NA,mixt_1_to_mixt_3 [Type],0,4,9,21,23
NA,mixt_2_to_mixt_3 [Type],0.12673996088425699,4,9,22,23
NA,conif_1_to_mixt_3 [Type],0,4,9,31,23
NA,conif_2_to_mixt_3 [Type],0.1129344748545128,4,9,32,23
NA,conif_3_to_mixt_3 [Type],0.17939833245709647,4,9,33,23
NA,decid_1_to_conif_1 [Type],0,4,9,11,31
NA,decid_2_to_conif_1 [Type],0,4,9,12,31
NA,decid_3_to_conif_1 [Type],0,4,9,13,31
NA,mixt_1_to_conif_1 [Type],0,4,9,21,31
NA,mixt_2_to_conif_1 [Type],0,4,9,22,31
NA,mixt_3_to_conif_1 [Type],0,4,9,23,31
NA,conif_2_to_conif_1 [Type],0,4,9,32,31
NA,conif_3_to_conif_1 [Type],0,4,9,33,31
NA,decid_1_to_conif_2 [Type],0,4,9,11,32
NA,decid_2_to_conif_2 [Type],0,4,9,12,32
NA,decid_3_to_conif_2 [Type],0,4,9,13,32
NA,mixt_1_to_conif_2 [Type],0,4,9,21,32
NA,mixt_2_to_conif_2 [Type],4.748450820601935e-5,4,9,22,32
NA,mixt_3_to_conif_2 [Type],0,4,9,23,32
NA,conif_1_to_conif_2 [Type],0.3322081567240087,4,9,31,32
NA,conif_3_to_conif_2 [Type],0.0053908748518556315,4,9,33,32
NA,decid_1_to_conif_3 [Type],0,4,9,11,33
NA,decid_2_to_conif_3 [Type],0,4,9,12,33
NA,decid_3_to_conif_3 [Type],0,4,9,13,33
NA,mixt_1_to_conif_3 [Type],0,4,9,21,33
NA,mixt_2_to_conif_3 [Type],4.748450820601935e-5,4,9,22,33
NA,mixt_3_to_conif_3 [Type],6.642312257305605e-4,4,9,23,33
NA,conif_1_to_conif_3 [Type],0,4,9,31,33
NA,conif_2_to_conif_3 [Type],0.15421620756428245,4,9,32,33
NA,decid_2_to_decid_1 [Type],6.273245229111435e-4,4,18,12,11
NA,decid_3_to_decid_1 [Type],0,4,18,13,11
NA,mixt_1_to_decid_1 [Type],0.008001022515972456,4,18,21,11
NA,mixt_2_to_decid_1 [Type],1.3162830798996161e-5,4,18,22,11
NA,mixt_3_to_decid_1 [Type],0,4,18,23,11
NA,conif_1_to_decid_1 [Type],0,4,18,31,11
NA,conif_2_to_decid_1 [Type],0,4,18,32,11
NA,conif_3_to_decid_1 [Type],0,4,18,33,11
NA,decid_1_to_decid_2 [Type],0.5695666393681456,4,18,11,12
NA,decid_3_to_decid_2 [Type],0.02976747595987539,4,18,13,12
NA,mixt_1_to_decid_2 [Type],0.0514528023721319,4,18,21,12
NA,mixt_2_to_decid_2 [Type],0.06372416662572622,4,18,22,12
NA,mixt_3_to_decid_2 [Type],0.003911722173916887,4,18,23,12
NA,conif_1_to_decid_2 [Type],7.88954757928062e-4,4,18,31,12
NA,conif_2_to_decid_2 [Type],7.291287881557862e-4,4,18,32,12
NA,conif_3_to_decid_2 [Type],0,4,18,33,12
NA,decid_1_to_decid_3 [Type],0,4,18,11,13
NA,decid_2_to_decid_3 [Type],0.1316906405685535,4,18,12,13
NA,mixt_1_to_decid_3 [Type],0,4,18,21,13
NA,mixt_2_to_decid_3 [Type],0.019634122521057673,4,18,22,13
NA,mixt_3_to_decid_3 [Type],0.09146698657936436,4,18,23,13
NA,conif_1_to_decid_3 [Type],0,4,18,31,13
NA,conif_2_to_decid_3 [Type],2.4298384516152627e-4,4,18,32,13
NA,conif_3_to_decid_3 [Type],0,4,18,33,13
NA,decid_1_to_mixt_1 [Type],0.0036767010565691427,4,18,11,21
NA,decid_2_to_mixt_1 [Type],1.279860751202122e-5,4,18,12,21
NA,decid_3_to_mixt_1 [Type],0,4,18,13,21
NA,mixt_2_to_mixt_1 [Type],9.214345439045868e-5,4,18,22,21
NA,mixt_3_to_mixt_1 [Type],0,4,18,23,21
NA,conif_1_to_mixt_1 [Type],0.025563335110933894,4,18,31,21
NA,conif_2_to_mixt_1 [Type],4.8602676017972524e-4,4,18,32,21
NA,conif_3_to_mixt_1 [Type],0,4,18,33,21
NA,decid_1_to_mixt_2 [Type],0.006532524340944534,4,18,11,22
NA,decid_2_to_mixt_2 [Type],0.006574456853703725,4,18,12,22
NA,decid_3_to_mixt_2 [Type],0,4,18,13,22
NA,mixt_1_to_mixt_2 [Type],0.5271600717784135,4,18,21,22
NA,mixt_3_to_mixt_2 [Type],0.018861651159748583,4,18,23,22
NA,conif_1_to_mixt_2 [Type],0.3098256060919755,4,18,31,22
NA,conif_2_to_mixt_2 [Type],0.18350341907227374,4,18,32,22
NA,conif_3_to_mixt_2 [Type],0.011428946775838833,4,18,33,22
NA,decid_1_to_mixt_3 [Type],0,4,18,11,23
NA,decid_2_to_mixt_3 [Type],8.962984681615271e-4,4,18,12,23
NA,decid_3_to_mixt_3 [Type],0.004837237667235317,4,18,13,23
NA,mixt_1_to_mixt_3 [Type],0,4,18,21,23
NA,mixt_2_to_mixt_3 [Type],0.08761945070609489,4,18,22,23
NA,conif_1_to_mixt_3 [Type],0,4,18,31,23
NA,conif_2_to_mixt_3 [Type],0.06089180695154783,4,18,32,23
NA,conif_3_to_mixt_3 [Type],0.21888550126126838,4,18,33,23
NA,decid_1_to_conif_1 [Type],0,4,18,11,31
NA,decid_2_to_conif_1 [Type],0,4,18,12,31
NA,decid_3_to_conif_1 [Type],0,4,18,13,31
NA,mixt_1_to_conif_1 [Type],0,4,18,21,31
NA,mixt_2_to_conif_1 [Type],0,4,18,22,31
NA,mixt_3_to_conif_1 [Type],0,4,18,23,31
NA,conif_2_to_conif_1 [Type],2.4298384516152627e-4,4,18,32,31
NA,conif_3_to_conif_1 [Type],0,4,18,33,31
NA,decid_1_to_conif_2 [Type],0,4,18,11,32
NA,decid_2_to_conif_2 [Type],0,4,18,12,32
NA,decid_3_to_conif_2 [Type],0,4,18,13,32
NA,mixt_1_to_conif_2 [Type],1.7809439143900985e-4,4,18,21,32
NA,mixt_2_to_conif_2 [Type],3.9489012197746476e-5,4,18,22,32
NA,mixt_3_to_conif_2 [Type],0,4,18,23,32
NA,conif_1_to_conif_2 [Type],0.21770377624363413,4,18,31,32
NA,conif_3_to_conif_2 [Type],0.009662062339712785,4,18,33,32
NA,decid_1_to_conif_3 [Type],0,4,18,11,33
NA,decid_2_to_conif_3 [Type],0,4,18,12,33
NA,decid_3_to_conif_3 [Type],0,4,18,13,33
NA,mixt_1_to_conif_3 [Type],0,4,18,21,33
NA,mixt_2_to_conif_3 [Type],0,4,18,22,33
NA,mixt_3_to_conif_3 [Type],0,4,18,23,33
NA,conif_1_to_conif_3 [Type],0,4,18,31,33
NA,conif_2_to_conif_3 [Type],0.05316239104799603,4,18,32,33
NA,decid_2_to_decid_1 [Type],4.3610578586861237e-4,4,19,12,11
NA,decid_3_to_decid_1 [Type],1.2900728944864603e-4,4,19,13,11
NA,mixt_1_to_decid_1 [Type],0.00756666315693777,4,19,21,11
NA,mixt_2_to_decid_1 [Type],4.606532987527778e-5,4,19,22,11
NA,mixt_3_to_decid_1 [Type],0,4,19,23,11
NA,conif_1_to_decid_1 [Type],0,4,19,31,11
NA,conif_2_to_decid_1 [Type],0,4,19,32,11
NA,conif_3_to_decid_1 [Type],0,4,19,33,11
NA,decid_1_to_decid_2 [Type],0.49164160367057186,4,19,11,12
NA,decid_3_to_decid_2 [Type],0.019672344743092207,4,19,13,12
NA,mixt_1_to_decid_2 [Type],0.0329065662803989,4,19,21,12
NA,mixt_2_to_decid_2 [Type],0.05470029148682476,4,19,22,12
NA,mixt_3_to_decid_2 [Type],0.007856952810253004,4,19,23,12
NA,conif_1_to_decid_2 [Type],0,4,19,31,12
NA,conif_2_to_decid_2 [Type],0,4,19,32,12
NA,conif_3_to_decid_2 [Type],0,4,19,33,12
NA,decid_1_to_decid_3 [Type],0,4,19,11,13
NA,decid_2_to_decid_3 [Type],0.1254061461423862,4,19,12,13
NA,mixt_1_to_decid_3 [Type],0,4,19,21,13
NA,mixt_2_to_decid_3 [Type],0.01757596373648218,4,19,22,13
NA,mixt_3_to_decid_3 [Type],0.06470186106479825,4,19,23,13
NA,conif_1_to_decid_3 [Type],0,4,19,31,13
NA,conif_2_to_decid_3 [Type],0,4,19,32,13
NA,conif_3_to_decid_3 [Type],0,4,19,33,13
NA,decid_1_to_mixt_1 [Type],0.004439725561972363,4,19,11,21
NA,decid_2_to_mixt_1 [Type],1.8957166284527815e-5,4,19,12,21
NA,decid_3_to_mixt_1 [Type],0,4,19,13,21
NA,mixt_2_to_mixt_1 [Type],1.9348864817381184e-4,4,19,22,21
NA,mixt_3_to_mixt_1 [Type],0,4,19,23,21
NA,conif_1_to_mixt_1 [Type],0.041260158468917174,4,19,31,21
NA,conif_2_to_mixt_1 [Type],7.446017413696993e-4,4,19,32,21
NA,conif_3_to_mixt_1 [Type],0,4,19,33,21
NA,decid_1_to_mixt_2 [Type],0.007681093198942834,4,19,11,22
NA,decid_2_to_mixt_2 [Type],0.008720321868357916,4,19,12,22
NA,decid_3_to_mixt_2 [Type],2.580312260732631e-4,4,19,13,22
NA,mixt_1_to_mixt_2 [Type],0.5256948009420632,4,19,21,22
NA,mixt_3_to_mixt_2 [Type],0.024473386363527472,4,19,23,22
NA,conif_1_to_mixt_2 [Type],0.2681937353656161,4,19,31,22
NA,conif_2_to_mixt_2 [Type],0.23099685598543873,4,19,32,22
NA,conif_3_to_mixt_2 [Type],0.024035555818723187,4,19,33,22
NA,decid_1_to_mixt_3 [Type],0,4,19,11,23
NA,decid_2_to_mixt_3 [Type],0.0012424544686837624,4,19,12,23
NA,decid_3_to_mixt_3 [Type],0.005173340446015473,4,19,13,23
NA,mixt_1_to_mixt_3 [Type],0,4,19,21,23
NA,mixt_2_to_mixt_3 [Type],0.0734324539177783,4,19,22,23
NA,conif_1_to_mixt_3 [Type],0,4,19,31,23
NA,conif_2_to_mixt_3 [Type],0.037162424652177006,4,19,32,23
NA,conif_3_to_mixt_3 [Type],0.26813932147542663,4,19,33,23
NA,decid_1_to_conif_1 [Type],0,4,19,11,31
NA,decid_2_to_conif_1 [Type],0,4,19,12,31
NA,decid_3_to_conif_1 [Type],0,4,19,13,31
NA,mixt_1_to_conif_1 [Type],0,4,19,21,31
NA,mixt_2_to_conif_1 [Type],0,4,19,22,31
NA,mixt_3_to_conif_1 [Type],0,4,19,23,31
NA,conif_2_to_conif_1 [Type],0.0014897587415402258,4,19,32,31
NA,conif_3_to_conif_1 [Type],0.0013201325887463033,4,19,33,31
NA,decid_1_to_conif_2 [Type],0,4,19,11,32
NA,decid_2_to_conif_2 [Type],0,4,19,12,32
NA,decid_3_to_conif_2 [Type],0,4,19,13,32
NA,mixt_1_to_conif_2 [Type],6.915868468448938e-5,4,19,21,32
NA,mixt_2_to_conif_2 [Type],1.842587730360723e-5,4,19,22,32
NA,mixt_3_to_conif_2 [Type],0,4,19,23,32
NA,conif_1_to_conif_2 [Type],0.22867859561609472,4,19,31,32
NA,conif_3_to_conif_2 [Type],0.01061037978940027,4,19,33,32
NA,decid_1_to_conif_3 [Type],0,4,19,11,33
NA,decid_2_to_conif_3 [Type],0,4,19,12,33
NA,decid_3_to_conif_3 [Type],0,4,19,13,33
NA,mixt_1_to_conif_3 [Type],0,4,19,21,33
NA,mixt_2_to_conif_3 [Type],1.842587730360723e-5,4,19,22,33
NA,mixt_3_to_conif_3 [Type],0,4,19,23,33
NA,conif_1_to_conif_3 [Type],0,4,19,31,33
NA,conif_2_to_conif_3 [Type],0.024681209255045133,4,19,32,33
NA,decid_2_to_decid_1 [Type],2.6427201450907045e-4,4,20,12,11
NA,decid_3_to_decid_1 [Type],0,4,20,13,11
NA,mixt_1_to_decid_1 [Type],0.006237038009066831,4,20,21,11
NA,mixt_2_to_decid_1 [Type],3.4232507198805884e-5,4,20,22,11
NA,mixt_3_to_decid_1 [Type],0,4,20,23,11
NA,conif_1_to_decid_1 [Type],0,4,20,31,11
NA,conif_2_to_decid_1 [Type],0,4,20,32,11
NA,conif_3_to_decid_1 [Type],0,4,20,33,11
NA,decid_1_to_decid_2 [Type],0.5133572853398964,4,20,11,12
NA,decid_3_to_decid_2 [Type],0.013812202630038684,4,20,13,12
NA,mixt_1_to_decid_2 [Type],0.025673912137562982,4,20,21,12
NA,mixt_2_to_decid_2 [Type],0.04082477306769783,4,20,22,12
NA,mixt_3_to_decid_2 [Type],0.002582426623191858,4,20,23,12
NA,conif_1_to_decid_2 [Type],0,4,20,31,12
NA,conif_2_to_decid_2 [Type],2.810172881116957e-4,4,20,32,12
NA,conif_3_to_decid_2 [Type],0,4,20,33,12
NA,decid_1_to_decid_3 [Type],0,4,20,11,13
NA,decid_2_to_decid_3 [Type],0.1269548959112674,4,20,12,13
NA,mixt_1_to_decid_3 [Type],0,4,20,21,13
NA,mixt_2_to_decid_3 [Type],0.014768880193498313,4,20,22,13
NA,mixt_3_to_decid_3 [Type],0.05826552365649529,4,20,23,13
NA,conif_1_to_decid_3 [Type],0,4,20,31,13
NA,conif_2_to_decid_3 [Type],7.024691800316951e-5,4,20,32,13
NA,conif_3_to_decid_3 [Type],0,4,20,33,13
NA,decid_1_to_mixt_1 [Type],0.006167258458405378,4,20,11,21
NA,decid_2_to_mixt_1 [Type],2.1139191005548064e-5,4,20,12,21
NA,decid_3_to_mixt_1 [Type],0,4,20,13,21
NA,mixt_2_to_mixt_1 [Type],4.2790817110227586e-5,4,20,22,21
NA,mixt_3_to_mixt_1 [Type],0,4,20,23,21
NA,conif_1_to_mixt_1 [Type],0.033223738006004644,4,20,31,21
NA,conif_2_to_mixt_1 [Type],5.621135913519426e-4,4,20,32,21
NA,conif_3_to_mixt_1 [Type],0,4,20,33,21
NA,decid_1_to_mixt_2 [Type],0.012603620086222067,4,20,11,22
NA,decid_2_to_mixt_2 [Type],0.014908407609705132,4,20,12,22
NA,decid_3_to_mixt_2 [Type],5.90144636821055e-4,4,20,13,22
NA,mixt_1_to_mixt_2 [Type],0.5577769162680186,4,20,21,22
NA,mixt_3_to_mixt_2 [Type],0.018219622437806948,4,20,23,22
NA,conif_1_to_mixt_2 [Type],0.1895527270773243,4,20,31,22
NA,conif_2_to_mixt_2 [Type],0.241142960272841,4,20,32,22
NA,conif_3_to_mixt_2 [Type],0.019768347518460128,4,20,33,22
NA,decid_1_to_mixt_3 [Type],0,4,20,11,23
NA,decid_2_to_mixt_3 [Type],0.0022432466404642692,4,20,12,23
NA,decid_3_to_mixt_3 [Type],0.009037891892422212,4,20,13,23
NA,mixt_1_to_mixt_3 [Type],0,4,20,21,23
NA,mixt_2_to_mixt_3 [Type],0.08073441901329681,4,20,22,23
NA,conif_1_to_mixt_3 [Type],0,4,20,31,23
NA,conif_2_to_mixt_3 [Type],0.03999625363660664,4,20,32,23
NA,conif_3_to_mixt_3 [Type],0.17196225895607875,4,20,33,23
NA,decid_1_to_conif_1 [Type],0,4,20,11,31
NA,decid_2_to_conif_1 [Type],0,4,20,12,31
NA,decid_3_to_conif_1 [Type],0,4,20,13,31
NA,mixt_1_to_conif_1 [Type],0,4,20,21,31
NA,mixt_2_to_conif_1 [Type],0,4,20,22,31
NA,mixt_3_to_conif_1 [Type],0,4,20,23,31
NA,conif_2_to_conif_1 [Type],2.1075556101846082e-4,4,20,32,31
NA,conif_3_to_conif_1 [Type],0,4,20,33,31
NA,decid_1_to_conif_2 [Type],0,4,20,11,32
NA,decid_2_to_conif_2 [Type],0,4,20,12,32
NA,decid_3_to_conif_2 [Type],0,4,20,13,32
NA,mixt_1_to_conif_2 [Type],2.7885447127595775e-4,4,20,21,32
NA,mixt_2_to_conif_2 [Type],5.134920027005663e-5,4,20,22,32
NA,mixt_3_to_conif_2 [Type],0,4,20,23,32
NA,conif_1_to_conif_2 [Type],0.32763007462132354,4,20,31,32
NA,conif_3_to_conif_2 [Type],0.007740515321341568,4,20,33,32
NA,decid_1_to_conif_3 [Type],0,4,20,11,33
NA,decid_2_to_conif_3 [Type],0,4,20,12,33
NA,decid_3_to_conif_3 [Type],0,4,20,13,33
NA,mixt_1_to_conif_3 [Type],0,4,20,21,33
NA,mixt_2_to_conif_3 [Type],2.5674270534015164e-5,4,20,22,33
NA,mixt_3_to_conif_3 [Type],1.7195426143801207e-4,4,20,23,33
NA,conif_1_to_conif_3 [Type],0,4,20,31,33
NA,conif_2_to_conif_3 [Type],0.028431717093100883,4,20,32,33
NA,decid_2_to_decid_1 [Type],3.4868179972491475e-4,4,21,12,11
NA,decid_3_to_decid_1 [Type],0,4,21,13,11
NA,mixt_1_to_decid_1 [Type],0.00735642173191553,4,21,21,11
NA,mixt_2_to_decid_1 [Type],7.11118696383739e-6,4,21,22,11
NA,mixt_3_to_decid_1 [Type],0,4,21,23,11
NA,conif_1_to_decid_1 [Type],1.9217834327556194e-4,4,21,31,11
NA,conif_2_to_decid_1 [Type],0,4,21,32,11
NA,conif_3_to_decid_1 [Type],0,4,21,33,11
NA,decid_1_to_decid_2 [Type],0.5052622869981833,4,21,11,12
NA,decid_3_to_decid_2 [Type],0.01848400119306337,4,21,13,12
NA,mixt_1_to_decid_2 [Type],0.028486359329810806,4,21,21,12
NA,mixt_2_to_decid_2 [Type],0.04450347809746258,4,21,22,12
NA,mixt_3_to_decid_2 [Type],0.0038213223200628255,4,21,23,12
NA,conif_1_to_decid_2 [Type],3.84393633268032e-4,4,21,31,12
NA,conif_2_to_decid_2 [Type],2.639706510630946e-4,4,21,32,12
NA,conif_3_to_decid_2 [Type],0,4,21,33,12
NA,decid_1_to_decid_3 [Type],0,4,21,11,13
NA,decid_2_to_decid_3 [Type],0.11474260062135999,4,21,12,13
NA,mixt_1_to_decid_3 [Type],0,4,21,21,13
NA,mixt_2_to_decid_3 [Type],0.012234933267759263,4,21,22,13
NA,mixt_3_to_decid_3 [Type],0.0626218447020509,4,21,23,13
NA,conif_1_to_decid_3 [Type],0,4,21,31,13
